Wall time,Step,Value
1699278016.3300126,108544,-0.46831196546554565
1699278141.7307749,110592,-0.4719559848308563
1699278266.7048705,112640,-0.4670739769935608
1699278392.0473006,114688,-0.48296597599983215
1699278517.2640326,116736,-0.48296597599983215
1699278642.738032,118784,-0.48296597599983215
1699278767.911825,120832,-0.48296597599983215
1699278893.2123363,122880,-0.428663969039917
1699279018.5920641,124928,-0.3970099687576294
1699279143.91381,126976,-0.3220439553260803
1699279269.0199714,129024,-0.28933197259902954
1699279394.0930984,131072,-0.2982639670372009
1699279518.4340322,133120,-0.22865596413612366
1699279642.855318,135168,-0.211264967918396
1699279767.204952,137216,-0.211264967918396
1699279891.5275369,139264,-0.18895496428012848
1699280015.8623393,141312,-0.21084097027778625
1699280140.181119,143360,-0.23226097226142883
1699280264.6075099,145408,-0.5902310013771057
1699280388.917602,147456,-0.5396469831466675
1699280513.3110895,149504,-0.4884769916534424
1699280637.6615896,151552,-0.47349298000335693
1699280761.9389038,153600,-0.4755930006504059
1699280886.2651622,155648,-0.4088149964809418
1699281010.6323407,157696,-0.4135189950466156
1699281134.9981425,159744,-0.33686700463294983
1699281259.335451,161792,-0.2763429880142212
1699281383.7614279,163840,-0.24645298719406128
1699281508.164828,165888,-0.23926998674869537
1699281632.4823809,167936,-0.2915339767932892
1699281756.8066711,169984,-0.29316598176956177
1699281881.0504735,172032,-0.27264198660850525
1699282005.4236279,174080,-0.27264198660850525
1699282129.761764,176128,0.11770202964544296
1699282254.0345702,178176,0.05356601998209953
1699282378.2798622,180224,-0.04353398084640503
1699282502.5335956,182272,-0.045717980712652206
1699282626.8773184,184320,-0.06744798272848129
1699282751.1962647,186368,-0.06461398303508759
1699282875.5140438,188416,-0.07056598365306854
1699282999.7876816,190464,-0.05063997954130173
1699283124.1460955,192512,-0.039012979716062546
1699283248.5047739,194560,-0.058068979531526566
1699283372.9268515,196608,-0.058068979531526566
1699283497.3930163,198656,-0.03298497945070267
1699283621.7056632,200704,-0.01156098023056984
1699283746.0120625,202752,0.027671020478010178
1699283870.3052678,204800,-0.07402297854423523
1699283994.6735864,206848,-0.08940698206424713
1699284119.0515354,208896,-0.0031449799425899982
1699284243.5408516,210944,0.027341019362211227
1699284367.9464128,212992,0.11101701855659485
1699284492.2988443,215040,0.05183301866054535
1699284616.5637515,217088,0.0709250196814537
1699284740.9048133,219136,0.07092902064323425
1699284865.3460226,221184,-0.005730980075895786
1699284989.6883261,223232,-0.005730980075895786
1699285114.1059535,225280,0.03914302960038185
1699285238.501823,227328,0.05961503088474274
1699285362.9358754,229376,0.017047030851244926
1699285487.2293515,231424,0.00986403040587902
1699285611.619097,233472,0.00986403040587902
1699285735.8971088,235520,0.06996802985668182
1699285860.2305403,237568,0.07980302721261978
1699285984.645969,239616,0.09867102652788162
1699286109.3352969,241664,-0.2858389914035797
1699286233.645446,243712,-0.26693499088287354
1699286358.007093,245760,-0.21532998979091644
1699286482.298432,247808,-0.2243659943342209
1699286606.6531076,249856,-0.23866799473762512
1699286730.995893,251904,-0.25325798988342285
1699286855.3629477,253952,-0.2532539963722229
1699286979.751668,256000,-0.22446799278259277
1699287104.2358327,258048,-0.23396998643875122
1699287228.7823956,260096,-0.2535339891910553
1699287353.235858,262144,-0.25973498821258545
1699287477.6189127,264192,-0.2616029977798462
1699287601.907007,266240,-0.25805899500846863
1699287726.271221,268288,-0.27661898732185364
1699287850.596628,270336,-0.2726689875125885
1699287975.0324745,272384,-0.2726689875125885
1699288099.4212651,274432,-0.2726689875125885
1699288223.931399,276480,0.040699031203985214
1699288348.331193,278528,0.04788303002715111
1699288472.6027348,280576,-0.07610297203063965
1699288596.9203618,282624,-0.11700096726417542
1699288721.218734,284672,-0.0958789736032486
1699288845.5053678,286720,-0.1200769692659378
1699288969.9109528,288768,-0.14657098054885864
1699289094.1835606,290816,-0.21098898351192474
1699289218.5971649,292864,-0.1341809779405594
1699289342.963679,294912,-0.16925698518753052
1699289467.334166,296960,-0.17013798654079437
1699289591.6810167,299008,-0.11256398260593414
1699289715.977451,301056,-0.01793997921049595
1699289840.32958,303104,-0.07705198228359222
1699289964.7278605,305152,-0.11882297694683075
1699290089.103972,307200,-0.11882297694683075
1699290213.4975324,309248,-0.11882297694683075
1699290338.0289133,311296,-0.06048297882080078
1699290462.5257127,313344,-0.04085297882556915
1699290586.9825308,315392,0.07213501632213593
1699290711.3416655,317440,0.10162702202796936
1699290835.6984496,319488,0.0716630220413208
1699290960.0494895,321536,0.05284702032804489
1699291084.4481485,323584,0.05284702032804489
1699291208.8502893,325632,0.05284702032804489
1699291333.4545183,327680,0.108427032828331
1699291457.89193,329728,0.10170202702283859
1699291582.297257,331776,0.10170202702283859
1699291707.1641185,333824,0.12667402625083923
1699291832.2347836,335872,0.09307403117418289
1699291957.4183016,337920,-0.24587799608707428
1699292082.5291443,339968,-0.19728398323059082
1699292207.4968793,342016,-0.16754798591136932
1699292332.5361059,344064,-0.1746559888124466
1699292457.6038604,346112,-0.1617339849472046
1699292582.534836,348160,-0.1189199909567833
1699292707.904633,350208,-0.1189199909567833
1699292832.956023,352256,-0.09541799128055573
1699292958.2574713,354304,-0.09542599320411682
1699293083.4205353,356352,0.04525601118803024
1699293208.4745011,358400,0.08326000720262527
1699293333.5265853,360448,-0.00393299013376236
1699293458.632209,362496,-0.004136989824473858
1699293583.7710085,364544,-0.024492990225553513
1699293708.8858523,366592,-0.10987699031829834
1699293834.023635,368640,-0.10987699031829834
1699293959.2972383,370688,-0.10987699031829834
1699294084.4607956,372736,0.27673304080963135
1699294209.4193585,374784,0.20771102607250214
1699294334.6677458,376832,0.11567903310060501
1699294459.7330744,378880,0.10051903128623962
1699294584.7061155,380928,0.09211303293704987
1699294709.7620165,382976,0.12154702842235565
1699294834.838793,385024,0.07701501995325089
1699294959.8773484,387072,0.0879950225353241
1699295085.0056553,389120,0.10053101927042007
1699295210.2431128,391168,0.1058490201830864
1699295335.5966527,393216,0.17639102041721344
1699295460.8655198,395264,0.18802501261234283
1699295586.1728935,397312,0.3356970250606537
1699295711.316216,399360,0.40274301171302795
1699295836.4580777,401408,0.36803701519966125
1699295961.5435019,403456,0.3680330216884613
1699296086.6111817,405504,0.40980902314186096
1699296211.8230407,407552,0.589339017868042
1699296337.0442379,409600,0.48849502205848694
1699296462.165961,411648,0.48880302906036377
1699296587.1734672,413696,0.3829430341720581
1699296712.1496754,415744,0.37941500544548035
1699296837.3130083,417792,0.41944703459739685
1699296962.3454304,419840,0.4194430112838745
1699297087.406618,421888,0.3781690299510956
1699297212.471563,423936,0.3721090257167816
1699297337.6703217,425984,0.3721090257167816
1699297462.677795,428032,0.01924699917435646
1699297587.8854413,430080,0.05584299936890602
1699297712.8772757,432128,0.15333400666713715
1699297838.0804725,434176,0.17031200230121613
1699297963.223528,436224,0.24757400155067444
1699298088.3508282,438272,0.2871600091457367
1699298213.3919678,440320,0.2871600091457367
1699298338.619744,442368,0.27981600165367126
1699298463.8655202,444416,0.39467400312423706
1699298588.4229674,446464,0.3977139890193939
1699298712.9757614,448512,0.38920900225639343
1699298837.3541114,450560,0.3275330066680908
1699298961.6734529,452608,0.3523370027542114
1699299086.047239,454656,0.2552730143070221
1699299210.4094894,456704,0.5545330047607422
1699299334.7275212,458752,0.518546998500824
1699299458.9809935,460800,0.3529370129108429
1699299583.2862566,462848,0.3560870289802551
1699299707.6543705,464896,0.3958130180835724
1699299832.0048113,466944,0.34173300862312317
1699299956.550274,468992,0.36096301674842834
1699300080.8173232,471040,0.31467100977897644
1699300205.2356603,473088,0.2587730288505554
1699300330.0626862,475136,0.27065402269363403
1699300454.550084,477184,0.3062480092048645
1699300578.9825222,479232,0.32479801774024963
1699300703.4772336,481280,0.3247940242290497
1699300827.7638366,483328,0.444786012172699
1699300952.2337298,485376,0.48572200536727905
1699301076.6614501,487424,0.4491180181503296
1699301201.0451388,489472,0.3516470193862915
1699301325.40464,491520,0.36889103055000305
1699301449.8343558,493568,0.5402050018310547
1699301574.32367,495616,0.47299501299858093
1699301698.593856,497664,0.39381301403045654
1699301822.9604552,499712,0.33465102314949036
1699301947.2373905,501760,0.2982810139656067
1699302071.600816,503808,0.28222301602363586
1699302196.0445998,505856,0.3240470290184021
1699302320.3725038,507904,0.34341302514076233
1699302444.7717931,509952,0.29903900623321533
1699302569.2543592,512000,0.27537301182746887
1699302693.7306232,514048,0.27537301182746887
1699302818.150017,516096,-0.11631699651479721
1699302942.6124802,518144,-0.04140099883079529
1699303067.0235837,520192,-0.009398000314831734
1699303191.3992693,522240,-0.057985998690128326
1699303315.8234189,524288,0.023545999079942703
1699303440.200172,526336,0.02355000004172325
1699303564.686084,528384,0.047775998711586
1699303689.1608016,530432,0.05282999947667122
1699303813.7404537,532480,0.14240199327468872
1699303938.230703,534528,0.1221190020442009
1699304062.6806018,536576,0.06913100183010101
1699304187.0599535,538624,0.06953299790620804
1699304311.626844,540672,-0.023163000121712685
1699304436.0743322,542720,-0.023163000121712685
1699304560.588754,544768,0.2956450283527374
1699304684.9847295,546816,0.2747630178928375
1699304809.3202858,548864,0.12410102039575577
1699304933.6988513,550912,0.10506101697683334
1699305058.1657321,552960,0.10046502202749252
1699305182.4763842,555008,0.11339302361011505
1699305307.2620726,557056,0.1227550208568573
1699305432.1897943,559104,0.0795450210571289
1699305557.2453337,561152,0.07957202196121216
1699305682.2211175,563200,0.07214602082967758
1699305807.3621614,565248,0.1026340201497078
1699305932.436368,567296,0.06848402321338654
1699306057.1969237,569344,0.16642403602600098
1699306181.9895322,571392,0.25498002767562866
1699306306.7265174,573440,0.2824980318546295
1699306431.637727,575488,0.18910202383995056
1699306556.5493112,577536,0.1755630373954773
1699306681.2492256,579584,0.1755630373954773
1699306806.0470753,581632,0.1755630373954773
1699306931.8919094,583680,0.293893039226532
1699307056.956364,585728,0.392505019903183
1699307181.9326935,587776,0.266137033700943
1699307306.7141888,589824,0.24192103743553162
1699307431.712502,591872,0.22360503673553467
1699307556.5185177,593920,0.17913903295993805
1699307681.3158197,595968,0.14422503113746643
1699307806.1483066,598016,0.17052902281284332
1699307930.7550557,600064,0.20889103412628174
1699308055.518986,602112,0.20632903277873993
1699308180.5763857,604160,0.1963450312614441
1699308305.4608924,606208,-0.15755099058151245
1699308430.4417179,608256,-0.060670990496873856
1699308555.4221964,610304,-0.04314699023962021
1699308680.510475,612352,-0.0057489899918437
1699308805.681718,614400,-0.059846989810466766
1699308930.6582236,616448,-0.0090029900893569
1699309055.5900836,618496,0.026781009510159492
1699309180.2106187,620544,0.026781009510159492
1699309305.2204595,622592,0.026781009510159492
1699309430.394308,624640,0.05363301932811737
1699309555.4337864,626688,0.13864701986312866
1699309680.076714,628736,0.17473502457141876
1699309805.2148423,630784,0.16131402552127838
1699309930.9915404,632832,0.11889001727104187
1699310055.9033432,634880,0.19406402111053467
1699310180.787153,636928,0.09612800925970078
1699310305.8314254,638976,0.007576010189950466
1699310430.7130344,641024,0.35654401779174805
1699310555.7211132,643072,0.35655203461647034
1699310680.1635602,645120,0.2730080187320709
1699310804.7585628,647168,0.1835860311985016
1699310929.341583,649216,0.2218620330095291
1699311053.8881786,651264,0.26768404245376587
1699311178.7419505,653312,0.27159804105758667
1699311303.7636838,655360,0.2557380199432373
1699311428.7912738,657408,0.26928502321243286
1699311553.952659,659456,0.23859302699565887
1699311678.718416,661504,0.2370990365743637
1699311803.8816857,663552,0.22120903432369232
1699311928.6832333,665600,0.2990230321884155
1699312053.5188854,667648,0.42356905341148376
1699312178.1943254,669696,0.4029710292816162
1699312302.9221556,671744,0.30608704686164856
1699312427.6272516,673792,0.27252504229545593
1699312552.3899238,675840,0.3183230459690094
1699312677.3328755,677888,0.3448490500450134
1699312802.4040582,679936,0.4408930540084839
1699312927.521483,681984,0.4210970401763916
1699313052.2529283,684032,0.3751770257949829
1699313177.3053095,686080,0.300557017326355
1699313302.3278265,688128,0.2828330397605896
1699313427.2866883,690176,0.3217020332813263
1699313552.3411536,692224,0.3351070284843445
1699313677.3066342,694272,0.33343303203582764
1699313802.2314866,696320,0.3160010278224945
1699313926.8430843,698368,0.3160010278224945
1699314051.5650282,700416,-0.03182099014520645
1699314176.3359406,702464,0.016547009348869324
1699314301.3275054,704512,0.09066501259803772
1699314426.152948,706560,0.0558830089867115
1699314550.8109632,708608,0.07517301291227341
1699314675.8347347,710656,0.07080501317977905
1699314800.7112315,712704,0.0617850087583065
1699314925.6580384,714752,0.16269101202487946
1699315050.5112534,716800,0.18540701270103455
1699315175.603365,718848,0.24114200472831726
1699315300.679654,720896,0.20629200339317322
1699315425.4911745,722944,0.20768201351165771
1699315550.2945838,724992,0.12986800074577332
1699315675.0417414,727040,0.018038000911474228
1699315799.9159613,729088,0.018038000911474228
1699315924.986634,731136,0.018038000911474228
1699316049.8616304,733184,0.37644800543785095
1699316174.616117,735232,0.3587300181388855
1699316299.439466,737280,0.2940940260887146
1699316424.2807214,739328,0.2052280157804489
1699316549.1298032,741376,0.20688602328300476
1699316674.0916107,743424,0.1988760232925415
1699316798.9580567,745472,0.23560601472854614
1699316923.5157394,747520,0.15135802328586578
1699317048.3816917,749568,0.17257502675056458
1699317173.0846374,751616,0.14196501672267914
1699317297.995125,753664,0.14196501672267914
1699317423.0992877,755712,0.21102702617645264
1699317547.9118545,757760,0.316057026386261
1699317672.7267814,759808,0.37649503350257874
1699317797.6908386,761856,0.3281190097332001
1699317922.8601656,763904,0.2539970278739929
1699318047.7506053,765952,0.28819701075553894
1699318172.884766,768000,0.36609500646591187
1699318297.9613373,770048,0.45451101660728455
1699318423.1027477,772096,0.3657030165195465
1699318547.6101866,774144,0.37779700756073
1699318672.261696,776192,0.26739302277565
1699318796.9687622,778240,0.2304990142583847
1699318921.8702564,780288,0.23049502074718475
1699319046.6408935,782336,0.21116702258586884
1699319171.7188463,784384,0.2610970139503479
1699319296.4483855,786432,0.2610970139503479
1699319421.4721177,788480,0.2975970208644867
1699319546.0861967,790528,0.2941190302371979
1699319671.0833673,792576,0.29411500692367554
1699319795.8507116,794624,0.2847750186920166
1699319920.5206313,796672,-0.0070329997688531876
1699320045.179405,798720,0.005003000143915415
1699320169.9058454,800768,0.012141999788582325
1699320294.4772935,802816,0.012141999788582325
1699320419.4556134,804864,0.09705399721860886
1699320544.0877585,806912,0.08019199967384338
1699320669.082754,808960,0.08019199967384338
1699320793.935279,811008,0.09294000267982483
1699320919.0901768,813056,0.15602999925613403
1699321044.19464,815104,0.20680800080299377
1699321169.2100182,817152,0.25585299730300903
1699321294.2643976,819200,0.26714301109313965
1699321419.030396,821248,0.3394410014152527
1699321543.810536,823296,0.23357300460338593
1699321668.4622834,825344,0.12855100631713867
1699321793.0514624,827392,0.4287710189819336
1699321917.6476505,829440,0.42405903339385986
1699322042.3904371,831488,0.28265702724456787
1699322167.3755836,833536,0.29679903388023376
1699322292.1007473,835584,0.3050110340118408
1699322417.0628595,837632,0.31710901856422424
1699322541.9148967,839680,0.36369502544403076
1699322666.6019883,841728,0.292337030172348
1699322791.4621572,843776,0.31095802783966064
1699322916.239779,845824,0.30324602127075195
1699323041.267378,847872,0.2836780250072479
1699323166.0024877,849920,0.3513660132884979
1699323290.7634368,851968,0.47347602248191833
1699323415.6518207,854016,0.488506019115448
1699323540.8379898,856064,0.418906033039093
1699323665.643951,858112,0.41175901889801025
1699323790.588022,860160,0.41175901889801025
1699323915.274132,862208,0.6692910194396973
1699324040.1685433,864256,0.6046850085258484
1699324165.1465278,866304,0.6037350296974182
1699324289.999569,868352,0.4900510311126709
1699324414.9324193,870400,0.4337550103664398
1699324539.7347898,872448,0.4414900243282318
1699324664.6710134,874496,0.4520750343799591
1699324789.2404993,876544,0.42724502086639404
1699324913.8872068,878592,0.38638103008270264
1699325039.4092782,880640,0.38638103008270264
1699325164.1267667,882688,0.019518999382853508
1699325289.0357573,884736,0.12910699844360352
1699325414.116794,886784,0.11066299676895142
1699325538.8199008,888832,0.11076299846172333
1699325663.6806273,890880,0.2504050135612488
1699325788.6662161,892928,0.26305699348449707
1699325913.3883781,894976,0.3085390031337738
1699326038.4357924,897024,0.38418301939964294
1699326163.349311,899072,0.38854900002479553
1699326288.3140619,901120,0.4443870186805725
1699326413.0313268,903168,0.41697999835014343
1699326538.0671613,905216,0.43980202078819275
1699326662.7696671,907264,0.27802202105522156
1699326787.6581833,909312,0.2587200105190277
1699326912.620031,911360,0.6181560158729553
1699327037.5399895,913408,0.5690980553627014
1699327162.1047323,915456,0.4063900411128998
1699327287.0459428,917504,0.39942002296447754
1699327412.003524,919552,0.36147603392601013
1699327537.0317714,921600,0.36751803755760193
1699327661.692886,923648,0.44686204195022583
1699327786.303485,925696,0.377655029296875
1699327911.059446,927744,0.3865470290184021
1699328035.7678545,929792,0.41563302278518677
1699328160.7808146,931840,0.4143270254135132
1699328285.7888675,933888,0.5196090340614319
1699328410.5311506,935936,0.6133570671081543
1699328535.5373065,937984,0.6069870591163635
1699328660.4569128,940032,0.4863630533218384
1699328785.4357853,942080,0.48635903000831604
1699328910.3880694,944128,0.5561370253562927
1699329035.4946845,946176,0.6326050162315369
1699329160.5082803,948224,0.4978730380535126
1699329285.0009418,950272,0.46927502751350403
1699329410.1440349,952320,0.3601830303668976
1699329534.8798726,954368,0.36819103360176086
1699329659.7563171,956416,0.3652840256690979
1699329784.644487,958464,0.37876102328300476
1699329909.609487,960512,0.3892630338668823
1699330034.7796533,962560,0.36935901641845703
1699330159.5573843,964608,0.3693550229072571
1699330284.6740701,966656,0.36935102939605713
1699330409.8197277,968704,0.07495701313018799
1699330534.8890846,970752,0.09293700754642487
1699330659.9946916,972800,0.09292901307344437
1699330784.7827122,974848,0.06534501165151596
1699330909.6371691,976896,0.08107700943946838
1699331034.5560505,978944,0.07053300738334656
1699331159.6248925,980992,0.07052501291036606
1699331284.47511,983040,0.20333901047706604
1699331409.405924,985088,0.22813500463962555
1699331534.459477,987136,0.15962201356887817
1699331659.428483,989184,0.1743760108947754
1699331784.1859837,991232,0.06909400224685669
1699331909.3385653,993280,-0.020376000553369522
1699332034.469051,995328,-0.014608999714255333
1699332159.5791657,997376,0.352247029542923
1699332284.1835616,999424,0.3334070146083832
1699332408.8378959,1001472,0.2080170214176178
1699332533.358225,1003520,0.18644702434539795
1699332662.1453152,1005568,0.18644702434539795
1699332786.9074779,1007616,0.2105570137500763
1699332911.6115057,1009664,0.20390501618385315
1699333036.7040045,1011712,0.21317102015018463
1699333161.5263307,1013760,0.1498670130968094
1699333286.3109562,1015808,0.1498670130968094
1699333411.2495122,1017856,0.16396202147006989
1699333536.3448682,1019904,0.15280401706695557
1699333661.1798103,1021952,0.15394802391529083
1699333785.7702975,1024000,0.1354840248823166
1699333910.41812,1026048,0.1354840248823166
1699334035.3242023,1028096,0.1354840248823166
1699334160.1191874,1030144,0.2656020224094391
1699334285.316132,1032192,0.3449040353298187
1699334410.4906926,1034240,0.31300804018974304
1699334535.3049426,1036288,0.22064003348350525
1699334660.262854,1038336,0.27350401878356934
1699334785.2805767,1040384,0.2643960416316986
1699334909.9046936,1042432,0.2919100224971771
1699335035.2629511,1044480,0.294931024312973
1699335160.5479543,1046528,0.30810102820396423
1699335285.5560217,1048576,0.2098650336265564
1699335410.0409355,1050624,0.12435702979564667
1699335534.9034038,1052672,0.04580703005194664
1699335660.2373195,1054720,0.054906029254198074
1699335784.7351434,1056768,0.1430700272321701
1699335909.9113917,1058816,0.12038803100585938
1699336035.1187088,1060864,0.13740603625774384
1699336160.304891,1062912,-0.1227249875664711
1699336285.3879738,1064960,-0.1227249875664711
1699336410.4246676,1067008,-0.1227249875664711
1699336535.779971,1069056,-0.07865898311138153
1699336661.0463758,1071104,-0.07002898305654526
1699336785.8215542,1073152,0.02965901978313923
1699336910.7193706,1075200,0.07740502059459686
1699337035.6374903,1077248,0.043596021831035614
1699337160.4065452,1079296,0.06544201821088791
1699337285.3141592,1081344,0.011066019535064697
1699337410.4941068,1083392,-0.03825398162007332
1699337535.5712342,1085440,-0.03824998065829277
1699337660.9010036,1087488,-0.03824998065829277
1699337785.882043,1089536,0.3466780483722687
1699337910.8313246,1091584,0.3466860353946686
1699338035.6736803,1093632,0.13728202879428864
1699338160.6824105,1095680,0.13727803528308868
1699338285.4218414,1097728,0.21477803587913513
1699338410.0807743,1099776,0.2126140296459198
1699338535.0167525,1101824,0.22597603499889374
1699338660.2560744,1103872,0.23669402301311493
1699338785.5821083,1105920,0.20385102927684784
1699338910.7990026,1107968,0.21860702335834503
1699339035.7448068,1110016,0.20660102367401123
1699339160.8130019,1112064,0.25497904419898987
1699339285.9540737,1114112,0.33762702345848083
1699339410.7602994,1116160,0.33762702345848083
1699339535.8547487,1118208,0.34938302636146545
1699339660.934905,1120256,0.25481703877449036
1699339785.8772962,1122304,0.26441502571105957
1699339910.587439,1124352,0.3415650427341461
1699340035.4509723,1126400,0.41615504026412964
1699340160.216946,1128448,0.304343044757843
1699340285.0860927,1130496,0.26133501529693604
1699340409.8101335,1132544,0.19614902138710022
1699340535.0103064,1134592,0.19614902138710022
1699340659.9503303,1136640,0.1529030203819275
1699340785.0445778,1138688,0.10447002202272415
1699340910.0539792,1140736,0.09126301854848862
1699341034.8483794,1142784,0.11050902307033539
1699341159.8851194,1144832,0.0812230184674263
1699341284.718407,1146880,0.08121901750564575
1699341409.4957738,1148928,0.075065016746521
1699341534.2447832,1150976,-0.2932870090007782
1699341659.405027,1153024,-0.23731499910354614
1699341784.4495149,1155072,-0.23732300102710724
1699341909.6190007,1157120,-0.22220900654792786
1699342034.8844953,1159168,-0.16172300279140472
1699342159.835596,1161216,-0.1616789996623993
1699342284.9959466,1163264,-0.19486300647258759
1699342410.254772,1165312,-0.11604499816894531
1699342535.5812323,1167360,-0.037349000573158264
1699342661.0311737,1169408,-0.06696800142526627
1699342785.6998527,1171456,-0.07598400115966797
1699342910.7762356,1173504,-0.050181999802589417
1699343035.712326,1175552,-0.1433899998664856
1699343160.6187475,1177600,-0.1433899998664856
1699343285.4296193,1179648,-0.1433899998664856
1699343410.3491044,1181696,0.19543202221393585
1699343535.4551656,1183744,0.19544002413749695
1699343660.3853817,1185792,0.03791002184152603
1699343785.664788,1187840,0.03790602087974548
1699343910.6654017,1189888,0.06949002295732498
1699344035.8555634,1191936,0.07956802099943161
1699344160.8208282,1193984,0.1230500191450119
1699344285.591871,1196032,0.12192001938819885
1699344410.7813754,1198080,0.1086370199918747
1699344535.5509598,1200128,0.15514901280403137
1699344660.7427366,1202176,0.13779102265834808
1699344785.8126678,1204224,0.13342101871967316
1699344911.0361233,1206272,0.13342101871967316
1699345036.0471435,1208320,0.29179301857948303
1699345161.2499774,1210368,0.29179704189300537
1699345286.3664403,1212416,0.30268701910972595
1699345411.490131,1214464,0.2467150241136551
1699345536.7552297,1216512,0.24671103060245514
1699345661.5783381,1218560,0.3456910252571106
1699345786.3856995,1220608,0.4432150423526764
1699345911.0579503,1222656,0.36541104316711426
1699346035.5706313,1224704,0.32825303077697754
1699346160.1128924,1226752,0.21376903355121613
1699346284.6720452,1228800,0.21376903355121613
1699346409.1903403,1230848,0.22091703116893768
1699346534.0378113,1232896,0.23379503190517426
1699346658.586985,1234944,0.22686903178691864
1699346783.0904124,1236992,0.22713102400302887
1699346907.5257132,1239040,0.23135702311992645
1699347031.9676874,1241088,0.2595270276069641
1699347157.1169605,1243136,0.2625570297241211
1699347282.8400044,1245184,0.25049301981925964
1699347408.3982804,1247232,-0.0959329903125763
1699347534.151007,1249280,-0.023696990683674812
1699347659.971331,1251328,-0.010605989955365658
1699347785.649618,1253376,-0.03570199012756348
1699347911.1566203,1255424,0.04699401184916496
1699348036.9706666,1257472,0.04699401184916496
1699348162.460997,1259520,0.04699401184916496
1699348288.277982,1261568,0.018706010654568672
1699348414.2222588,1263616,0.018896009773015976
1699348540.010262,1265664,0.07376401126384735
1699348665.691415,1267712,0.0672450065612793
1699348791.0860415,1269760,0.04598300904035568
1699348916.6926172,1271808,0.10204101353883743
1699349042.2576206,1273856,0.020092999562621117
1699349167.921189,1275904,-0.03825199976563454
1699349293.6611402,1277952,0.3092820346355438
1699349419.0413728,1280000,0.32364800572395325
1699349544.4952948,1282048,0.20955802500247955
1699349669.9151163,1284096,0.12436401844024658
1699349795.3927116,1286144,0.11609601974487305
1699349920.8769808,1288192,0.15758001804351807
1699350046.317885,1290240,0.12324001640081406
1699350171.8337903,1292288,0.0747770220041275
1699350297.4025164,1294336,0.1039770171046257
1699350422.9018967,1296384,0.15552501380443573
1699350548.6753829,1298432,0.13042901456356049
1699350674.57039,1300480,0.11641102284193039
1699350800.1323006,1302528,0.1945810168981552
1699350925.8465943,1304576,0.2988070249557495
1699351051.4453297,1306624,0.33340102434158325
1699351176.887079,1308672,0.26115700602531433
1699351302.4598134,1310720,0.248058021068573
1699351428.0557015,1312768,0.3168480098247528
1699351553.6878974,1314816,0.36113202571868896
1699351679.1016834,1316864,0.35085803270339966
1699351804.6000586,1318912,0.3381520211696625
1699351930.4667404,1320960,0.3046180307865143
1699352055.9291317,1323008,0.287386029958725
1699352181.5239513,1325056,0.27441200613975525
1699352307.162112,1327104,0.2744080126285553
1699352432.6635923,1329152,0.2285180240869522
1699352558.253093,1331200,0.21279501914978027
1699352683.6971931,1333248,0.21571102738380432
1699352809.44373,1335296,0.13793101906776428
1699352935.0705585,1337344,0.1364070177078247
1699353060.6289794,1339392,-0.24124999344348907
1699353186.2166774,1341440,-0.19157400727272034
1699353311.8096156,1343488,-0.16624000668525696
