episode,finalReward
01-01-01.yaml,0.9870000323280692
01-01-02.yaml,0.98059998662211
01-01-03.yaml,0.9870000323280692
01-02-01.yaml,-0.9991999505436979
01-02-02.yaml,0.8862000373192132
01-02-03.yaml,-0.9991999505436979
01-03-01.yaml,-0.9991999505436979
01-03-02.yaml,-0.9991999505436979
01-03-03.yaml,-0.9991999505436979
01-04-01.yaml,-0.9991999505436979
01-04-02.yaml,-0.9991999505436979
01-04-03.yaml,-0.9991999505436979
01-05-01.yaml,-0.9991999505436979
01-05-02.yaml,0.2142000705935061
01-05-03.yaml,-0.9991999505436979
01-06-01.yaml,-0.9991999505436979
01-06-02.yaml,-0.9991999505436979
01-06-03.yaml,-0.9991999505436979
01-07-01.yaml,4.809399761958048
01-07-02.yaml,-0.9991999505436979
01-07-03.yaml,-0.9991999505436979
01-08-01.yaml,-0.9991999505436979
01-08-02.yaml,-0.9991999505436979
01-08-03.yaml,-0.9991999505436979
01-09-01.yaml,0.855000038864091
01-09-02.yaml,-0.9991999505436979
01-09-03.yaml,-0.9991999505436979
01-10-01.yaml,4.901399968657643
01-10-02.yaml,4.886999969370663
01-10-03.yaml,4.885400102240965
01-11-01.yaml,0.42590001272037625
01-11-02.yaml,-0.9991999505436979
01-11-03.yaml,0.4002999977674335
01-12-01.yaml,-0.9991999505436979
01-12-02.yaml,-0.9991999505436979
01-12-03.yaml,-0.9991999505436979
01-13-01.yaml,-0.9991999505436979
01-13-02.yaml,-0.9991999505436979
01-13-03.yaml,-0.9991999505436979
01-14-01.yaml,-0.9991999505436979
01-14-02.yaml,-0.9991999505436979
01-14-03.yaml,-0.9991999505436979
01-15-01.yaml,-0.9991999505436979
01-15-02.yaml,-0.9991999505436979
01-15-03.yaml,-0.9991999505436979
01-16-01.yaml,-0.9991999505436979
01-16-02.yaml,-0.9991999505436979
01-16-03.yaml,-0.9991999505436979
01-17-01.yaml,-0.9991999505436979
01-17-02.yaml,-0.9991999505436979
01-17-03.yaml,-0.9991999505436979
01-18-01.yaml,-0.9991999505436979
01-18-02.yaml,-0.9991999505436979
01-18-03.yaml,-0.9991999505436979
01-19-01.yaml,-0.9991999505436979
01-19-02.yaml,-0.9991999505436979
01-19-03.yaml,0.7933999958913773
01-20-01.yaml,-0.10179991379845887
01-20-02.yaml,1.2906000604853034
01-20-03.yaml,3.910999927902594
01-21-01.yaml,8.411600016755983
01-21-02.yaml,8.824799982714467
01-21-03.yaml,8.780399984912947
01-22-01.yaml,36.45880228509486
01-22-02.yaml,37.7438022174174
01-22-03.yaml,38.92640245688381
01-23-01.yaml,1.7878000373602845
01-23-02.yaml,3.586200032266788
01-23-03.yaml,2.334199983160943
01-24-01.yaml,-0.9991999505436979
01-24-02.yaml,-0.9991999505436979
01-24-03.yaml,-0.9991999505436979
01-25-01.yaml,-0.9991999505436979
01-25-02.yaml,-0.9991999505436979
01-25-03.yaml,-0.9991999505436979
01-26-01.yaml,-0.9991999505436979
01-26-02.yaml,-0.9991999505436979
01-26-03.yaml,-0.9991999505436979
01-27-01.yaml,1.4715999974869192
01-27-02.yaml,1.5651999928522855
01-27-03.yaml,0.8749999918509275
01-28-01.yaml,2.3714000220643356
01-28-02.yaml,2.1366000201087445
01-28-03.yaml,0.8380000492325053
01-29-01.yaml,-1.002799984300509
01-29-02.yaml,-0.7645999201922677
01-29-03.yaml,-1.0799999872688204
01-30-01.yaml,1.8368000465561636
01-30-02.yaml,2.652400220162235
01-30-03.yaml,1.7728001621435396
02-01-01.yaml,-0.9991999505436979
02-01-02.yaml,-0.9991999505436979
02-01-03.yaml,-0.9991999505436979
02-02-01.yaml,-0.9991999505436979
02-02-02.yaml,-0.9991999505436979
02-02-03.yaml,-0.9991999505436979
02-03-01.yaml,-0.9991999505436979
02-03-02.yaml,-0.9991999505436979
02-03-03.yaml,-0.9991999505436979
02-04-01.yaml,-0.9991999505436979
02-04-02.yaml,-0.9991999505436979
02-04-03.yaml,-0.9991999505436979
02-05-01.yaml,-0.9991999505436979
02-05-02.yaml,-0.9991999505436979
02-05-03.yaml,-0.9991999505436979
02-06-01.yaml,-0.9991999505436979
02-06-02.yaml,-0.9991999505436979
02-06-03.yaml,-0.9991999505436979
02-07-01.yaml,-0.9991999505436979
02-07-02.yaml,-0.9991999505436979
02-07-03.yaml,-0.9991999505436979
02-08-01.yaml,-0.9991999505436979
02-08-02.yaml,-0.9991999505436979
02-08-03.yaml,-0.9991999505436979
02-09-01.yaml,-0.9991999505436979
02-09-02.yaml,-0.9991999505436979
02-09-03.yaml,-0.9991999505436979
02-10-01.yaml,-0.9991999505436979
02-10-02.yaml,-0.9991999505436979
02-10-03.yaml,-0.9991999505436979
02-11-01.yaml,-0.9991999505436979
02-11-02.yaml,-0.9991999505436979
02-11-03.yaml,-0.9991999505436979
02-12-01.yaml,-0.9991999505436979
02-12-02.yaml,-0.9991999505436979
02-12-03.yaml,-0.9991999505436979
02-13-01.yaml,-0.9991999505436979
02-13-02.yaml,-0.9991999505436979
02-13-03.yaml,-0.9991999505436979
02-14-01.yaml,-0.9991999505436979
02-14-02.yaml,-0.9991999505436979
02-14-03.yaml,-0.9991999505436979
02-15-01.yaml,-0.9991999505436979
02-15-02.yaml,-0.9991999505436979
02-15-03.yaml,-0.9991999505436979
02-16-01.yaml,-0.9991999505436979
02-16-02.yaml,-0.9991999505436979
02-16-03.yaml,-0.9991999505436979
02-17-01.yaml,-0.9991999505436979
02-17-02.yaml,-0.9991999505436979
02-17-03.yaml,-0.9991999505436979
02-18-01.yaml,-0.9991999505436979
