episode,finalReward
10-11-01.yaml,[-1.3543997]
10-11-02.yaml,[-1.2916001]
10-11-03.yaml,[-1.3863994]
10-12-01.yaml,[-1.3543997]
10-12-02.yaml,[-1.2916001]
10-12-03.yaml,[-1.3863994]
10-13-01.yaml,[-1.3543997]
10-13-02.yaml,[-1.2916001]
10-13-03.yaml,[-1.3863994]
10-14-01.yaml,[-1.3543997]
10-14-02.yaml,[-1.2916001]
10-14-03.yaml,[-1.3863994]
10-15-01.yaml,[-1.3543997]
10-15-02.yaml,[-1.2916001]
10-15-03.yaml,[-1.3863994]
10-16-01.yaml,[-1.3543997]
10-16-02.yaml,[-1.2916001]
10-16-03.yaml,[-1.3863994]
10-17-01.yaml,[-1.3543997]
10-17-02.yaml,[-1.2916001]
10-17-03.yaml,[-1.3863994]
10-18-01.yaml,[-1.3543997]
10-18-02.yaml,[-1.2916001]
10-18-03.yaml,[-1.3863994]
10-19-01.yaml,[-0.99880695]
10-19-02.yaml,[-0.99880695]
10-19-03.yaml,[-0.99880695]
10-20-01.yaml,[-0.99880695]
10-20-03.yaml,[-0.99880695]
10-21-01.yaml,[-0.99880695]
10-21-03.yaml,[-0.99880695]
10-22-01.yaml,[-0.99880695]
10-23-01.yaml,[-0.99880695]
10-23-03.yaml,[0.7205997]
10-24-01.yaml,[-0.9995871]
10-24-02.yaml,[-0.9995871]
10-24-03.yaml,[-0.9995871]
10-25-01.yaml,[0.5726009]
10-25-02.yaml,[-1.6292007]
10-25-03.yaml,[-1.1143999]
10-26-01.yaml,[-1.1388]
10-26-02.yaml,[-1.6292007]
10-26-03.yaml,[-1.1143999]
10-27-01.yaml,[-0.99880695]
10-27-02.yaml,[0.45940083]
10-27-03.yaml,[-1.1143999]
10-28-01.yaml,[-0.99880695]
10-28-02.yaml,[-1.2128003]
10-28-03.yaml,[-0.99880695]
10-29-01.yaml,[-0.99880695]
10-29-02.yaml,[-1.2696004]
10-29-03.yaml,[-0.99880695]
10-30-01.yaml,[-0.99880695]
10-30-02.yaml,[0.38950133]
10-30-03.yaml,[-1.2008002]
