"Step","Score_raw","Score_movingavg"
51206,NA,-0.242703675626587
51643,0.158400034881197,-0.235410880890082
51965,NA,-0.221259231452778
51987,0.588400000007823,-0.206538154517131
52058,0.915999983786605,-0.18649283061885
52116,0.931999989785254,-0.151999974542247
52186,0.917199983727187,-0.133242080537521
52247,0.927999983192421,-0.0994245378410835
52308,0.927999983192421,-0.0932982223549563
52611,NA,-0.0932982223549563
53142,-0.999599950504489,-0.108924114219603
53197,0.935999996378087,-0.0755517013423176
53264,0.921599997091107,-0.0586508250976833
53330,0.922399990260601,-0.0260745549152241
53357,NA,-0.0260745549152241
53424,0.889199998695403,0.00593900354579096
53483,0.930399983073585,0.0213466865379209
53571,0.896399998338893,0.0529466856853106
53643,0.915199990617111,0.0670819857661597
53703,0.929199983133003,0.0809871147559475
53769,0.922399990260601,0.111987113800546
53832,0.925599983311258,0.124901603792779
53895,0.925599983311258,0.155460332900966
53962,0.920799983548932,0.16741876494234
54028,0.922799997031689,0.197456264122593
54124,NA,0.197456264122593
54353,0.612000012421049,0.222637513543305
54403,0.941599989309907,0.233698474708945
54460,0.933199989725836,0.244296982512231
54514,0.936399982776493,0.27363031483467
54560,0.946399989072233,0.283671653256126
54638,0.908399997744709,0.312149264424025
54874,NA,0.312149264424025
55157,0.379200023948215,0.332728368520334
55214,0.933599996496923,0.341564715990578
55390,0.790399996796623,0.367888244627359
55452,0.92679998325184,0.375988414752351
55554,0.879199992399663,0.376127545180245
55623,0.918799990438856,0.383880008683939
55634,NA,0.403930442875076
55704,0.904799997922964,0.411085722232903
55915,0.748800005647354,0.436062864463643
56020,0.87519998580683,0.442247894341716
56091,0.916799997328781,0.469239442902748
56181,0.89399999845773,0.475138895063234
56330,0.823200001963414,0.47990685543173
56374,NA,0.500455561069733
56440,0.869199986103922,0.505506854563352
56522,0.903199991211295,0.531572607189596
56691,0.799200003151782,0.535189193621517
56764,0.914399997447617,0.561054057783032
56853,0.895199998398311,0.565509336991236
57003,0.821599995251745,0.568878950915716
57063,0.929599989904091,0.594263160657934
57092,NA,0.594263160657934
57114,0.940799996140413,0.619794738903262
57166,0.939199989428744,0.623942859039956
57222,0.93399998289533,0.649054546486707
57285,0.926399996853434,0.652610257388845
57342,0.933599996496923,0.677394872093991
57401,0.930399983073585,0.680597468435505
57466,0.92399999697227,0.683640000042214
57542,0.910799997625872,0.707519999393844
57596,0.93679998954758,0.710350616556236
57645,0.942399982479401,0.734325924370852
57691,0.945999982301146,0.736907315321221
57738,0.944799982360564,0.760619509624454
57806,0.920399997150525,0.762544575739226
57833,NA,0.784034143132442
57856,0.941999996080995,0.785937346180015
57912,0.934799996437505,0.787089153515534
57975,0.925599983311258,0.788139755791334
58031,0.93399998289533,0.789876187066381
58108,0.908799984143116,0.812595233907424
58159,0.940799996140413,0.814209519541778
58238,0.906399984261952,0.815133328939001
58324,0.898799998220056,0.816117642695249
58558,NA,0.81532380520089
59106,0.0628000260330737,0.806347615088314
59224,0.859999993350357,0.809699995793857
59278,NA,0.809281923524833
59321,0.885599998873658,0.810190472040891
59378,0.932799982954748,0.811452376578624
59436,0.931599983014166,0.811885709728813
59496,0.929199983133003,0.812290471451845
59549,0.93839999625925,0.813319042829486
59605,0.934399989666417,0.813480947664218
59661,0.93399998289533,0.813790471377572
59723,0.92679998325184,0.815347614157612
59802,0.906399984261952,0.816418818511781
59862,0.929999996675178,0.81910117132014
59906,0.948799988953397,0.820978818285991
59968,0.927599996794015,0.822218599431433
60003,NA,0.82628705331727
60021,0.937999989488162,0.827157641429564
60653,NA,0.827157641429564
60855,-0.999599950504489,0.827157641429564
60987,0.842799987411126,0.827339529173535
61032,0.947199982241727,0.836809296067533
61087,0.935199982835911,0.83674417963376
61132,0.947199982241727,0.838013786560288
61189,0.933599996496923,0.846924130946676
61239,0.941999996080995,0.848004538505021
61292,0.937599982717074,0.851972720126717
61344,0.938799982657656,0.852231811022979
61389,NA,0.851314935405021
61395,0.940799996140413,0.851586199915518
61443,0.944399995962158,0.851774705809423
61499,0.934799996437505,0.851852866881206
61549,0.941999996080995,0.852877266076658
61606,0.932799982954748,0.874836356229604
61664,0.932399996556342,0.87479544714072
61860,0.766800004756078,0.873036356318731
61935,0.911199984024279,0.872909083520591
62048,0.865999993053265,0.872831453290622
62123,0.911199984024279,0.873078644137013
62157,NA,0.872427265285461
62422,0.642800004105084,0.869545447169168
62677,0.695600001490675,0.867049992747277
62726,0.943199996021576,0.867209083802829
62889,0.805999996024184,0.865886356595597
62909,NA,0.865199993070129
62969,0.905599991092458,0.864970108102097
63014,0.947599989012815,0.865278154141912
63113,0.883199998992495,0.864822981750657
63255,0.831600001547486,0.864445447884712
63317,0.927199990022928,0.868027265812006
63374,0.932799982954748,0.867927265739788
63430,0.93399998289533,0.86793635657126
63490,0.929199983133003,0.867854538393493
63538,0.944399995962158,0.86783181119906
63654,NA,0.867365510204282
63675,0.837199994479306,0.867022720252862
63745,0.917199983727187,0.873136356159441
63825,0.905599991092458,0.872818174279845
63912,0.897199991508387,0.874031810583388
64005,0.889999991864897,0.873613628863082
64128,0.854400000418536,0.873331810772387
64212,0.900799991330132,0.87312726532797
64283,0.916799997328781,0.873617970181912
64390,0.872799985925667,0.873258419485313
64403,NA,0.874672719642562
64511,0.855999986757524,0.874454537835184
64679,0.799999996321276,0.873127265096462
64756,0.909599997685291,0.873304537814957
64841,0.899199984618463,0.874168173981492
64906,0.92399999697227,0.874728082104984
65022,0.86239999323152,0.874651677690687
65107,0.899999998160638,0.87461572271259
65138,NA,0.875472719525781
65207,0.881599992280826,0.87509999219434
65351,0.828399988124147,0.874340901168497
65414,0.926399996853434,0.875531810277607
65466,0.938799982657656,0.875636355649807
65518,0.938799982657656,0.876346059324052
65577,0.930799989844672,0.876233699702752
65667,0.893599991686642,0.87572134017756
65739,0.914799983846024,0.875505609851163
65820,0.904799997922964,0.875262913233967
65864,0.948399982182309,0.87542920520796
65889,NA,0.874804537277669
65950,0.898799998220056,0.874518173655484
66012,0.927599996794015,0.874709082736941
66075,0.926399996853434,0.87459090100178
66150,0.911999997566454,0.874245446627769
66285,0.839199987589382,0.873031810324226
66444,0.810399989015423,0.871504537672577
66577,0.841599987470545,0.870609083017123
66642,NA,0.870609083017123
66669,0.890799985034391,0.870027264709775
66818,0.822399988421239,0.868749991891408
66889,0.915999983786605,0.868640900987719
67271,0.542800002265722,0.864195446662383
67370,NA,0.863682750829271
67612,0.592400006600656,0.859678153248354
67694,0.903199991211295,0.859641371719036
67741,0.944799982360564,0.860170107168927
67832,0.891999984974973,0.860531810325814
68077,NA,0.869701141179753
68159,0.608799998997711,0.866813784922826
68247,0.895599984796718,0.867140900830484
68336,0.894399984856136,0.867240900671194
68406,0.917599990498275,0.867068173484189
68454,0.944399995962158,0.86721362817678
68521,0.920799983548932,0.867118173636052
68578,0.933199989725836,0.867059082652717
68697,0.859200000180863,0.866204537317654
68742,0.947999995783903,0.866363628373206
68818,0.910399990854785,0.86617726482324
68824,NA,0.865714934714749
68884,0.921999983489513,0.865622980540201
68947,0.925599983311258,0.865356313808682
69026,0.907199997804128,0.865121831061672
69084,0.931999989785254,0.865881810138076
69163,0.906399984261952,0.865522719169596
69565,NA,0.865522719169596
69861,0.164400034584105,0.878749991727421
69918,0.933599996496923,0.879781810012487
69975,0.933199989725836,0.879622719188443
70128,0.818400002201088,0.878295446681229
70188,0.929999996675178,0.878099992299791
70246,0.931599983014166,0.878077264873851
70304,0.931599983014166,0.877959082907182
70317,NA,0.87727355532316
70383,0.907199997804128,0.876910337106453
70451,0.920399997150525,0.877404537788772
70529,0.907999990973622,0.877031810457331
70601,0.914799983846024,0.876695446683284
70668,0.921599997091107,0.876545446690712
70738,0.917599990498275,0.876268173899999
70789,0.940399989369325,0.876354537609256
70857,0.91959998360835,0.876209082916665
70920,0.926399996853434,0.878022719190498
70981,0.928799996734597,0.878222719334934
71039,0.932399996556342,0.878977264829287
71082,0.949999988893978,0.879418173975533
71084,NA,0.879418173975533
71140,0.932399996556342,0.882709082980661
71202,0.927599996794015,0.885345446563654
71258,0.93399998289533,0.885240900959947
71319,0.928799996734597,0.886636355513474
71383,0.924799990141764,0.887065160396938
71452,0.918399983667769,0.887208980538233
71521,0.918799990438856,0.886885385048639
71596,0.911999997566454,0.887208980538233
71667,0.916399990557693,0.888161789403517
71732,0.92399999697227,0.88812583442542
71757,NA,0.887618173646677
71792,0.929599989904091,0.887568173726322
71851,0.93119999661576,0.887590901152263
71912,0.928399989963509,0.887409082902278
71973,0.928799996734597,0.887874149349832
72111,0.835599987767637,0.88785617174633
72183,0.915199990617111,0.887833699913633
72334,0.820399995311163,0.886876396590247
72398,0.924799990141764,0.887186508934443
72485,0.896799984737299,0.887262913348739
72505,NA,0.887636355541128
72659,0.792799996677786,0.886409082874624
72744,0.89959999138955,0.886213628261678
72810,0.922399990260601,0.886777264674575
72921,0.868399992934428,0.886570778475248
72986,0.923199983430095,0.887325834617636
73156,0.7980000032112,0.887303362784939
73254,NA,0.887049991933798
73551,0.527600009809248,0.88282726494733
73968,NA,0.88235401515394
74385,-0.999599950504489,0.860951716950078
74503,0.860400000121444,0.860496544558823
74559,0.934399989666417,0.861336356435045
74609,0.941599989309907,0.862018174583103
74658,0.943199996021576,0.863322720127392
74683,NA,0.862597693958127
74732,0.912799990735948,0.862298843476268
74788,0.934399989666417,0.862248268844185
74847,0.930399983073585,0.862243671065207
74901,0.937199996318668,0.862744820543736
75109,0.752400005469099,0.86087815412561
75437,NA,0.860367435011688
75943,-0.999599950504489,0.837716273003702
76171,NA,0.837716273003702
76213,0.677199995610863,0.835139528787316
76375,0.807600002735853,0.833744180019198
76482,0.872799985925667,0.833120924078177
76560,0.907599984202534,0.833069761132085
76759,0.762399991392158,0.832176737920489
76814,NA,0.832432934966431
76828,0.918399983667769,0.833336464333458
76942,0.865199999883771,0.833706970560787
77174,0.72360000689514,0.83176278476847
77224,0.941599989309907,0.833148831290431
77369,0.828000001725741,0.832125575685072
77422,0.93839999625925,0.83672557561523
77466,0.948399982182309,0.838009189483817
77516,0.941199982538819,0.842018384609543
77560,NA,0.84130697057929
77577,0.927999983192421,0.841111621751753
77639,0.92679998325184,0.841516272894507
77748,0.870799992815591,0.841852867376359
77797,0.942399982479401,0.845687349945114
77845,0.94399998919107,0.846243671834704
77903,0.931999989785254,0.846675855799407
77961,0.931999989785254,0.84684137303259
78011,0.941199982538819,0.846804591269104
78059,0.943599982419983,0.847066660221645
78135,0.910799997625872,0.846809189048082
78190,0.935999996378087,0.847691947625062
78242,0.939199989428744,0.847590798126726
78314,NA,0.8468604586764
78326,0.90119999810122,0.847485051083582
78397,0.916799997328781,0.847425281127711
78446,0.942799989250489,0.847622982345404
78529,0.902399998041801,0.847567809934342
78594,0.92399999697227,0.847475855993963
78640,0.946399989072233,0.847935626164196
78709,0.919199997209944,0.848745448562443
78753,0.949199995724484,0.857663629939039
78797,0.949199995724484,0.857840902657534
78844,0.94559999590274,0.857981811818635
78905,0.928799996734597,0.859236357211061
78953,0.94399998919107,0.859395448035105
79003,0.941599989309907,0.859509084470284
79080,NA,0.858680453452539
79174,0.796399996499531,0.857972720987163
79261,0.897599998279475,0.857863630083474
79308,0.945199989131652,0.858145448174169
79378,0.917199983727187,0.858249993546368
79531,0.818400002201088,0.857154539209494
79637,0.874399992637336,0.85661817552252
79690,0.937599982717074,0.85684544816137
79769,0.906399984261952,0.856459084466968
79826,0.933599996496923,0.85661817552252
79835,NA,0.855816085622164
79930,0.8767999925185,0.855218384424278
80040,0.869999999646097,0.854501143080482
80123,0.901999991270714,0.85394941896987
80174,0.940399989369325,0.854931811815318
80357,0.781599990441464,0.853218175382195
80485,0.847599987173453,0.852309084363779
80551,0.922399990260601,0.852177266265657
80579,NA,0.851296545225784
80624,0.914399997447617,0.851177005079875
80677,0.93839999625925,0.851406890282076
80743,0.921999983489513,0.851443671811393
80813,0.917999997269362,0.85151263732522
80896,0.901599984499626,0.851342522313058
80964,0.91959998360835,0.851291947446806
81028,0.924399983370677,0.852122720582305
81107,0.906399984261952,0.851859084154553
81170,0.926399996853434,0.851804538702709
81234,0.924399983370677,0.851759084082336
81294,0.929199983133003,0.851763629382317
81331,NA,0.851949418366394
81361,0.921199990320019,0.852018383880221
81426,0.923599990201183,0.853204590718037
81479,0.937999989488162,0.853356314848455
81530,0.940799996140413,0.853862062105962
81603,0.914399997447617,0.85454999318939
81654,0.939999982598238,0.856222720302123
81702,0.944399995962158,0.856731811263175
81826,0.852799993706867,0.855940902211428
81903,0.909199990914203,0.856404538552107
81953,0.941599989309907,0.856613629528014
82045,0.891199991805479,0.857672720307495
82091,NA,0.857672720307495
82099,0.93679998954758,0.862322720077249
82273,0.792399989906698,0.861537071423647
82321,0.944399995962158,0.883379767451362
82443,0.854799986816943,0.883316845953559
82494,0.940799996140413,0.88338875613866
82747,NA,0.882727264852623
82864,0.557200001552701,0.878340901279113
82922,0.931599983014166,0.878939317927821
83196,0.672399995848536,0.876238194389761
83245,0.943199996021576,0.876337070865661
83293,0.943599982419983,0.876485385465059
83360,0.921599997091107,0.876310104574862
83406,0.945999982301146,0.878485385213424
83487,NA,0.878485385213424
83526,0.857199986698106,0.89934830585615
83570,0.948799988953397,0.899897769001675
83617,0.944799982360564,0.902871102187783
83688,0.916399990557693,0.904079990941358
83752,0.925199996912852,0.90466221328566
83838,0.898399991448969,0.904559991143954
83887,0.942399982479401,0.906559991044924
84003,0.861999986460432,0.906070320664874
84058,0.935199982835911,0.906254936040348
84115,0.933599996496923,0.907006584354779
84236,NA,0.909044435215441
84238,0.854400000418536,0.908075546449982
84312,0.913199997507036,0.909022213069774
84578,0.682800008915365,0.906182213210397
84736,0.811999995727092,0.904666657805339
84796,0.929599989904091,0.904537768998287
84874,0.907599984202534,0.904571419714817
84950,0.910799997625872,0.904382408884415
84990,NA,0.904133324724777
85083,0.841599987470545,0.903808880220943
85152,0.918399983667769,0.903542213567481
85266,0.864799993112683,0.902662213611054
85314,0.944399995962158,0.902799991457464
85362,0.944399995962158,0.902937769303874
85406,0.949199995724484,0.903026658339271
85490,0.90119999810122,0.902555547402396
85538,0.943599982419983,0.902919991677886
85617,0.907199997804128,0.902599991693731
85662,0.947999995783903,0.902697769542121
85708,0.946799995843321,0.903182409391585
85751,NA,0.9032044361837
85755,0.944799982360564,0.903515547128498
85940,0.779199990560301,0.901697769365273
86051,0.86799998616334,0.901315547011068
86098,0.94559999590274,0.901555546999185
86155,0.933599996496923,0.901413324859459
86253,0.883599985390902,0.901017769172581
86414,0.808800002676435,0.899457769249825
86513,NA,0.898898867828761
86617,0.757999998400919,0.896791002688291
86736,0.858399986638688,0.895999991338899
86936,0.762000004993752,0.893955047696232
87239,NA,0.893413627905168
87274,0.596400013193488,0.890076396279194
87369,0.887999998754822,0.89110560978768
87678,0.631200011470355,0.888112351508926
87743,0.923199983430095,0.887865160433628
87844,0.880799999111332,0.887456171842438
87960,0.86239999323152,0.887950553764129
87971,NA,0.888104537413297
88037,0.909199990914203,0.887781810233719
88095,0.932399996556342,0.888077264918882
88362,0.681600008974783,0.88521362869704
88554,0.771600004518405,0.883937071121999
88649,0.887199985212646,0.884053924972495
88719,NA,0.884213628669386
89066,0.500800004345365,0.87965453790887
89453,NA,0.878956314328865
89900,-0.999599950504489,0.858482751789257
90164,NA,0.858609295563859
90315,0.504000017768703,0.853744179604651
90511,0.765999991213903,0.852735625715102
90814,NA,0.852018598136817
90818,0.632799997809343,0.848465109782748
91165,0.584800000186078,0.844544179744336
91266,0.879999985569157,0.844102319143171
91406,0.833599994657561,0.843311621586868
91555,NA,0.842414111445439
91650,0.708399994065985,0.839872935100678
91748,0.883599985390902,0.839604699819842
91885,0.836799987708218,0.838550582065192
91993,0.871599985985085,0.837929405625362
92121,0.848400000715628,0.836978817596922
92224,0.878399999230169,0.83746045924382
92304,NA,0.836475288289983
92327,0.877999992459081,0.835938817728311
92468,0.83239999471698,0.83469646484865
92679,0.748399998876266,0.832432935469072
92838,0.811200002557598,0.83121881788213
92952,0.865199999883771,0.83033881808549
93055,NA,0.828980946920291
93061,0.870399986044504,0.829190470638596
93152,0.891999984974973,0.828985708663129
93700,0.344400025671348,0.82187618528648
93748,NA,0.821040958701913
94434,NA,0.821040958701913
94488,0.0556000263895839,0.810424091675913
95197,NA,0.81064389779505
95236,0.103600024012849,0.800390239600546
95853,NA,0.79971851432627
96070,-0.999599950504489,0.775762959429419
96515,NA,0.775762959429419
96904,-0.999599950504489,0.756543206934886
97165,NA,0.754354997233895
97738,-0.999599950504489,0.733454997904482
97816,NA,0.730799997928317
98469,NA,0.728071792998936
98572,-0.999599950504489,0.703441024440018
99241,NA,0.70029090810416
99406,-0.999599950504489,0.678497435557895
99891,NA,0.676176623205424
100003,0.285600028582849,0.667563636707106
100129,0.850399993825704,0.66633766283003
100537,NA,0.663047369044139
100685,0.33400001260452,0.655268421882188
101020,0.599600006244145,0.651336843129492
101189,0.798399989609607,0.649442106381206
101274,NA,0.646608001313483
101329,0.833599994657561,0.645253334804438
101479,0.821199988480657,0.643754668030888
101565,0.898399991448969,0.647105264391652
101654,0.895199998398311,0.647642106470333
101727,0.913599983905442,0.64764736944926
101830,0.878399999230169,0.650221053532349
101987,0.813199995667674,0.650236843005252
102022,NA,0.6465120010466
102076,0.894799991627224,0.64634133447893
102168,0.890799985034391,0.646074667644377
102256,0.895999991567805,0.649363158748632
102354,0.884399998933077,0.649926316794192
102430,0.910799997625872,0.649826316977851
102513,0.901599984499626,0.650310527390837
102621,0.871599985985085,0.649352632522718
102698,0.909199990914203,0.64888947456156
102756,NA,0.644885334279388
102783,0.899999998160638,0.64486933428018
102856,0.914399997447617,0.644480001147216
102916,0.929999996675178,0.644784001132163
103000,0.900399984559044,0.644149334315831
103095,0.887999998754822,0.643365334354651
103154,0.930399983073585,0.647142106048322
103232,0.907599984202534,0.646652632388348
103353,0.8568000002997,0.647673685148077
103440,0.896799984737299,0.648052632497734
103503,0.925999990082346,0.647794737684308
103516,NA,0.643984000900139
103666,0.805599989253096,0.642944000951635
103805,0.834399987827055,0.643285334086977
103921,0.86239999323152,0.6461684217073
104156,0.720000007073395,0.645668421821411
104240,NA,0.642832000957181
104388,0.72360000689514,0.642320000982533
104516,0.847999993944541,0.645026316679401
104570,0.936399982776493,0.649500000489704
104635,0.923599990201183,0.649968421429788
104737,0.879199992399663,0.653231579073595
104862,0.852000000537373,0.652294737193427
104929,NA,0.649248000367855
105058,0.76639999798499,0.647968000431235
105212,0.816799995489419,0.650189474050421
105679,NA,0.646736000492238
105724,0.387200016761199,0.639466667428302
105897,0.79359998984728,0.640960000506602
105950,0.937599982717074,0.643173333549251
106044,0.889199998695403,0.643200000395688
106114,0.917199983727187,0.64680526333426
106198,0.900399984559044,0.652063157810756
106429,NA,0.652063157810756
106532,0.601200012955815,0.673126315224707
106865,0.602000006125309,0.672202596924715
107141,0.670400002738461,0.674363635690556
107184,NA,0.673157894170512
107268,0.84960000065621,0.675449350098898
107369,0.880399992340244,0.678664934443455
107436,0.920799983548932,0.683028570591025
107503,0.921599997091107,0.68356883048092
107563,0.929199983133003,0.684810388772809
107630,0.921199990320019,0.687841024690081
107711,0.903999984380789,0.690348716873604
107917,NA,0.687838960139613
108287,0.310800027335063,0.681007791823079
108422,0.839599994360469,0.680592207516265
108493,0.916399990557693,0.681475324267461
108577,0.900399984559044,0.681761038362641
108679,NA,0.681761038362641
108688,0.86799998616334,0.681631168151008
108761,0.91399999067653,0.682690908358275
108900,0.834399987827055,0.683807791331662
108962,0.927599996794015,0.685319479568499
109107,0.827599994954653,0.684831167816172
109195,0.895599984796718,0.687533332136436
109317,0.854799986816943,0.687333332146339
109427,NA,0.684675323668045
109603,0.658400003332645,0.688753245455854
109663,0.929199983133003,0.691835895938894
109721,0.931599983014166,0.694870884382885
109772,0.940799996140413,0.706075947291123
109819,0.944799982360564,0.709059997729491
109927,0.871999992756173,0.718664997338783
109971,0.948799988953397,0.721506170074766
110021,0.941599989309907,0.745471601430499
110065,0.949199995724484,0.74795609404384
110109,0.948799988953397,0.771717068915278
110159,0.941999996080995,0.773768670447395
110172,NA,0.795395117044369
110213,0.93679998954758,0.797098790207059
110265,0.939599996199831,0.798795233135544
110348,0.901999991270714,0.821433327680487
110447,0.882799992221408,0.822155288439792
110523,0.910399990854785,0.844625875985195
110567,0.948399982182309,0.84583255163865
110630,0.926399996853434,0.853283714060401
110685,0.935599989606999,0.854274411685765
110735,0.941999996080995,0.855282751736285
110780,0.947199982241727,0.862331027249356
110830,0.941599989309907,0.866262061537468
110876,0.946799995843321,0.867967808735557
110925,0.942399982479401,0.868813628891737
110932,NA,0.869218383308222
110969,0.948399982182309,0.870680452201344
111013,0.948399982182309,0.871255164738509
111073,0.929599989904091,0.871650566939725
111116,0.949599982122891,0.872064360022684
111160,0.949199995724484,0.872878153085837
111204,0.948799988953397,0.874436773698317
111350,0.825999988242984,0.873886355681779
111468,0.859599986579269,0.873486355624416
111607,0.83520000136923,0.872854537628221
111653,0.946799995843321,0.873431810404079
111696,NA,0.873305739271562
111701,0.943599982419983,0.873682750591034
111771,0.917999997269362,0.873871256484939
112445,NA,0.87389766660703
112605,-0.999599950504489,0.851702318450999
113203,NA,0.851702318450999
113439,-0.999599950504489,0.829613946954893
113853,NA,0.82861646400792
114273,-0.999599950504489,0.805915288158747
114509,NA,0.804790470344458
115107,-0.999599950504489,0.782319042377085
115135,NA,0.78053493465785
115718,NA,0.778985360882915
115941,-0.999599950504489,0.75634633709262
116020,0.906399984261952,0.756463410257555
116209,0.77520000434015,0.754624386041187
116302,0.88959998509381,0.756250598077965
116385,0.901999991270714,0.757412043885406
116487,NA,0.756473166520264
117044,0.210400018724613,0.748521947318961
117147,0.877599985687993,0.750443898277675
117238,0.89239999174606,0.752154212656812
117245,NA,0.752502434678296
117382,0.828399988124147,0.752263410217072
117490,0.871599985985085,0.751473166353762
117583,0.88959998509381,0.751058532145136
117649,0.922799997031689,0.751590239518697
117717,0.920399997150525,0.752424385818857
