"Step","Score_raw","Score_movingavg"
49006,0.9877999862656,0.288448244777371
49119,4.7277997659985,0.369163726981391
49537,-0.999199950543698,0.370196454943455
49645,NA,0.370196454943455
49860,-0.193199891597033,0.360135805898089
50580,0.272400029702112,0.3585965817543
50680,NA,0.3585965817543
50998,-0.999199950543698,0.335186296714679
51416,-0.999199950543698,0.295265602356111
51644,NA,0.317975524336809
52562,0.624400052998681,0.346459734925272
52612,NA,0.346459734925272
53353,NA,0.370489372165789
54299,NA,0.370489372165789
55291,6.35560046015598,0.501832236641869
55300,NA,0.529123730954334
55709,-0.999199950543698,0.500094640595754
55837,4.69179976778105,0.569418272052215
55929,NA,0.569418272052215
56255,-0.999199950543698,0.569418272052215
57021,NA,0.598466757655843
57089,-0.999599950504489,0.569410999325655
57507,-0.999199950543698,0.575745545242998
57925,-0.999199950543698,0.568767362294338
57931,0.9877999862656,0.576250087722396
58063,NA,0.604894633872689
58349,-0.999199950543698,0.604894633872689
58767,-0.999199950543698,0.576250087722396
59053,NA,0.604901906599249
60031,NA,0.604901906599249
60435,-0.999999950494384,0.576242944865434
60853,-0.999199950543698,0.548603595823169
60951,0.767800010740757,0.55238284435623
61133,NA,0.55238284435623
61369,-0.999199950543698,0.407944902570433
62203,-0.999599950504489,0.407938006019385
62233,NA,0.432624636836281
63197,NA,0.432624636836281
64371,NA,0.458192933039495
65409,NA,0.458192933039495
66459,NA,0.48469825819484
66672,17.2996011801442,0.817403733298256
66701,2.93059995514341,0.888854640674386
66725,4.94139975542203,0.960956454648245
67143,-0.999199950543698,0.925953661698389
67283,1.83160000003409,0.976503660815849
67561,NA,1.01242554465875
67701,-0.999199950543698,0.976503660815849
67777,0.819000040646642,0.973740439409372
67783,0.9877999862656,0.973982845389652
67884,4.75580010865815,1.03262767222171
68302,-0.999199950543698,1.03262767222171
68409,0.935600009222981,1.03098313556071
68648,NA,1.06598629221769
68854,-0.0649999752058648,0.983779394174956
69272,-0.999199950543698,0.950169574772945
69311,4.90539975720458,1.05025431558157
69445,1.8391999657033,1.06340340975027
69715,NA,1.06340340975027
70733,NA,1.06340340975027
71820,NA,1.06340340975027
72919,NA,1.06340340975027
73822,28.3438017332373,1.5106230543976
73878,2.86500006401911,1.53246784487536
73926,4.8830001023598,1.58565089658147
74002,0.819000040646642,1.57367197695748
74015,NA,1.57367197695748
74082,0.905000010738149,1.14613132016871
74500,-0.999199950543698,1.11312622369621
74549,0.885400004917756,1.10967582644199
74555,0.9877999862656,1.13978188609061
74668,4.7277997659985,1.14221824960634
75000,NA,1.15345545321895
75086,-0.999199950543698,1.12083946225285
75381,-0.176199978450313,1.13331521940519
75799,-0.999199950543698,1.13331521940519
76076,NA,1.16612314509671
76217,-0.999199950543698,1.13555391529964
76256,4.90460010129027,1.19266067569344
76334,-0.0916000226279721,1.20641218975277
77053,NA,1.24034468421887
78100,NA,1.24034468421887
79174,NA,1.25126256894214
80241,NA,1.27360324417439
81320,NA,1.27360324417439
82414,NA,1.31026136021823
83517,NA,1.34812138170614
84637,NA,1.38748673838345
85026,27.752602045628,1.81970174342024
85078,2.87539995787665,1.83672913397599
85120,4.89659996889532,1.88712590511756
85208,0.791800009552389,1.91601300124814
85726,NA,1.91601300124814
86042,-0.999599950504489,1.91600654963587
86460,-0.999199950543698,1.91600654963587
86518,0.862999992445111,1.89929215983919
86524,0.9877999862656,1.93083819058157
86702,4.57100011780858,2.0192540646824
86805,NA,2.0192540646824
87120,-0.999199950543698,2.0192540646824
87188,1.95780006697169,2.03465089136028
87606,-0.999199950543698,1.94374613395484
87839,NA,1.99121300628547
88024,-0.999199950543698,1.94374613395484
88442,-0.999199950543698,1.93095248222553
88510,-1.07860001572408,1.90950803706004
88877,NA,1.90950803706004
89981,NA,1.95642268202139
90178,-0.999999950494384,1.95640977879638
90213,2.91619995585643,1.97164454351162
90247,4.91739975661039,2.0397873959499
90312,0.846199993276969,2.02113759278313
90989,NA,2.02113759278313
91146,-0.999599950504489,1.97466470750178
91564,-0.999199950543698,1.86151393195256
91982,-0.999199950543698,1.81816978221777
91989,0.985399986384436,1.84823947823183
92093,NA,1.80449239685415
92407,-0.999199950543698,1.76201220977236
92825,-0.999199950543698,1.76201220977236
92885,0.963600034243427,1.7500956101376
93213,NA,1.79175766408673
93377,-0.17939996952191,1.80417887592039
93795,-0.999199950543698,1.80417887592039
94213,-0.999199950543698,1.77407281627176
94243,-1.03300001798198,1.73217620680529
94306,NA,1.77356069403785
95389,NA,1.81621855010834
96451,NA,1.81621855010834
97565,NA,1.81621855010834
98658,NA,1.86022196418025
99766,NA,1.90560961362032
99808,26.6318016764417,2.3161493225997
99848,2.90340006211773,2.32532511540467
99878,4.92620010022074,2.41790949119786
100296,-0.999199950543698,2.41791574119725
100490,-0.23080001573544,2.37716626801367
100875,NA,2.37716626801367
100908,-0.999199950543698,2.32600920409613
100948,0.907000003848225,2.30482996230139
100954,0.9877999862656,2.28546187441851
101067,4.7277997659985,2.10058244185754
101485,-0.999199950543698,2.04279126677391
101737,1.8476000460214,1.9972942122239
101917,NA,2.04201800569804
102523,1.1146000691806,2.03131651419277
102654,0.687000047182664,2.01154715438379
102693,4.90539975720458,2.09837950302715
102903,-0.250400021555834,2.08265303152417
102962,NA,2.09899412175191
103949,NA,2.05873948558667
105025,NA,2.10578470768098
106120,NA,2.12406884359439
107101,NA,2.12406884359439
108209,NA,2.15881596770233
109325,NA,2.2097517083192
109948,32.7368024246825,2.65864529973013
109985,2.9113999560941,2.67593884796224
110018,4.91979975649156,2.71155568778017
110245,0.458200026070699,2.67634700556596
110401,0.813799974508584,2.64769243585738
110432,NA,2.64769243585738
110619,0.479800025001168,2.2190154864999
110670,0.880600005155429,2.18848625482508
110676,0.9877999862656,2.12856009919286
110837,4.61180011578836,2.18691086957965
111255,-0.999199950543698,2.13863646321415
111327,0.956800041371025,2.13942131216313
111501,NA,2.18770779312785
111902,-0.377799900132231,2.16827394843478
112320,-0.999199950543698,2.13770471863771
112345,4.93820009962656,2.14094164684737
112441,-0.113600028329529,2.10678192449621
112589,NA,2.15456626103528
113645,NA,2.19098448352724
114725,NA,2.2416223316871
115822,NA,2.2416223316871
116283,31.6614016360254,2.76004457909296
116318,2.91540006152354,2.72846997528714
116349,4.92459975625388,2.80809219399955
116405,0.868600005749613,2.77778762855814
116607,-0.241200028802268,2.73134166459875
116770,0.611800018465146,2.69922739723309
116814,0.896599990781397,2.67232251056963
116820,0.9877999862656,2.64755012050634
116928,NA,2.64755012050634
117013,4.53419998683967,2.67489287219233
117409,-1.94619993353263,2.60887726068197
117452,0.974000007321592,2.22632580299188
117966,0.766800005221739,2.19620294652538
118029,NA,2.15706675779538
118218,0.396600061561912,2.15133922231726
118249,4.92380010033958,2.19094580628901
118307,-1.06740002986044,2.18997723372678
119005,NA,2.23619719291911
120077,NA,2.25639126939666
121197,NA,2.27532546765235
121341,27.1514015091525,2.61234638394107
121576,2.43619997962378,2.60975599564228
121605,4.92779996735044,2.69691775914073
121653,0.886999991256744,2.68117069920374
121922,1.67640000092797,2.72051775731362
122056,0.679800047539175,2.69094213833138
122096,0.907000003848225,2.71856822462692
122103,0.985399986384436,2.74733054255341
122169,4.8389999717474,2.83309286121242
122306,NA,2.83309286121242
122587,-0.999199950543698,2.77834582104447
122666,-1.0457999909413,2.77769153475238
123288,NA,2.77568416633058
123445,2.12879998097196,2.73526967682857
123618,0.587000006111339,2.73151315527545
123646,4.93179975589737,2.76294582099862
123668,-1.02340001845732,2.76260582002786
124342,NA,2.81712474423904
125384,NA,2.87324716622114
126477,NA,2.9014239898008
127595,NA,2.9014239898008
128701,NA,2.96052435253329
129310,35.5764020903734,3.51470014103203
129349,2.90659995633177,3.54413953379095
129382,4.91979975649156,3.5646717759208
129436,0.871800038032234,3.58036132827236
129600,-0.195200024289079,3.59236132717168
129821,NA,3.6619304374401
130018,-0.999199950543698,3.66244255967401
130056,0.910999990068376,3.62137625266497
130067,0.976600000401959,3.58248248424934
130165,4.76219997555017,3.59957983919573
130559,-1.9413999337703,3.52042298529621
130679,0.927800108445808,3.48390717012931
130888,NA,3.48390717012931
131367,0.350000085425563,3.11374095053753
131647,0.330200018826872,3.07749869640667
131676,4.92939975601621,3.07754376198126
131850,-0.207600030465983,3.08869305663024
131974,NA,3.13611438623546
133005,NA,3.13611438623546
134093,NA,3.19604647807284
134943,38.1050019015092,3.73514795485054
134975,2.92339995549992,3.7632001283177
135001,4.93499996699393,3.7662030297814
135056,0.871000005630776,3.79330737697234
135091,0.959000008064322,3.78042911555267
135207,NA,3.78042911555267
135288,0.529400008963421,3.77194795525967
135327,0.907800036249682,3.77514795510122
135339,0.97339998697862,3.7181624511849
135431,4.77659997483715,3.79101752359639
135463,-1.07259997678921,3.72153727359088
136293,NA,3.72153727359088
137389,NA,3.72153727359088
137622,0.703200129093602,3.67902548282332
138043,3.98700002976693,3.68330290708642
138461,-0.999199950543698,3.61915903232437
138486,4.93739996687509,3.63697309900748
138494,NA,3.23834530002563
138545,-1.06780001625884,3.18383571136326
139421,NA,3.15972509962537
140493,NA,3.19777474854868
141592,NA,3.23183153103496
142699,NA,3.23183153103496
143360,37.0718021118664,3.75457441799018
143393,2.92020006128587,3.78371156164919
143421,4.93100009998307,3.84004299184515
143477,0.868600005749613,3.78656870455888
143511,0.960200008004904,3.81456013253815
143800,NA,3.85597694545362
143929,-0.999199950543698,3.7866172755108
143974,0.893400036962703,3.80477727461215
143992,0.95820003375411,3.83274013153069
144109,4.71740011055954,3.82958584597259
144353,-1.58139995159581,3.80861727564022
144565,0.872400038759224,3.76726210328978
144897,NA,3.76726210328978
145400,1.99520010675769,3.74265013111572
145743,0.179800039855763,3.69384396548203
145770,4.93340009986423,3.32770695813735
145965,NA,3.33343344281254
146334,-0.674799993750639,3.25566400184026
147005,NA,3.28928462150351
147940,NA,3.33972011650788
148990,NA,3.37925519039255
150077,NA,3.41576482568095
151181,NA,3.45200310686626
152007,35.5582025085023,3.92415309806679
152045,2.90820006188005,3.90024133446444
152071,4.93499996699393,4.00143545064865
152130,0.860599992563948,3.99976780337281
152269,NA,4.04802105409148
152314,2.7782000019215,4.02934721508898
152729,0.00620003486983478,4.02360603822586
152770,0.903000036487356,3.96447662552215
152801,0.927000035298988,3.99380603824508
152894,4.77579976362176,4.00513928064185
152924,-1.06859999056906,3.93265729105312
153336,NA,3.93265729105312
153392,-0.280199946893845,3.54077727025246
153915,3.74299999582581,3.55944584191249
154190,0.341400064295158,3.49392584329741
154215,4.93820009962656,3.55180013055984
154376,0.807799974805675,3.53939155875809
154414,NA,3.58083491399315
155325,NA,3.62015601561292
156429,NA,3.65948073246708
157556,NA,3.64160922884162
158700,NA,3.64160922884162
158798,35.3094019024284,4.19173955994726
158825,2.9362000876572,4.25207289447148
158850,4.93739996687509,4.26230165674616
158879,0.931800035061315,4.24443598591167
159136,1.69160001375712,4.26092255318997
159252,0.724600012879819,4.19812852717478
159299,0.889399991137907,4.22667778104934
159336,0.912600036012009,4.17794134362232
159415,4.80860010604374,4.1870813256864
159461,-1.10699998866767,4.11145159262419
159531,0.957600034540519,4.06703114814414
159776,4.41099991672672,4.07180849215223
159787,NA,3.62808182175475
160194,-0.999199950543698,3.57307055546073
160218,4.94139975542203,3.57337478079778
160360,1.82919995940756,3.58685928673264
160813,NA,3.64088870546153
161885,NA,3.64088870546153
162604,38.6144021743094,4.20679730724514
162641,2.9113999560941,4.23537444961694
162670,4.92779996735044,4.29182016343049
162781,0.73579999874346,4.23430016376182
162992,NA,4.32380306372605
163426,-1.77139998821076,4.28468422174552
163556,0.689400047063828,4.23332301925007
163630,0.823800040408969,4.24009159003555
163654,0.943800034467131,4.2488573045447
163731,4.81340010580607,4.24720016668455
163830,-1.23419998236932,4.23253445308593
163979,1.909400102566,4.19981425096593
164073,NA,4.19981425096593
164124,4.65019989130087,4.2060696070817
164227,0.755800011334941,3.68733069194039
164253,4.93580009974539,3.7152806939438
164636,-1.45659999700729,3.62650847222156
165101,NA,3.66531845062424
166125,NA,3.70398014266081
167245,NA,3.70398014266081
167846,37.0358020580898,4.22550017193405
167880,2.9178000614047,4.25421445800769
167907,4.93419975577854,4.31079731184769
167989,0.806200008839369,4.25407731233344
168043,-1.06180001655594,4.25423159747963
168140,0.769399997079745,4.20514946226273
168188,0.886200037319213,4.15905294247184
168349,NA,4.20772692575886
168429,0.424600027734414,4.15755227784291
168510,4.80459976219572,4.23929593576882
168767,-1.61339996359311,4.14703114801574
168899,-1.07759998936672,4.07446682666321
169449,NA,4.14689312022549
169748,0.962600076687522,4.10266682795413
169867,0.715800045756623,4.05627139258156
169902,4.91420010081492,4.06786502377391
169914,-1.01180002582259,4.00013615644595
170477,NA,3.55322175164297
171462,NA,3.56189328164787
172557,NA,3.54287790917099
173154,36.0186016884982,4.03107237698694
173205,2.87860009050928,4.05771682257728
173235,4.92620010022074,4.06961385377787
173309,0.8245999943465,4.09459741466678
173372,-1.07260001602117,4.06766590709166
173456,0.801400009077042,4.06551796154814
173540,0.799800041597337,4.01185220717879
173651,0.736600012285635,4.04360563134155
173660,NA,4.08765015346075
173723,4.82459997246042,4.09774535646075
173777,-1.1253999741748,4.0549974101466
173820,0.974200040509459,4.06587960193638
174651,2.0048000466777,4.02576179298862
174736,NA,4.02576179298862
174826,0.583000019891188,4.04299193016179
174854,4.93100009998307,4.05499204056478
174886,-0.0372000389033929,4.00042947950521
175645,NA,4.00042947950521
176736,NA,4.00042947950521
177708,38.2674025755259,4.45131070445285
177743,2.91619995585643,4.0218106708654
177775,4.92140010045841,4.04830014505722
177850,NA,4.03647748076474
177892,0.72060004551895,4.03461081480414
178028,-0.162000032723881,3.97939225102087
178131,0.755800011334941,3.95278172482894
178549,-0.999199950543698,3.93955277765245
178566,0.962200001114979,3.94033172455544
178634,4.83419997198507,3.99174225003816
178940,NA,3.98128814985704
179052,-0.999199950543698,3.98221348372405
179102,-0.0293999593122862,3.92942909631567
179458,4.14379997598007,3.98763962161665
179590,0.686200014781207,3.94741856923448
179613,4.94219996663742,4.00795541005477
179630,0.46109999739565,3.94904619818331
180021,NA,3.99092948116168
180048,-0.999199950543698,3.92526988337609
180770,-0.864799991133623,3.86306118370713
180831,0.855000038864091,3.82449629723478
181117,NA,3.82449629723478
181249,-0.999199950543698,3.76343685106037
181667,-0.999199950543698,3.30383429595946
182085,-0.999199950543698,3.25401910560248
182128,0.899800004204735,3.20291024531552
182205,NA,3.23202704288288
182211,0.803800008958206,3.2206449915393
182629,-0.999199950543698,3.19854499200823
183047,-0.999199950543698,3.17433217224308
183309,NA,3.20370531686946
183465,-0.999199950543698,3.12827934210859
184304,NA,3.18400670172406
184829,5.35740002850071,3.24189880690775
185247,-0.999199950543698,3.17071196654893
185325,NA,3.17071196654893
185496,-1.5925999970641,3.16290407119998
185520,0.445899995509535,3.10375275856955
185938,-0.999199950543698,3.06653697028072
186361,NA,3.06653697028072
186394,-0.54600001371,3.01962090555356
186773,1.09240007586777,2.53232217700237
187191,-0.999199950543698,2.48153516522786
187225,0.920599989593029,2.42949360707516
187267,-1.09580002166331,2.40570659382313
187281,NA,2.40570659382313
187568,0.279000067384914,2.43233516597372
187783,0.486200011102483,2.42969620446773
187830,0.889399991137907,2.43054815187979
188248,-0.999199950543698,2.40531438584069
188381,NA,2.37362904742009
188602,0.151800073683262,2.39186589026289
189406,NA,2.39829876743218
190452,NA,2.39829876743218
190541,6.66540004767012,2.42516810285044
190959,-0.999199950543698,2.40176810335872
191121,0.613400004804134,2.34413610209284
191539,-0.999199950543698,2.35023476937902
191557,0.460299994796515,2.32536720655557
191560,NA,2.32536720655557
191879,0.614599984372035,2.30314945042331
192328,-0.0753999151056632,1.82118578843376
192657,NA,1.80675665326309
192746,-0.999199950543698,1.7286856044957
192778,0.926200002897531,1.73026455178593
193196,-0.999199950543698,1.73108823686504
193430,0.441400026902556,1.72677244778376
193510,0.811000008601695,1.72578297372169
193559,0.88380003743805,1.71484813039333
193668,NA,1.73182507911253
193977,-0.999199950543698,1.65545929341859
194251,0.343800064176321,1.68121192536292
194765,NA,1.71799608422599
194799,9.33399996429216,1.81820666159528
195217,-0.999199950543698,1.79239350334223
195275,0.862999992445111,1.79433034474603
195293,0.458699997514486,1.73570534338681
195311,0.460299994796515,1.75507508050022
195822,NA,1.75507508050022
196384,-0.287399943801574,1.72854943083397
196563,1.5715999789536,1.72653725837396
196925,NA,1.28118577226845
196981,-0.999199950543698,1.23082473277426
197399,-0.999199950543698,1.15387148536173
197817,-0.999199950543698,1.13018577179173
197920,0.754200043855235,1.15391044789402
197993,NA,1.15854874314161
198338,-0.999199950543698,1.13487769061344
198537,0.52540002274327,1.13209874338262
198955,-0.999199950543698,1.1044195395654
199087,NA,1.0554697970273
199373,-0.999199950543698,1.05713032365403
200122,NA,1.05823606076262
201122,7.89320004242472,1.13674806070592
201158,NA,1.13674806070592
201540,-0.999199950543698,1.11565206110012
201932,NA,1.06409330381792
201958,-0.999199950543698,1.05109330501197
202276,-0.261299966834486,1.03359472805401
202694,-0.999199950543698,1.00684742965141
202851,NA,0.510040027706418
203297,-0.72199999820441,0.461530694985607
203769,-0.131399971898645,0.394160027354179
203878,NA,0.394160027354179
204187,-0.999199950543698,0.371229360740011
204221,0.919800035655499,0.385653361651736
204246,-1.05659999116324,0.361488028285093
204278,0.925399989355356,0.387149360817081
204696,-0.999199950543698,0.360997361461632
204906,NA,0.300548677535639
205114,-0.999199950543698,0.283218695827915
205532,-0.999199950543698,0.283218695827915
205949,NA,0.287443272248729
205950,-0.999199950543698,0.217943273241651
206853,8.9075999786146,0.329043272752913
206958,NA,0.265849345439426
207271,-0.999199950543698,0.245845236563545
207414,-1.3397999771405,0.224417598540517
207832,-0.999199950543698,0.224417598540517
207849,0.462699994677678,0.242356787537967
207901,NA,0.23396441423213
208996,NA,0.23396441423213
209159,0.428000076324679,0.253515099531697
209285,1.69800001871772,0.2904630443161
209703,-0.999199950543698,0.2904630443161
209743,0.907000003848225,0.290561674448202
210102,NA,0.290561674448202
210161,-0.999199950543698,0.265863044865984
210579,-0.999199950543698,0.265863044865984
210792,0.491000010864809,0.286276742967471
210898,0.748600011691451,0.292524354706984
211213,NA,0.310219208203569
211316,-0.999199950543698,0.292524354706984
211734,-0.999199950543698,0.206624354990168
212308,NA,0.223142496161864
212964,8.51600001158658,0.335208138262198
213342,NA,0.361616468883107
213382,-0.999199950543698,0.341820579211145
213562,-1.42700000526384,0.335960304488951
213580,0.460299994796515,0.337640570574188
213998,-0.999199950543698,0.331516247103463
214198,1.7591999968281,0.34052705684617
214230,NA,0.358879481604935
214669,-0.128199912491255,0.344512359658575
215087,-0.999199950543698,0.345835648304049
215110,0.946200034348294,0.35394868054789
215309,NA,0.35497537387889
215528,-0.999199950543698,0.334627429198805
215946,-0.999199950543698,0.308756197120975
216364,-0.999199950543698,0.308756197120975
216390,0.939799988642335,0.317283815925318
216409,NA,0.319550716503976
216808,-0.999199950543698,0.301729761543872
217226,-0.999199950543698,0.284384032049371
217501,NA,0.198154085892334
218089,-0.0349999563186429,0.211183815544024
218397,NA,0.205674004732242
218507,-0.999199950543698,0.205674004732242
218635,0.695000000763685,0.208889073307135
218652,0.46109999739565,0.21229732903806
218668,0.463499997276813,0.210255437320558
219322,NA,0.214168524340095
220334,-0.998599908605684,0.197779761732719
220411,NA,0.21417674409267
220813,-0.146599971165415,0.199480854037013
221192,NA,0.216129198545079
221231,-0.999199950543698,0.196120865524992
221649,-0.999199950543698,0.170979199425751
221677,-1.06220002332702,0.143951420804013
222064,0.0734000315424055,0.142984963416868
222209,NA,0.158848642777432
222249,0.559000021079555,0.161837531067754
222289,0.907000003848225,0.172045236174336
222707,-0.999199950543698,0.0304945524094612
223125,-0.999199950543698,0.0304945524094612
223245,NA,0.0189319768534105
224268,NA,0.0127380610694517
224426,6.43240001722006,0.0968521458923185
224844,-0.999199950543698,0.081629200108485
225073,0.453400026308373,0.0919180885822342
225089,0.464300010818988,0.0765389223581424
225108,0.457100011175498,0.0817520879583802
225140,-1.03540001786314,0.0812561966252371
225277,0.674200015375391,0.104179483829608
225357,NA,0.119504198195904
225695,-0.999199950543698,0.0951514204959189
225726,0.927799989236519,0.106557565273187
225968,0.421400014311075,0.126017838764349
226386,-0.999199950543698,0.105132907623431
226411,NA,0.120470863986864
226804,-0.999199950543698,0.105132907623431
227222,-0.999199950543698,0.105132907623431
227441,NA,0.105132907623431
227640,-0.999199950543698,-0.0166807909103826
227669,0.93340000254102,-0.00384186126914743
228267,9.27439997403417,0.134990570144067
228473,NA,0.134990570144067
228685,-0.999199950543698,0.134990570144067
229103,-0.999199950543698,0.125018948742591
229119,0.463499997276813,0.144785164253679
229135,0.463499997276813,0.149034695360654
229398,-0.313600011635572,0.154480028514905
229442,0.896599990781397,0.168186694683973
229453,NA,0.168186694683973
229860,-0.999199950543698,0.168186694683973
230278,-0.999199950543698,0.142600028201317
230403,-1.29659997927956,0.139400028359766
230554,NA,0.128778407265231
230559,0.628600017633289,0.150775704132487
230977,-0.999199950543698,0.135442695403472
231226,0.403800061205402,0.154149362226793
231605,NA,0.169735163750718
231644,-0.999199950543698,0.154149362226793
232062,-0.999199950543698,0.154149362226793
232640,NA,0.035859489032363
233524,8.23760002537165,0.145216029516887
233549,NA,0.160681110328516
233942,-0.999199950543698,0.165283813390635
234059,0.72060004551895,0.188524353877968
234076,0.462699994677678,0.188524353877968
234094,0.460299994796515,0.192148029090216
234456,NA,0.192148029090216
234686,1.28920002689119,0.203630695097769
234730,0.896599990781397,0.192945361391952
235148,-0.999199950543698,0.192945361391952
235549,NA,0.183295974331732
235566,-0.999199950543698,0.167529362000059
235960,-1.94059997983277,0.154977361609538
235988,0.935800002422184,0.180777360982417
236108,0.71419999981299,0.183753360835059
236391,0.323800032725558,0.178089361115514
236579,NA,0.178089361115514
236809,-0.999199950543698,0.178089361115514
236844,0.919000003254041,0.203665360499484
237633,NA,0.203665360499484
237982,8.62640000612009,0.205137360426597
238400,-0.999199950543698,0.189290816861199
238594,-1.46219997107983,0.183198711327828
238614,0.454700011294335,0.207957922072015
238633,0.457100011175498,0.20791581702437
238663,0.96500000776723,0.233760553317935
238737,NA,0.213421360737799
239081,-0.999199950543698,0.197465817168306
239499,-0.999199950543698,0.186005290351826
239529,0.930199989117682,0.21139213166316
239823,NA,0.201594692960692
239947,-0.999199950543698,0.185794763440897
240365,-0.999199950543698,0.185794763440897
240659,0.297400034032762,0.202855289553745
240735,0.820600008126348,0.226800025852036
240916,NA,0.217293359681498
241153,-0.999199950543698,0.201286868757482
241205,0.878200005274266,0.225989499755087
241994,NA,0.242325359092404
242330,8.64159999857657,0.352842130664564
242451,0.213100007036701,0.356106603866608
242765,-1.74939994327724,0.32876236299461
242783,0.458699997514486,0.347696128553808
242818,0.419499996816739,0.344118206424627
243082,NA,0.342578972332903
243683,-0.0369999833637848,0.335993446271842
244164,-0.152199911302887,0.329653272796846
244173,NA,0.347130288341616
244582,-0.999199950543698,0.329645480044404
245000,-0.999199950543698,0.318572753039491
245187,NA,0.318572753039491
245418,-0.999199950543698,0.318572753039491
245836,-0.999199950543698,0.318572753039491
246194,NA,0.336740815886419
246254,-0.999199950543698,0.322627658227391
246375,0.711000045994297,0.327671455471117
246793,-0.999199950543698,0.307435092203283
247201,0.0222000801004469,0.295944184102662
247227,NA,0.312985554295377
248202,8.79079999797978,0.441801343091739
248261,NA,0.441801343091739
248620,-0.999199950543698,0.423087040576993
249038,-0.999199950543698,0.32657275528136
249053,NA,0.344017132989584
249456,-0.999199950543698,0.324903975399426
249483,0.437900012126192,0.324556606995573
249977,-1.59060000395402,0.297613185743869
250077,NA,0.315386695125296
250117,1.66519997431897,0.32860002791121
250535,-0.999199950543698,0.311128975563119
250563,0.934999988880008,0.336578974766063
250593,-1.06859999056906,0.310310553979147
250984,0.0646000455599278,0.305615817548211
251105,NA,0.32301336112277
251112,0.69580001430586,0.327918448664652
251190,0.814999994821846,0.351789500577357
