"Step","Score_raw","Score_movingavg"
60048,-0.999599950504489,-0.999599950504489
60625,NA,-0.999599950504489
60882,-0.999599950504489,-0.999599950504489
61280,NA,-0.999599950504489
61716,-0.999599950504489,-0.999599950504489
61933,NA,-0.999599950504489
62550,-0.999599950504489,-0.999599950504489
62579,NA,-0.999599950504489
63233,NA,-0.999599950504489
63384,-0.999599950504489,-0.999599950504489
63994,NA,-0.999599950504489
64218,-0.999599950504489,-0.999599950504489
64652,NA,-0.999599950504489
65052,-0.999599950504489,-0.999599950504489
65306,NA,-0.999599950504489
65886,-0.999599950504489,-0.999599950504489
65965,NA,-0.999599950504489
66628,NA,-0.999599950504489
66720,-0.999599950504489,-0.999599950504489
67389,NA,-0.999599950504489
67554,-0.999599950504489,-0.999599950504489
68045,NA,-0.999599950504489
68388,-0.999599950504489,-0.999599950504489
68703,NA,-0.999599950504489
69222,-0.999599950504489,-0.999599950504489
69373,NA,-0.999599950504489
70045,NA,-0.999599950504489
70056,-0.999599950504489,-0.999599950504489
70739,NA,-0.999599950504489
70890,-0.999599950504489,-0.999599950504489
71419,NA,-0.999599950504489
71724,-0.999599950504489,-0.999599950504489
72101,NA,-0.999599950504489
72558,-0.999599950504489,-0.999599950504489
72773,NA,-0.999599950504489
73392,-0.999599950504489,-0.999599950504489
73446,NA,-0.999599950504489
74125,NA,-0.999599950504489
74226,-0.999599950504489,-0.999599950504489
74893,NA,-0.999599950504489
75060,-0.999599950504489,-0.999599950504489
75574,NA,-0.999599950504489
75894,-0.999599950504489,-0.999599950504489
76246,NA,-0.999599950504489
76728,-0.999599950504489,-0.999599950504489
76913,NA,-0.999599950504489
77562,-0.999599950504489,-0.999599950504489
77588,NA,-0.999599950504489
78265,NA,-0.999599950504489
78396,-0.999599950504489,-0.999599950504489
79034,NA,-0.999599950504489
79230,-0.999599950504489,-0.999599950504489
79708,NA,-0.999599950504489
80064,-0.999599950504489,-0.999599950504489
80374,NA,-0.999599950504489
80898,-0.999599950504489,-0.999599950504489
80941,NA,-0.999599950504489
81604,NA,-0.999599950504489
81732,-0.999599950504489,-0.999599950504489
82361,NA,-0.999599950504489
82566,-0.999599950504489,-0.999599950504489
83017,NA,-0.999599950504489
83400,-0.999599950504489,-0.999599950504489
83668,NA,-0.999599950504489
84234,-0.999599950504489,-0.999599950504489
84319,NA,-0.999599950504489
84978,NA,-0.999599950504489
85068,-0.999599950504489,-0.999599950504489
85732,NA,-0.999599950504489
85902,-0.999599950504489,-0.999599950504489
86400,NA,-0.999599950504489
86736,-0.999599950504489,-0.999599950504489
87067,NA,-0.999599950504489
87570,-0.999599950504489,-0.999599950504489
87724,NA,-0.999599950504489
88381,NA,-0.999599950504489
88404,-0.999599950504489,-0.999599950504489
89146,NA,-0.999599950504489
89238,-0.999599950504489,-0.999599950504489
89796,NA,-0.999599950504489
90072,-0.999599950504489,-0.999599950504489
90456,NA,-0.999599950504489
90906,-0.999599950504489,-0.999599950504489
91056,NA,-0.999599950504489
91725,NA,-0.999599950504489
91740,-0.999599950504489,-0.999599950504489
92498,NA,-0.999599950504489
92574,-0.999599950504489,-0.999599950504489
93173,NA,-0.999599950504489
93408,-0.999599950504489,-0.999599950504489
93829,NA,-0.999599950504489
94242,-0.999599950504489,-0.999599950504489
94504,NA,-0.999599950504489
95076,-0.999599950504489,-0.999599950504489
95158,NA,-0.999599950504489
95828,NA,-0.999599950504489
95910,-0.999599950504489,-0.999599950504489
96595,NA,-0.999599950504489
96744,-0.999599950504489,-0.999599950504489
97266,NA,-0.999599950504489
97578,-0.999599950504489,-0.999599950504489
97933,NA,-0.999599950504489
98412,-0.999599950504489,-0.999599950504489
98605,NA,-0.999599950504489
99246,-0.999599950504489,-0.999599950504489
99262,NA,-0.999599950504489
99933,NA,-0.999599950504489
100080,-0.999599950504489,-0.999599950504489
100703,NA,-0.999599950504489
100914,-0.999599950504489,-0.999599950504489
101297,NA,-0.999599950504489
101748,-0.999599950504489,-0.999599950504489
101968,NA,-0.999599950504489
102582,-0.999599950504489,-0.999599950504489
102644,NA,-0.999599950504489
103316,NA,-0.999599950504489
103416,-0.999599950504489,-0.999599950504489
104083,NA,-0.999599950504489
104250,-0.999599950504489,-0.999599950504489
104756,NA,-0.999599950504489
105084,-0.999599950504489,-0.999599950504489
105431,NA,-0.999599950504489
105918,-0.999599950504489,-0.999599950504489
106096,NA,-0.999599950504489
106752,-0.999599950504489,-0.999599950504489
106765,NA,-0.999599950504489
107438,NA,-0.999599950504489
107586,-0.999599950504489,-0.999599950504489
108204,NA,-0.999599950504489
108420,-0.999599950504489,-0.999599950504489
108853,NA,-0.999599950504489
109254,-0.999599950504489,-0.999599950504489
109492,NA,-0.999599950504489
110088,-0.999599950504489,-0.999599950504489
110129,NA,-0.999599950504489
110765,NA,-0.999599950504489
110922,-0.999599950504489,-0.999599950504489
111441,NA,-0.999599950504489
111756,-0.999599950504489,-0.999599950504489
112077,NA,-0.999599950504489
112590,-0.999599950504489,-0.999599950504489
112719,NA,-0.999599950504489
113369,NA,-0.999599950504489
113424,-0.999599950504489,-0.999599950504489
114122,NA,-0.999599950504489
114258,-0.999599950504489,-0.999599950504489
114781,NA,-0.999599950504489
115092,-0.999599950504489,-0.999599950504489
115431,NA,-0.999599950504489
115926,-0.999599950504489,-0.999599950504489
116079,NA,-0.999599950504489
116733,NA,-0.999599950504489
116760,-0.999599950504489,-0.999599950504489
117489,NA,-0.999599950504489
117594,-0.999599950504489,-0.999599950504489
118148,NA,-0.999599950504489
118428,-0.999599950504489,-0.999599950504489
118802,NA,-0.999599950504489
119262,-0.999599950504489,-0.999599950504489
119455,NA,-0.999599950504489
120096,-0.999599950504489,-0.999599950504489
120121,NA,-0.999599950504489
120770,NA,-0.999599950504489
120930,-0.999599950504489,-0.999599950504489
121466,NA,-0.999599950504489
121764,-0.999599950504489,-0.999599950504489
122122,NA,-0.999599950504489
122598,-0.999599950504489,-0.999599950504489
122781,NA,-0.999599950504489
123432,-0.999599950504489,-0.999599950504489
123437,NA,-0.999599950504489
124109,NA,-0.999599950504489
124266,-0.999599950504489,-0.999599950504489
124877,NA,-0.999599950504489
125100,-0.999599950504489,-0.999599950504489
125534,NA,-0.999599950504489
125934,-0.999599950504489,-0.999599950504489
126189,NA,-0.999599950504489
126768,-0.999599950504489,-0.999599950504489
126848,NA,-0.999599950504489
127527,NA,-0.999599950504489
127602,-0.999599950504489,-0.999599950504489
128301,NA,-0.999599950504489
128436,-0.999599950504489,-0.999599950504489
128973,NA,-0.999599950504489
129270,-0.999599950504489,-0.999599950504489
129643,NA,-0.999599950504489
130104,-0.999599950504489,-0.999599950504489
130317,NA,-0.999599950504489
130938,-0.999599950504489,-0.999599950504489
130989,NA,-0.999599950504489
131581,NA,-0.999599950504489
131772,-0.999599950504489,-0.999599950504489
132355,NA,-0.999599950504489
132606,-0.999599950504489,-0.999599950504489
133027,NA,-0.999599950504489
133440,-0.999599950504489,-0.999599950504489
133705,NA,-0.999599950504489
134274,-0.999599950504489,-0.999599950504489
134380,NA,-0.999599950504489
135005,NA,-0.999599950504489
135108,-0.999599950504489,-0.999599950504489
135763,NA,-0.999599950504489
135942,-0.999599950504489,-0.999599950504489
136424,NA,-0.999599950504489
136776,-0.999599950504489,-0.999599950504489
137061,NA,-0.999599950504489
137610,-0.999599950504489,-0.999599950504489
137714,NA,-0.999599950504489
138380,NA,-0.999599950504489
138444,-0.999599950504489,-0.999599950504489
139133,NA,-0.999599950504489
139278,-0.999599950504489,-0.999599950504489
139335,0.932799982954748,-0.95665772976095
139785,NA,-0.95665772976095
140169,-0.999599950504489,-0.957591256298853
140525,NA,-0.95665772976095
141003,-0.999599950504489,-0.957591256298853
141181,NA,-0.95665772976095
141761,NA,-0.95665772976095
141837,-0.999599950504489,-0.95665772976095
142523,NA,-0.95665772976095
142671,-0.999599950504489,-0.95665772976095
143183,NA,-0.95665772976095
143505,-0.999599950504489,-0.95665772976095
143837,NA,-0.95665772976095
144339,-0.999599950504489,-0.957591256298853
144493,NA,-0.95665772976095
145150,NA,-0.95665772976095
145173,-0.999599950504489,-0.95665772976095
145917,NA,-0.95665772976095
146007,-0.999599950504489,-0.95665772976095
146583,NA,-0.95665772976095
146841,-0.999599950504489,-0.95665772976095
147230,NA,-0.95665772976095
147675,-0.999599950504489,-0.957591256298853
147885,NA,-0.95665772976095
148509,-0.999599950504489,-0.957591256298853
148550,NA,-0.95665772976095
149202,NA,-0.95665772976095
149343,-0.999599950504489,-0.95665772976095
149966,NA,-0.95665772976095
150177,-0.999599950504489,-0.957591256298853
150637,NA,-0.95665772976095
151011,-0.999599950504489,-0.957591256298853
151293,NA,-0.95665772976095
151845,-0.999599950504489,-0.957591256298853
151885,NA,-0.95665772976095
152541,NA,-0.95665772976095
152679,-0.999599950504489,-0.95665772976095
153306,NA,-0.95665772976095
153513,-0.999599950504489,-0.957591256298853
153957,NA,-0.95665772976095
154347,-0.999599950504489,-0.957591256298853
154606,NA,-0.95665772976095
155181,-0.999599950504489,-0.957591256298853
155267,NA,-0.95665772976095
155926,NA,-0.95665772976095
156015,-0.999599950504489,-0.95665772976095
156688,NA,-0.95665772976095
156849,-0.999599950504489,-0.95665772976095
157354,NA,-0.95665772976095
157683,-0.999599950504489,-0.957591256298853
158011,NA,-0.95665772976095
158517,-0.999599950504489,-0.957591256298853
158669,NA,-0.95665772976095
159330,NA,-0.95665772976095
159351,-0.999599950504489,-0.95665772976095
160102,NA,-0.95665772976095
160185,-0.999599950504489,-0.95665772976095
160761,NA,-0.95665772976095
161019,-0.999599950504489,-0.957591256298853
161421,NA,-0.95665772976095
161853,-0.999599950504489,-0.957591256298853
161997,NA,-0.95665772976095
162637,NA,-0.95665772976095
162687,-0.999599950504489,-0.95665772976095
163396,NA,-0.95665772976095
163521,-0.999599950504489,-0.95665772976095
164041,NA,-0.95665772976095
164355,-0.999599950504489,-0.957591256298853
164685,NA,-0.95665772976095
165189,-0.999599950504489,-0.957591256298853
165325,NA,-0.95665772976095
165966,NA,-0.95665772976095
166023,-0.999599950504489,-0.95665772976095
166717,NA,-0.95665772976095
166857,-0.999599950504489,-0.95665772976095
167366,NA,-0.95665772976095
167691,-0.999599950504489,-0.95665772976095
168008,NA,-0.95665772976095
168525,-0.999599950504489,-0.957591256298853
168654,NA,-0.95665772976095
169306,NA,-0.95665772976095
169359,-0.999599950504489,-0.95665772976095
170061,NA,-0.95665772976095
170193,-0.999599950504489,-0.95665772976095
170715,NA,-0.95665772976095
171027,-0.999599950504489,-0.95665772976095
171359,NA,-0.95665772976095
171861,-0.999599950504489,-0.957591256298853
171941,NA,-0.95665772976095
172584,NA,-0.95665772976095
172695,-0.999599950504489,-0.95665772976095
173343,NA,-0.95665772976095
173529,-0.999599950504489,-0.95665772976095
174001,NA,-0.95665772976095
174363,-0.999599950504489,-0.95665772976095
174649,NA,-0.95665772976095
175197,-0.999599950504489,-0.957591256298853
175298,NA,-0.95665772976095
175946,NA,-0.95665772976095
176031,-0.999599950504489,-0.95665772976095
176708,NA,-0.999599950504489
176865,-0.999599950504489,-0.999599950504489
177357,NA,-0.999599950504489
177699,-0.999599950504489,-0.999599950504489
178013,NA,-0.999599950504489
178533,-0.999599950504489,-0.999599950504489
178661,NA,-0.999599950504489
179313,NA,-0.999599950504489
179367,-0.999599950504489,-0.999599950504489
180075,NA,-0.999599950504489
180201,-0.999599950504489,-0.999599950504489
180725,NA,-0.999599950504489
181035,-0.999599950504489,-0.999599950504489
181382,NA,-0.999599950504489
181869,-0.999599950504489,-0.999599950504489
182018,NA,-0.999599950504489
182613,NA,-0.999599950504489
182703,-0.999599950504489,-0.999599950504489
183379,NA,-0.999599950504489
183537,-0.999599950504489,-0.999599950504489
184029,NA,-0.999599950504489
184371,-0.999599950504489,-0.999599950504489
184685,NA,-0.999599950504489
185205,-0.999599950504489,-0.999599950504489
185351,NA,-0.999599950504489
185999,NA,-0.999599950504489
186039,-0.999599950504489,-0.999599950504489
186768,NA,-0.999599950504489
186873,-0.999599950504489,-0.999599950504489
187428,NA,-0.999599950504489
187707,-0.999599950504489,-0.999599950504489
188078,NA,-0.999599950504489
188541,-0.999599950504489,-0.999599950504489
188733,NA,-0.999599950504489
189375,-0.999599950504489,-0.999599950504489
189391,NA,-0.999599950504489
190051,NA,-0.999599950504489
190209,-0.999599950504489,-0.999599950504489
190807,NA,-0.999599950504489
191043,-0.999599950504489,-0.999599950504489
191450,NA,-0.999599950504489
191877,-0.999599950504489,-0.999599950504489
192091,NA,-0.999599950504489
192660,NA,-0.999599950504489
192711,-0.999599950504489,-0.999599950504489
193424,NA,-0.999599950504489
193545,-0.999599950504489,-0.999599950504489
194069,NA,-0.999599950504489
194379,-0.999599950504489,-0.999599950504489
194717,NA,-0.999599950504489
195213,-0.999599950504489,-0.999599950504489
195370,NA,-0.999599950504489
196022,NA,-0.999599950504489
196047,-0.999599950504489,-0.999599950504489
196780,NA,-0.999599950504489
196881,-0.999599950504489,-0.999599950504489
197431,NA,-0.999599950504489
197715,-0.999599950504489,-0.999599950504489
198086,NA,-0.999599950504489
198549,-0.999599950504489,-0.999599950504489
198745,NA,-0.999599950504489
199383,-0.999599950504489,-0.999599950504489
199408,NA,-0.999599950504489
200061,NA,-0.999599950504489
200217,-0.999599950504489,-0.999599950504489
200824,NA,-0.999599950504489
201051,-0.999599950504489,-0.999599950504489
201471,NA,-0.999599950504489
201885,-0.999599950504489,-0.999599950504489
202123,NA,-0.999599950504489
202701,NA,-0.999599950504489
202719,-0.999599950504489,-0.999599950504489
203462,NA,-0.999599950504489
203553,-0.999599950504489,-0.999599950504489
204120,NA,-0.999599950504489
204387,-0.999599950504489,-0.999599950504489
204777,NA,-0.999599950504489
205221,-0.999599950504489,-0.999599950504489
205437,NA,-0.999599950504489
206055,-0.999599950504489,-0.999599950504489
206096,NA,-0.999599950504489
206749,NA,-0.999599950504489
206889,-0.999599950504489,-0.999599950504489
207510,NA,-0.999599950504489
207723,-0.999599950504489,-0.999599950504489
208171,NA,-0.999599950504489
208557,-0.999599950504489,-0.999599950504489
208829,NA,-0.999599950504489
209391,-0.999599950504489,-0.999599950504489
209485,NA,-0.999599950504489
210147,NA,-0.999599950504489
210225,-0.999599950504489,-0.999599950504489
210909,NA,-0.999599950504489
211059,-0.999599950504489,-0.999599950504489
211565,NA,-0.999599950504489
211893,-0.999599950504489,-0.999599950504489
212221,NA,-0.999599950504489
212727,-0.999599950504489,-0.999599950504489
212808,NA,-0.999599950504489
213467,NA,-0.999599950504489
213561,-0.999599950504489,-0.999599950504489
214227,NA,-0.999599950504489
214395,-0.999599950504489,-0.999599950504489
214880,NA,-0.999599950504489
215229,-0.999599950504489,-0.999599950504489
215540,NA,-0.999599950504489
216063,-0.999599950504489,-0.999599950504489
216214,NA,-0.999599950504489
216877,NA,-0.999599950504489
216897,-0.999599950504489,-0.999599950504489
217643,NA,-0.999599950504489
217731,-0.999599950504489,-0.999599950504489
218319,NA,-0.999599950504489
218565,-0.999599950504489,-0.999599950504489
218985,NA,-0.999599950504489
219399,-0.999599950504489,-0.999599950504489
219645,NA,-0.999599950504489
220233,-0.999599950504489,-0.999599950504489
220316,NA,-0.999599950504489
220973,NA,-0.999599950504489
221067,-0.999599950504489,-0.999599950504489
221741,NA,-0.999599950504489
221901,-0.999599950504489,-0.999599950504489
222413,NA,-0.999599950504489
222735,-0.999599950504489,-0.999599950504489
222984,NA,-0.999599950504489
223569,-0.999599950504489,-0.999599950504489
223651,NA,-0.999599950504489
224312,NA,-0.999599950504489
224403,-0.999599950504489,-0.999599950504489
225069,NA,-0.999599950504489
225237,-0.999599950504489,-0.999599950504489
225725,NA,-0.999599950504489
226071,-0.999599950504489,-0.999599950504489
226391,NA,-0.999599950504489
226905,-0.999599950504489,-0.999599950504489
227042,NA,-0.999599950504489
227687,NA,-0.999599950504489
227739,-0.999599950504489,-0.999599950504489
228441,NA,-0.999599950504489
228573,-0.999599950504489,-0.999599950504489
229101,NA,-0.999599950504489
229407,-0.999599950504489,-0.999599950504489
229748,NA,-0.999599950504489
230241,-0.999599950504489,-0.999599950504489
230397,NA,-0.999599950504489
231053,NA,-0.999599950504489
231075,-0.999599950504489,-0.999599950504489
231818,NA,-0.999599950504489
231909,-0.999599950504489,-0.999599950504489
232464,NA,-0.999599950504489
232743,-0.999599950504489,-0.999599950504489
233043,NA,-0.999599950504489
233577,-0.999599950504489,-0.999599950504489
233693,NA,-0.999599950504489
234341,NA,-0.999599950504489
234411,-0.999599950504489,-0.999599950504489
235101,NA,-0.999599950504489
235245,-0.999599950504489,-0.999599950504489
235757,NA,-0.999599950504489
236079,-0.999599950504489,-0.999599950504489
236413,NA,-0.999599950504489
236913,-0.999599950504489,-0.999599950504489
237067,NA,-0.999599950504489
237737,NA,-0.999599950504489
237747,-0.999599950504489,-0.999599950504489
238496,NA,-0.999599950504489
238581,-0.999599950504489,-0.999599950504489
239148,NA,-0.999599950504489
239415,-0.999599950504489,-0.999599950504489
239801,NA,-0.999599950504489
240249,-0.999599950504489,-0.999599950504489
240465,NA,-0.999599950504489
241083,-0.999599950504489,-0.999599950504489
241133,NA,-0.999599950504489
241789,NA,-0.999599950504489
241917,-0.999599950504489,-0.999599950504489
242550,NA,-0.999599950504489
242751,-0.999599950504489,-0.999599950504489
243123,NA,-0.999599950504489
243585,-0.999599950504489,-0.999599950504489
243773,NA,-0.999599950504489
244419,-0.999599950504489,-0.999599950504489
244429,NA,-0.999599950504489
245090,NA,-0.999599950504489
245253,-0.999599950504489,-0.999599950504489
245853,NA,-0.999599950504489
246087,-0.999599950504489,-0.999599950504489
246502,NA,-0.999599950504489
246921,-0.999599950504489,-0.999599950504489
247153,NA,-0.999599950504489
247755,-0.999599950504489,-0.999599950504489
247808,NA,-0.999599950504489
248459,NA,-0.999599950504489
248589,-0.999599950504489,-0.999599950504489
249221,NA,-0.999599950504489
249423,-0.999599950504489,-0.999599950504489
249871,NA,-0.999599950504489
250257,-0.999599950504489,-0.999599950504489
250525,NA,-0.999599950504489
251091,-0.999599950504489,-0.999599950504489
251180,NA,-0.999599950504489
251825,NA,-0.999599950504489
251925,-0.999599950504489,-0.999599950504489
252589,NA,-0.999599950504489
252759,-0.999599950504489,-0.999599950504489
253171,NA,-0.999599950504489
253593,-0.999599950504489,-0.999599950504489
253820,NA,-0.999599950504489
254427,-0.999599950504489,-0.999599950504489
254453,NA,-0.999599950504489
255092,NA,-0.999599950504489
255261,-0.999599950504489,-0.999599950504489
255844,NA,-0.999599950504489
256095,-0.999599950504489,-0.999599950504489
256493,NA,-0.999599950504489
256929,-0.999599950504489,-0.999599950504489
257137,NA,-0.999599950504489
257763,-0.999599950504489,-0.999599950504489
257778,NA,-0.999599950504489
258416,NA,-0.999599950504489
258597,-0.999599950504489,-0.999599950504489
259173,NA,-0.999599950504489
259431,-0.999599950504489,-0.999599950504489
259816,NA,-0.999599950504489
260265,-0.999599950504489,-0.999599950504489
260461,NA,-0.999599950504489
261099,-0.999599950504489,-0.999599950504489
261104,NA,-0.999599950504489
261758,NA,-0.999599950504489
261933,-0.999599950504489,-0.999599950504489
262513,NA,-0.999599950504489
262767,-0.999599950504489,-0.999599950504489
263087,NA,-0.999599950504489
263601,-0.999599950504489,-0.999599950504489
263741,NA,-0.999599950504489
264397,NA,-0.999599950504489
264435,-0.999599950504489,-0.999599950504489
265161,NA,-0.999599950504489
265269,-0.999599950504489,-0.999599950504489
265806,NA,-0.999599950504489
266103,-0.999599950504489,-0.999599950504489
266459,NA,-0.999599950504489
266937,-0.999599950504489,-0.999599950504489
267101,NA,-0.999599950504489
267749,NA,-0.999599950504489
267771,-0.999599950504489,-0.999599950504489
268509,NA,-0.999599950504489
268605,-0.999599950504489,-0.999599950504489
269165,NA,-0.999599950504489
269439,-0.999599950504489,-0.999599950504489
269819,NA,-0.999599950504489
270273,-0.999599950504489,-0.999599950504489
270461,NA,-0.999599950504489
271106,NA,-0.999599950504489
271107,-0.999599950504489,-0.999599950504489
271869,NA,-0.999599950504489
271941,-0.999599950504489,-0.999599950504489
272514,NA,-0.999599950504489
272775,-0.999599950504489,-0.999599950504489
273088,NA,-0.999599950504489
273609,-0.999599950504489,-0.999599950504489
273735,NA,-0.999599950504489
274381,NA,-0.999599950504489
274443,-0.999599950504489,-0.999599950504489
275144,NA,-0.999599950504489
275277,-0.999599950504489,-0.999599950504489
275789,NA,-0.999599950504489
276111,-0.999599950504489,-0.999599950504489
276435,NA,-0.999599950504489
276945,-0.999599950504489,-0.999599950504489
277085,NA,-0.999599950504489
277732,NA,-0.999599950504489
277779,-0.999599950504489,-0.999599950504489
278493,NA,-0.999599950504489
278613,-0.999599950504489,-0.999599950504489
279135,NA,-0.999599950504489
279447,-0.999599950504489,-0.999599950504489
279788,NA,-0.999599950504489
280281,-0.999599950504489,-0.999599950504489
280433,NA,-0.999599950504489
281073,NA,-0.999599950504489
281115,-0.999599950504489,-0.999599950504489
281833,NA,-0.999599950504489
281949,-0.999599950504489,-0.999599950504489
282481,NA,-0.999599950504489
282783,-0.999599950504489,-0.999599950504489
283056,NA,-0.999599950504489
283617,-0.999599950504489,-0.999599950504489
283705,NA,-0.999599950504489
284349,NA,-0.999599950504489
284451,-0.999599950504489,-0.999599950504489
285114,NA,-0.999599950504489
285285,-0.999599950504489,-0.999599950504489
285764,NA,-0.999599950504489
286119,-0.999599950504489,-0.999599950504489
286415,NA,-0.999599950504489
286953,-0.999599950504489,-0.999599950504489
287074,NA,-0.999599950504489
287729,NA,-0.999599950504489
287787,-0.999599950504489,-0.999599950504489
288461,NA,-0.999599950504489
288621,-0.999599950504489,-0.999599950504489
289099,NA,-0.999599950504489
289455,-0.999599950504489,-0.999599950504489
289733,NA,-0.999599950504489
290289,-0.999599950504489,-0.999599950504489
290381,NA,-0.999599950504489
291021,NA,-0.999599950504489
291123,-0.999599950504489,-0.999599950504489
291774,NA,-0.999599950504489
291957,-0.999599950504489,-0.999599950504489
292417,NA,-0.999599950504489
292791,-0.999599950504489,-0.999599950504489
292988,NA,-0.999599950504489
