arena_name,episode_reward
06-25-02.yaml,-0.9995999505044892
01-17-02.yaml,-0.9995999505044892
06-18-03.yaml,-0.9991999505436979
03-04-02.yaml,-0.9991999505436979
09-01-01.yaml,-0.9995999505044892
06-24-02.yaml,-0.9991999505436979
06-18-01.yaml,-0.9991999505436979
05-09-02.yaml,-0.9999999504943844
08-23-03.yaml,-0.9999999504943844
07-27-02.yaml,-0.9991999505436979
08-12-01.yaml,-0.9991999505436979
09-16-02.yaml,-0.9995999505044892
05-11-01.yaml,-0.9995999505044892
09-05-02.yaml,-0.9991999505436979
05-25-02.yaml,-0.9995999505044892
04-06-02.yaml,-0.9991999505436979
08-24-01.yaml,-0.9999999504943844
10-05-02.yaml,-0.9991999505436979
07-13-03.yaml,-0.9991999505436979
05-30-01.yaml,-0.9995999505044892
07-23-01.yaml,-0.9995999505044892
06-04-03.yaml,-0.9991999505436979
03-26-02.yaml,-0.9991999505436979
08-12-02.yaml,-0.9991999505436979
08-13-02.yaml,-1.885599916917272
04-02-02.yaml,-0.9991999505436979
04-26-03.yaml,-0.9995999505044892
01-06-01.yaml,-0.9991999505436979
10-03-02.yaml,-0.9991999505436979
02-04-03.yaml,-0.9991999505436979
08-10-01.yaml,-0.9991999505436979
06-08-01.yaml,-0.9991999505436979
07-06-03.yaml,-0.9995999505044892
04-15-01.yaml,-0.9995999505044892
03-20-02.yaml,-0.9995999505044892
01-26-02.yaml,-0.9991999505436979
08-03-03.yaml,-0.9991999505436979
07-13-02.yaml,-0.9991999505436979
05-24-01.yaml,-0.9991999505436979
03-28-03.yaml,-0.9991999505436979
08-06-02.yaml,-0.9991999505436979
02-14-01.yaml,-0.9991999505436979
03-01-02.yaml,-0.9991999505436979
05-29-02.yaml,-0.9995999505044892
01-02-03.yaml,-0.9991999505436979
05-19-03.yaml,0.5620000560884364
04-14-03.yaml,-0.9991999505436979
05-22-02.yaml,-0.9995999505044892
01-22-01.yaml,-0.9991999505436979
06-09-02.yaml,-0.9991999505436979
05-25-03.yaml,-0.9991999505436979
06-23-01.yaml,-0.9995999505044892
07-03-02.yaml,-1.0960000359918922
05-16-03.yaml,-0.9995999505044892
07-01-02.yaml,-1.0430000242777169
06-13-03.yaml,-0.9995999505044892
06-10-03.yaml,-0.9991999505436979
02-01-01.yaml,-1.0768000369425863
02-19-01.yaml,-0.9995999505044892
02-17-03.yaml,-0.9995999505044892
09-08-03.yaml,-0.9995999505044892
02-24-03.yaml,-0.9999999504943844
06-21-01.yaml,-0.9991999505436979
10-17-01.yaml,-0.9995999505044892
09-24-01.yaml,-0.9991999505436979
04-07-01.yaml,-0.9991999505436979
05-20-03.yaml,-0.9991999505436979
07-19-02.yaml,-0.9991999505436979
06-15-02.yaml,-0.9991999505436979
05-15-02.yaml,-0.9991999505436979
03-06-02.yaml,-0.9995999505044892
08-29-02.yaml,-0.9991999505436979
03-18-03.yaml,-0.9995999505044892
01-17-01.yaml,-0.9991999505436979
04-23-01.yaml,-0.9991999505436979
07-02-01.yaml,-0.9991999505436979
01-07-02.yaml,-0.9995999505044892
02-05-03.yaml,0.930199989117682
09-22-03.yaml,-0.9991999505436979
08-04-03.yaml,-0.9991999505436979
07-20-02.yaml,-0.9995999505044892
05-04-01.yaml,-0.9991999505436979
09-27-03.yaml,-1.0546000169124454
10-23-02.yaml,-0.9991999505436979
02-18-02.yaml,-0.9995999505044892
06-26-01.yaml,-0.9991999505436979
02-21-02.yaml,-0.9991999505436979
02-20-01.yaml,-0.9995999505044892
08-06-01.yaml,-1.159200005698949
05-28-03.yaml,-0.9991999505436979
07-09-01.yaml,-0.5707998301804764
10-17-03.yaml,-0.9995999505044892
07-09-02.yaml,-0.9991999505436979
02-25-02.yaml,-0.9995999505044892
10-05-01.yaml,-0.9991999505436979
10-29-03.yaml,-0.9991999505436979
04-27-02.yaml,-0.9995999505044892
07-21-03.yaml,-0.9991999505436979
03-22-02.yaml,-0.9995999505044892
03-23-03.yaml,-0.9991999505436979
01-09-01.yaml,-0.9991999505436979
10-12-03.yaml,-0.3109999426524155
09-20-02.yaml,-0.9995999505044892
02-11-01.yaml,-0.9995999505044892
07-18-02.yaml,-0.9991999505436979
10-11-01.yaml,-0.9991999505436979
02-25-01.yaml,-1.3502000090666115
09-26-03.yaml,-0.9991999505436979
10-12-02.yaml,-0.9995999505044892
06-08-03.yaml,-0.9991999505436979
03-15-03.yaml,-0.9991999505436979
06-21-02.yaml,-1.0997999890241772
03-22-03.yaml,-0.9991999319754541
08-27-02.yaml,-0.9991999505436979
06-30-01.yaml,-0.9991999505436979
01-29-02.yaml,-1.0496000247076154
02-19-02.yaml,-0.9995999505044892
02-23-02.yaml,-0.9991999505436979
08-25-02.yaml,-0.9991999505436979
09-12-01.yaml,-0.9991999505436979
10-16-02.yaml,-0.9991999505436979
07-14-02.yaml,-0.9995999505044892
02-07-01.yaml,-0.9995999505044892
04-22-01.yaml,-0.9991999505436979
06-24-01.yaml,-0.9991999505436979
02-13-03.yaml,-0.9991999505436979
09-10-02.yaml,-0.9991999505436979
02-22-01.yaml,-0.9991999505436979
04-17-03.yaml,-0.9991999505436979
04-23-03.yaml,-0.9991999505436979
01-29-03.yaml,-0.9995999505044892
09-29-03.yaml,-0.9991999505436979
05-21-03.yaml,-0.9991999505436979
04-29-03.yaml,-0.9991999505436979
01-24-03.yaml,-0.9995999505044892
04-15-02.yaml,-0.9991999505436979
10-18-01.yaml,-0.9991999505436979
01-25-03.yaml,-0.9991999505436979
02-17-01.yaml,-0.9991999505436979
03-23-02.yaml,-0.9991999505436979
07-12-02.yaml,-0.9991999505436979
08-23-01.yaml,-0.9991999505436979
07-24-02.yaml,-0.9995999505044892
07-22-03.yaml,-0.9991999505436979
06-06-03.yaml,-0.9995999505044892
09-23-03.yaml,-0.9991999505436979
07-11-02.yaml,-0.9991999505436979
01-08-01.yaml,-0.9995999505044892
03-11-03.yaml,-0.9991999505436979
10-20-03.yaml,-1.8839999698102474
07-04-03.yaml,-0.9999999504943844
09-22-02.yaml,-0.9991999505436979
06-05-03.yaml,-0.9991999505436979
02-08-02.yaml,-0.9999999504943844
09-16-01.yaml,-0.9725999098736793
05-30-02.yaml,-0.9995999505044892
07-18-01.yaml,-0.9991999505436979
05-28-01.yaml,-0.9995999505044892
05-13-03.yaml,-0.9995999505044892
06-29-02.yaml,-0.9991999505436979
06-13-01.yaml,-0.9991999505436979
08-14-03.yaml,-0.9995999505044892
03-15-01.yaml,-0.9995999505044892
02-30-01.yaml,-0.9991999505436979
03-17-03.yaml,-0.9995999505044892
10-08-01.yaml,-0.9991999505436979
04-24-03.yaml,-0.9991999505436979
03-25-01.yaml,-0.9991999505436979
07-07-02.yaml,-0.9995999505044892
01-21-01.yaml,-0.9991999505436979
03-13-01.yaml,-0.9991999505436979
09-24-02.yaml,-0.9991999505436979
05-17-03.yaml,-0.9991999505436979
01-30-02.yaml,-0.9995999505044892
06-03-03.yaml,-0.9991999505436979
07-11-01.yaml,-0.9991999505436979
01-18-02.yaml,-0.9991999505436979
03-17-01.yaml,-0.9991999505436979
06-03-01.yaml,5.706600633857306
10-20-02.yaml,-0.9995999505044892
10-21-02.yaml,-0.9991999505436979
09-28-02.yaml,-0.9991999505436979
07-25-03.yaml,-0.9991999505436979
02-20-02.yaml,-0.9991999505436979
07-10-01.yaml,-0.9991999505436979
09-15-01.yaml,-0.9999999504943844
03-11-01.yaml,-0.9991999505436979
01-03-01.yaml,-0.9991999505436979
10-09-02.yaml,-0.9999999504943844
07-17-03.yaml,-0.9991999505436979
04-28-01.yaml,-0.9995999505044892
04-02-03.yaml,-0.9991999505436979
10-26-02.yaml,-0.9991999505436979
10-29-02.yaml,-0.9991999505436979
05-06-01.yaml,-0.9995999505044892
04-04-02.yaml,-1.0063999313861132
01-06-03.yaml,-0.9991999505436979
01-14-03.yaml,-0.9995999505044892
04-27-01.yaml,-0.9991999505436979
02-17-02.yaml,-0.9991999505436979
02-15-02.yaml,-0.9991999505436979
09-26-02.yaml,-0.9995999505044892
01-20-02.yaml,-0.9991999505436979
06-27-02.yaml,-0.9991999505436979
02-13-01.yaml,-0.9991999505436979
03-19-01.yaml,-0.9991999505436979
03-15-02.yaml,-0.9995999505044892
08-24-02.yaml,-0.9995999505044892
07-06-01.yaml,-0.9995999505044892
02-23-01.yaml,-0.9991999505436979
05-03-01.yaml,-0.9991999505436979
06-08-02.yaml,-0.9991999505436979
01-05-03.yaml,-0.9991999505436979
03-07-01.yaml,-0.9995999505044892
07-20-03.yaml,-0.9995999505044892
05-20-01.yaml,-0.9991999505436979
06-27-03.yaml,-0.9999999504943844
03-09-02.yaml,-0.9991999505436979
02-27-02.yaml,-1.0023999267723411
09-03-02.yaml,0.9530000083614141
02-10-01.yaml,-0.9991999505436979
01-11-03.yaml,-1.0661999906878918
04-01-01.yaml,-0.9995999505044892
01-04-01.yaml,-0.9991999505436979
07-12-01.yaml,-0.9991999505436979
03-16-01.yaml,-0.9995999505044892
09-17-03.yaml,-0.9991999505436979
10-19-03.yaml,-0.9991999505436979
10-14-01.yaml,-0.9991999505436979
02-20-03.yaml,-0.9991999505436979
10-14-03.yaml,-0.9991999505436979
09-02-01.yaml,-0.9991999505436979
02-09-02.yaml,-0.9995999505044892
02-16-01.yaml,-0.9991999505436979
04-17-02.yaml,-0.9991999505436979
01-29-01.yaml,-0.9991999505436979
02-05-02.yaml,-0.9991999505436979
08-10-02.yaml,-1.399199993815273
01-07-01.yaml,-0.9991999505436979
04-01-03.yaml,-0.9991999505436979
03-10-02.yaml,-0.9991999505436979
09-21-01.yaml,-0.9991999505436979
07-20-01.yaml,-0.9991999505436979
10-28-02.yaml,-0.9991999505436979
06-21-03.yaml,-0.9995999505044892
04-11-03.yaml,1.9314000302692875
08-20-02.yaml,-0.9991999505436979
10-25-01.yaml,-0.9991999505436979
10-24-02.yaml,-0.9995999505044892
01-26-03.yaml,-0.9991999505436979
05-17-01.yaml,-0.9995999505044892
08-21-03.yaml,-0.9991999505436979
10-06-01.yaml,-0.9991999505436979
02-18-01.yaml,-0.9991999505436979
02-24-02.yaml,-0.9991999505436979
04-20-02.yaml,-0.9991999505436979
05-15-01.yaml,-0.9991999505436979
10-12-01.yaml,-0.9991999505436979
04-15-03.yaml,-0.9991999505436979
06-19-02.yaml,-0.9991999505436979
07-15-01.yaml,-0.9991999505436979
09-29-02.yaml,0.6366000104462728
02-30-02.yaml,-0.9991999505436979
05-27-03.yaml,-0.9995999505044892
04-09-03.yaml,-0.9991999505436979
01-02-02.yaml,-0.9991999505436979
03-02-02.yaml,-0.9991999505436979
08-28-03.yaml,-0.9991999505436979
03-27-03.yaml,-0.9995999505044892
04-03-01.yaml,-0.9995999505044892
07-07-03.yaml,-0.9991999505436979
02-05-01.yaml,-1.006399933481589
04-16-03.yaml,-0.9991999505436979
05-12-01.yaml,-0.9991999505436979
05-18-01.yaml,-0.9991999505436979
09-04-01.yaml,-0.9995999505044892
01-01-03.yaml,-0.9999999504943844
01-04-03.yaml,-0.9995999505044892
03-20-01.yaml,-0.9999999504943844
01-13-03.yaml,-0.9991999505436979
05-29-03.yaml,-0.9995999505044892
08-20-01.yaml,0.9802000002237037
07-08-01.yaml,-0.9995999505044892
09-23-01.yaml,-1.0152000128291547
04-18-01.yaml,-3.355799922021106
09-30-02.yaml,-0.9995999505044892
07-09-03.yaml,-0.9991999505436979
01-09-02.yaml,-0.9991999505436979
09-07-03.yaml,-0.9995999505044892
03-25-03.yaml,-0.9991999505436979
06-05-01.yaml,-0.9991999505436979
07-08-03.yaml,-0.9991999505436979
03-04-03.yaml,0.988599999807775
10-01-01.yaml,-0.9991999505436979
08-05-01.yaml,-0.9999999504943844
06-06-01.yaml,-0.9991999505436979
10-30-03.yaml,-0.9991999505436979
04-20-01.yaml,-0.9991999505436979
09-04-02.yaml,-0.9991999505436979
09-20-01.yaml,-0.9991999505436979
06-01-02.yaml,-0.9991999505436979
06-25-01.yaml,-0.9991999505436979
10-15-01.yaml,-1.5123999353963882
02-06-02.yaml,-0.9991999505436979
01-01-01.yaml,-0.9991999505436979
01-30-03.yaml,-0.9995999505044892
01-28-03.yaml,0.9766000004019588
04-25-03.yaml,-0.9995999505044892
02-29-03.yaml,-0.9995999505044892
10-04-03.yaml,-0.9995999505044892
10-27-03.yaml,-0.9999999504943844
10-13-03.yaml,-0.9991999505436979
05-07-02.yaml,-0.9995999505044892
07-11-03.yaml,-0.9991999505436979
03-10-03.yaml,-0.9995999505044892
05-23-02.yaml,-0.9991999505436979
01-16-03.yaml,-0.9991999505436979
04-09-02.yaml,-1.2803999996976927
09-17-01.yaml,-0.9991999505436979
07-28-02.yaml,-0.9991999505436979
01-27-02.yaml,-0.9991999505436979
03-11-02.yaml,-0.9991999505436979
07-22-02.yaml,-0.9991999505436979
01-27-03.yaml,-0.9991999505436979
04-27-03.yaml,-0.9995999505044892
10-04-01.yaml,-0.9991999505436979
03-21-03.yaml,-1.5152000016532838
08-18-03.yaml,-0.9991999505436979
10-22-02.yaml,-0.9995999505044892
09-25-02.yaml,-0.9995999505044892
01-16-01.yaml,-0.4036000071791932
02-08-03.yaml,-0.9995999505044892
05-10-03.yaml,-0.9995999505044892
06-05-02.yaml,-0.9991999505436979
07-26-01.yaml,-1.0360000389628112
05-01-01.yaml,-0.9995999505044892
10-07-03.yaml,-0.9991999505436979
01-11-01.yaml,-0.9991999505436979
10-10-03.yaml,-0.9995999505044892
03-18-01.yaml,-0.9999999504943844
09-18-01.yaml,-0.9991999505436979
02-07-03.yaml,-0.9991999505436979
04-12-01.yaml,-0.9991999505436979
04-24-01.yaml,-0.9995999505044892
09-19-01.yaml,-1.7663999756332487
05-21-02.yaml,-0.9991999505436979
04-19-01.yaml,-0.9991999505436979
06-17-03.yaml,-0.9999999504943844
03-02-01.yaml,-0.9991999505436979
02-30-03.yaml,-0.9991999505436979
04-25-02.yaml,-0.9991999505436979
01-23-03.yaml,-0.9995999505044892
06-12-01.yaml,-0.9991999505436979
08-25-03.yaml,-0.9999999504943844
04-23-02.yaml,-0.9995999505044892
08-26-03.yaml,-0.9999999504943844
05-10-02.yaml,-0.9995999505044892
02-11-03.yaml,-0.9991999505436979
08-07-02.yaml,-0.9995999505044892
04-22-02.yaml,-0.9991999505436979
10-17-02.yaml,-0.9995999505044892
05-23-03.yaml,-0.9995999505044892
03-03-03.yaml,-0.9995999505044892
02-16-02.yaml,-0.9991999505436979
04-10-01.yaml,-0.9991999505436979
01-05-02.yaml,-0.9991999505436979
07-16-01.yaml,-0.9991999505436979
10-02-01.yaml,-0.9995999505044892
01-01-02.yaml,-1.0640000239945948
06-23-02.yaml,-0.9991999505436979
08-19-02.yaml,-0.9991999505436979
09-18-02.yaml,-0.9995999505044892
07-25-01.yaml,-0.9991999505436979
03-23-01.yaml,-0.9991999505436979
07-10-02.yaml,-0.9991999505436979
09-22-01.yaml,-0.9995999505044892
07-27-03.yaml,-0.9991999505436979
06-17-01.yaml,-0.9991999505436979
07-17-02.yaml,-0.9991999505436979
04-24-02.yaml,-0.9991999505436979
05-14-01.yaml,-0.9991999505436979
02-11-02.yaml,-0.9991999505436979
05-05-01.yaml,-0.9991999505436979
05-03-02.yaml,0.17980003985576332
04-06-03.yaml,-0.9991999505436979
05-30-03.yaml,-0.9991999505436979
06-22-01.yaml,-0.9995999505044892
05-18-03.yaml,-0.9995999505044892
09-08-01.yaml,-0.9991999505436979
06-03-02.yaml,-0.9991999505436979
03-21-02.yaml,-0.9991999505436979
02-07-02.yaml,-0.9995999505044892
06-18-02.yaml,-0.9991999505436979
10-07-02.yaml,-0.9991999505436979
09-06-03.yaml,-0.9991999505436979
09-01-03.yaml,-0.9995999505044892
04-01-02.yaml,-0.9991999505436979
05-26-03.yaml,-0.9991999505436979
09-10-01.yaml,-0.9991999505436979
08-27-03.yaml,0.8861999980872497
07-02-02.yaml,-0.9991999505436979
06-22-02.yaml,-0.9995999505044892
06-28-03.yaml,-0.9995999505044892
10-22-01.yaml,-0.9991999505436979
07-24-01.yaml,-0.9991999505436979
08-02-02.yaml,-0.9991999505436979
08-02-03.yaml,-0.9991999505436979
10-28-01.yaml,-0.9991999505436979
09-06-02.yaml,-0.9995999505044892
02-14-02.yaml,-0.9995999505044892
10-06-03.yaml,-1.5339999343268573
03-27-02.yaml,-0.9991999505436979
10-08-02.yaml,-0.04899995561572723
07-28-03.yaml,-0.9991999505436979
08-09-02.yaml,-0.9995999505044892
08-20-03.yaml,-0.9991999505436979
03-12-01.yaml,-0.9991999505436979
04-03-02.yaml,-0.9991999505436979
08-06-03.yaml,-0.9991999505436979
07-26-03.yaml,-0.9991999505436979
05-04-03.yaml,-0.9995999505044892
04-08-01.yaml,-0.9991999505436979
10-25-02.yaml,-0.9991999505436979
07-01-01.yaml,-0.9991999505436979
05-08-02.yaml,-0.9999999504943844
05-06-03.yaml,-0.9995999505044892
08-29-03.yaml,-0.9991999505436979
04-28-02.yaml,-0.9991999505436979
08-09-03.yaml,-0.9991999505436979
06-09-03.yaml,-0.9991999505436979
06-10-01.yaml,-0.9995999505044892
03-05-01.yaml,-0.9991999505436979
10-05-03.yaml,-0.9991999505436979
10-15-02.yaml,-0.9991999505436979
06-14-02.yaml,-0.9991999505436979
06-11-02.yaml,-0.9995999505044892
10-13-02.yaml,-0.9991999505436979
04-13-01.yaml,-0.9991999505436979
08-19-03.yaml,-0.9999999504943844
09-13-02.yaml,-0.9991999505436979
10-06-02.yaml,-0.9995999505044892
02-21-01.yaml,-0.9995999505044892
05-21-01.yaml,-0.9991999505436979
09-03-03.yaml,0.9614000079454854
04-30-03.yaml,-0.9995999505044892
09-11-03.yaml,-0.9991999505436979
10-16-01.yaml,-0.9991999505436979
08-12-03.yaml,-0.9991999505436979
08-11-01.yaml,-0.9991999505436979
01-03-02.yaml,-0.9991999505436979
01-02-01.yaml,-0.9991999505436979
06-02-03.yaml,-0.9999999504943844
05-05-03.yaml,-0.9991999517078511
05-02-02.yaml,-0.9991999505436979
07-03-01.yaml,-0.9995999505044892
02-09-03.yaml,-0.9995999505044892
08-30-02.yaml,-0.9991999505436979
01-28-02.yaml,-0.9991999505436979
01-18-01.yaml,-0.9995999505044892
08-17-01.yaml,-0.9995999505044892
07-05-03.yaml,-0.9991999505436979
09-15-02.yaml,-0.9995999505044892
05-23-01.yaml,-0.9991999505436979
08-28-02.yaml,-0.9995999505044892
08-11-02.yaml,-0.9991999505436979
07-23-03.yaml,-0.9995999505044892
08-26-02.yaml,-0.9995999505044892
03-29-03.yaml,-1.0039999356959015
09-02-02.yaml,-0.9991999505436979
04-13-03.yaml,-0.9991999505436979
07-22-01.yaml,-0.9991999505436979
05-03-03.yaml,-0.9999999504943844
07-15-03.yaml,-0.9999999504943844
10-10-01.yaml,-0.9991999505436979
06-20-02.yaml,-0.9991999505436979
01-14-02.yaml,-0.9995999505044892
09-05-01.yaml,-0.9995999505044892
02-04-01.yaml,-0.9995999505044892
06-22-03.yaml,-0.9999999504943844
06-29-01.yaml,-0.9991999505436979
03-24-02.yaml,0.10230003553442657
10-18-03.yaml,1.7244000824866816
05-10-01.yaml,-0.9995999505044892
09-03-01.yaml,-0.9995999505044892
05-18-02.yaml,-0.9991999505436979
07-12-03.yaml,-0.9991999505436979
04-08-03.yaml,-0.9995999505044892
06-28-01.yaml,-0.9991999505436979
01-10-02.yaml,-0.9991999505436979
02-24-01.yaml,-0.9995999505044892
04-26-02.yaml,-0.9991999505436979
09-13-03.yaml,-0.9995999505044892
01-17-03.yaml,-0.9991999505436979
08-28-01.yaml,-0.9991999505436979
10-21-01.yaml,0.8952001195866615
10-23-01.yaml,-0.9991999505436979
03-03-01.yaml,-0.9991999505436979
02-15-01.yaml,-0.9991999505436979
01-19-01.yaml,-0.9999999504943844
01-24-02.yaml,-0.9995999505044892
10-30-01.yaml,-0.9991999505436979
02-02-01.yaml,-0.9991999505436979
01-19-03.yaml,-0.9991999505436979
06-02-02.yaml,-0.9991999505436979
09-11-02.yaml,-0.9991999505436979
05-14-03.yaml,-0.9991999505436979
03-21-01.yaml,-0.9995999505044892
08-22-01.yaml,-0.9995999505044892
01-12-02.yaml,-0.9991999505436979
03-27-01.yaml,-0.9991999505436979
02-23-03.yaml,-0.9991999505436979
10-03-01.yaml,-0.9991999505436979
07-13-01.yaml,-0.9995999505044892
01-14-01.yaml,-0.9991999505436979
01-20-03.yaml,-0.9995999505044892
09-30-03.yaml,-0.9991999505436979
05-24-02.yaml,-0.9991999505436979
04-10-03.yaml,-0.9995999505044892
04-07-02.yaml,-0.9995999505044892
10-01-03.yaml,-0.9991999505436979
08-27-01.yaml,-0.9995999505044892
07-06-02.yaml,-0.9995999505044892
04-19-03.yaml,-0.9995999505044892
05-02-01.yaml,-0.9991999505436979
03-09-01.yaml,-0.9991999505436979
02-10-02.yaml,-0.9999999504943844
01-22-03.yaml,-0.9991999505436979
05-01-03.yaml,-0.9991999505436979
01-12-03.yaml,-0.9995999505044892
04-04-01.yaml,-0.9991999505436979
06-13-02.yaml,-0.9991999505436979
09-28-03.yaml,-0.9991999505436979
08-13-01.yaml,-0.9995999505044892
06-09-01.yaml,-0.9991999505436979
01-25-01.yaml,-0.9995999505044892
06-26-02.yaml,-0.9995999505044892
01-03-03.yaml,-0.9991999505436979
05-19-01.yaml,-0.9995999505044892
07-02-03.yaml,-0.9991999505436979
10-24-01.yaml,-0.9995999505044892
04-07-03.yaml,-0.9991999505436979
10-23-03.yaml,-0.9991999505436979
04-14-02.yaml,-0.9995999505044892
07-04-02.yaml,-0.9991999505436979
06-01-01.yaml,-0.9991999505436979
08-16-03.yaml,-0.9991999505436979
08-01-02.yaml,-0.9991999505436979
05-09-03.yaml,-0.9991999505436979
04-04-03.yaml,-0.9991999505436979
02-16-03.yaml,-0.9995999505044892
10-27-02.yaml,-0.9991999505436979
02-25-03.yaml,-0.9991999505436979
05-11-02.yaml,-0.9991999505436979
01-15-01.yaml,-0.9995999505044892
06-12-03.yaml,-0.9995999505044892
03-02-03.yaml,0.26620011270279065
08-01-03.yaml,-0.9995999505044892
02-06-01.yaml,-0.9995999505044892
08-17-02.yaml,-0.9991999505436979
09-17-02.yaml,-0.9991999505436979
02-12-01.yaml,-0.9995999505044892
