arena_name,episode_reward
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.8527999937068671
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.06720003939699382
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.45040000684093684
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.5244000167585909
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.6204000120051205
operantChamberTask.yml,0.6732000093907118
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.25600001646671444
operantChamberTask.yml,0.16680003446526825
operantChamberTask.yml,0.6804000090342015
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.5952000132529065
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.20000002603046596
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.5796000140253454
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.5036000109976158
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.7011999944224954
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.43360000767279416
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.35400002519600093
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.05360003327950835
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.3460000120103359
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,0.846000000834465
operantChamberTask.yml,-0.9995999505044892
operantChamberTask.yml,-0.9995999505044892
