Wall time,Step,Value
1693134913.5541816,186368,17.57853126525879
1693135037.9451704,188416,17.55975341796875
1693135162.1530626,190464,17.5404052734375
1693135286.3204403,192512,17.51287841796875
1693135410.4185722,194560,17.498441696166992
1693135534.540635,196608,17.4467716217041
1693135658.751511,198656,17.436656951904297
1693135782.8985925,200704,17.432743072509766
1693135907.1192667,202752,17.42112922668457
1693136031.3513255,204800,17.393878936767578
1693136155.4710686,206848,17.392133712768555
1693136279.731494,208896,17.19452667236328
1693136403.8976164,210944,17.204805374145508
1693136528.0839748,212992,17.053096771240234
1693136652.442367,215040,16.849346160888672
1693136776.6639688,217088,16.850934982299805
1693136900.9483576,219136,16.840120315551758
1693137025.1870236,221184,16.848474502563477
1693137149.4260046,223232,16.841140747070312
1693137273.7623897,225280,16.851964950561523
1693137397.8955708,227328,16.86170196533203
1693137522.191471,229376,16.859540939331055
1693137646.5286417,231424,16.84785270690918
1693137770.7422633,233472,16.854379653930664
1693137894.8470006,235520,16.83624267578125
1693138019.0574884,237568,16.816749572753906
1693138143.480264,239616,16.814605712890625
1693138267.74207,241664,16.818359375
1693138391.9623332,243712,16.806875228881836
1693138516.3246522,245760,16.82550811767578
1693138640.5573742,247808,16.825754165649414
1693138764.8939946,249856,16.790668487548828
1693138889.1138306,251904,16.799827575683594
1693139013.2804904,253952,16.80753517150879
1693139137.503684,256000,16.81106185913086
1693139261.6370115,258048,16.81099510192871
1693139385.7497647,260096,16.76388931274414
1693139509.8477259,262144,16.757211685180664
1693139634.0814652,264192,16.769224166870117
1693139758.584037,266240,16.59807586669922
1693139882.6900322,268288,16.576025009155273
1693140006.9076388,270336,16.584253311157227
1693140131.130634,272384,16.59820556640625
1693140255.2939227,274432,16.617801666259766
1693140379.4919908,276480,16.632949829101562
1693140503.841617,278528,16.65142059326172
1693140628.070087,280576,16.679868698120117
1693140752.2417207,282624,16.67681884765625
1693140876.4484024,284672,16.66904067993164
1693141000.5161605,286720,16.683252334594727
1693141124.6887383,288768,16.68727684020996
1693141249.0156488,290816,16.661378860473633
1693141373.2523513,292864,16.675622940063477
1693141497.369648,294912,16.832801818847656
1693141621.6130974,296960,16.996564865112305
1693141745.8412833,299008,17.18868637084961
1693141870.1453364,301056,17.206857681274414
1693141994.4987931,303104,17.209152221679688
1693142118.776081,305152,17.196163177490234
1693142242.9447043,307200,17.171714782714844
1693142367.2758138,309248,17.168109893798828
1693142491.5769582,311296,17.14586067199707
1693142615.8834567,313344,17.14906120300293
1693142740.099233,315392,17.14337158203125
1693142864.3586197,317440,17.16741371154785
1693142988.6348057,319488,17.15716552734375
1693143112.8773828,321536,17.1756649017334
1693143237.0921924,323584,17.18653106689453
1693143361.2990434,325632,17.182147979736328
1693143485.453084,327680,17.186138153076172
1693143609.680377,329728,17.19630241394043
1693143733.930073,331776,17.188730239868164
1693143858.136595,333824,17.173246383666992
1693143982.3678849,335872,17.203413009643555
1693144106.5434098,337920,17.21015167236328
1693144230.6991706,339968,17.19276237487793
1693144354.925466,342016,17.15005111694336
1693144478.9915893,344064,17.1488037109375
1693144603.3276563,346112,17.18164825439453
1693144727.6817713,348160,17.159116744995117
1693144851.9938214,350208,17.13431739807129
1693144976.2842834,352256,17.314233779907227
1693145100.488337,354304,17.326908111572266
1693145224.8215842,356352,17.33005142211914
1693145349.1539803,358400,17.31885528564453
1693145473.4743786,360448,17.308561325073242
1693145597.713612,362496,17.304122924804688
1693145722.0980897,364544,17.29878807067871
1693145846.275776,366592,17.275341033935547
1693145970.5185335,368640,17.285446166992188
1693146094.7368417,370688,17.287063598632812
1693146218.9380124,372736,17.30731201171875
1693146343.1507435,374784,17.3256778717041
1693146467.377054,376832,17.33955192565918
1693146591.5307941,378880,17.36099624633789
1693146715.765896,380928,17.365665435791016
1693146840.069152,382976,17.371259689331055
1693146964.0227757,385024,17.380420684814453
1693147087.9995666,387072,17.36640167236328
1693147211.9331906,389120,17.365461349487305
1693147335.9616284,391168,17.366430282592773
1693147459.959834,393216,17.361652374267578
1693147583.8623526,395264,17.355810165405273
1693147707.8322983,397312,17.347366333007812
1693147831.815156,399360,17.346479415893555
1693147955.9935608,401408,17.339336395263672
1693148080.2664943,403456,17.29652976989746
1693148204.5363946,405504,17.277925491333008
1693148328.795617,407552,17.26717758178711
1693148453.104357,409600,17.263874053955078
1693148577.3215117,411648,17.261981964111328
1693148701.5844607,413696,17.241100311279297
1693148825.9720821,415744,17.264902114868164
1693148950.338878,417792,17.255268096923828
1693149074.7048688,419840,17.257797241210938
1693149198.8767788,421888,17.248167037963867
1693149323.1556854,423936,17.210647583007812
1693149447.3911397,425984,17.189865112304688
1693149571.610862,428032,17.22353172302246
1693149695.955437,430080,17.231924057006836
1693149820.2822125,432128,17.257225036621094
1693149944.400027,434176,17.276731491088867
1693150068.6111596,436224,17.294599533081055
1693150192.7881851,438272,17.293684005737305
1693150317.017273,440320,17.299373626708984
1693150441.3134532,442368,17.27118492126465
1693150565.5259278,444416,17.2794132232666
1693150689.7845275,446464,17.295358657836914
1693150814.1025813,448512,17.312572479248047
1693150938.3694427,450560,17.308807373046875
1693151062.6036313,452608,17.308012008666992
1693151186.8460457,454656,17.311538696289062
1693151311.113158,456704,17.316701889038086
1693151435.319443,458752,17.316884994506836
1693151559.6045926,460800,17.329666137695312
1693151683.9681287,462848,17.309528350830078
1693151808.245308,464896,17.29499626159668
1693151932.4575086,466944,17.2804012298584
1693152056.7109802,468992,17.253253936767578
1693152181.0044959,471040,17.228940963745117
1693152305.3410435,473088,17.215166091918945
1693152429.6103933,475136,17.179738998413086
1693152553.85682,477184,17.190383911132812
1693152678.2378106,479232,17.194719314575195
1693152802.5059063,481280,17.201845169067383
1693152926.9902666,483328,17.186697006225586
1693153051.220622,485376,17.186222076416016
1693153175.5968878,487424,17.230506896972656
1693153300.1839025,489472,17.246238708496094
1693153424.4350438,491520,17.240219116210938
1693153548.7190595,493568,17.20277214050293
1693153672.9524078,495616,17.19332504272461
1693153797.1513407,497664,17.196533203125
1693153921.5414455,499712,17.166975021362305
1693154046.0296924,501760,17.179170608520508
1693154170.5829675,503808,17.162288665771484
1693154294.9845395,505856,17.157278060913086
1693154419.5216284,507904,17.163349151611328
1693154543.7936668,509952,17.169504165649414
1693154668.1576033,512000,17.130666732788086
1693154792.5509794,514048,17.107555389404297
1693154917.0070019,516096,17.097604751586914
1693155041.3915668,518144,17.08676528930664
1693155165.9287071,520192,17.087770462036133
1693155290.3558104,522240,17.0572509765625
1693155414.7329967,524288,17.07659149169922
1693155539.280532,526336,17.056915283203125
1693155663.7832565,528384,17.04233741760254
1693155788.3080146,530432,17.02678108215332
1693155912.7200978,532480,17.00890350341797
1693156037.3264017,534528,16.98708152770996
1693156161.783999,536576,16.982383728027344
1693156286.2301466,538624,16.786052703857422
1693156410.5776918,540672,16.796859741210938
1693156535.0789604,542720,16.767946243286133
1693156659.3262053,544768,16.591407775878906
1693156784.0152152,546816,16.595184326171875
1693156908.3831377,548864,16.608295440673828
1693157032.6606982,550912,16.630136489868164
1693157157.2054048,552960,16.637666702270508
1693157281.5736954,555008,16.47146987915039
1693157405.9863298,557056,16.463346481323242
1693157530.3269217,559104,16.468732833862305
1693157654.748428,561152,16.300142288208008
1693157778.9586244,563200,16.29679298400879
1693157903.2120435,565248,16.298736572265625
1693158027.4468114,567296,16.324342727661133
1693158151.7709568,569344,16.301584243774414
1693158276.056829,571392,16.299022674560547
1693158400.3519125,573440,16.29435157775879
1693158524.6784637,575488,16.318714141845703
1693158648.956176,577536,16.343069076538086
1693158773.3638277,579584,16.36821937561035
1693158897.6331565,581632,16.358243942260742
1693159021.9177897,583680,16.369108200073242
1693159146.518911,585728,16.38418960571289
1693159270.7561138,587776,16.39126968383789
1693159395.1020248,589824,16.410842895507812
1693159519.5401156,591872,16.423025131225586
1693159643.9321895,593920,16.44548225402832
1693159768.1392455,595968,16.47667121887207
1693159892.3281434,598016,16.46202278137207
1693160016.6088917,600064,16.464460372924805
1693160140.9467542,602112,16.472339630126953
1693160265.1833906,604160,16.478412628173828
1693160389.5003462,606208,16.490192413330078
1693160513.6988044,608256,16.505558013916016
1693160637.976155,610304,16.513492584228516
1693160762.2088468,612352,16.512168884277344
1693160886.4825692,614400,16.51641082763672
1693161010.6992981,616448,16.526491165161133
1693161135.1491632,618496,16.528335571289062
1693161259.601714,620544,16.693437576293945
1693161383.8946443,622592,16.67729377746582
1693161508.3193512,624640,16.665494918823242
1693161632.6157467,626688,16.824705123901367
1693161756.7932143,628736,16.82928466796875
1693161881.1475196,630784,16.827104568481445
1693162005.3897407,632832,16.830547332763672
1693162129.7837493,634880,16.81943702697754
1693162254.0589056,636928,16.989547729492188
1693162378.3063104,638976,16.98084831237793
1693162502.5596876,641024,17.148460388183594
1693162627.055432,643072,17.151798248291016
1693162751.3670082,645120,17.11172103881836
1693162875.681319,647168,17.124488830566406
1693162999.9141192,649216,17.126941680908203
1693163124.1512759,651264,17.128122329711914
1693163248.5044498,653312,17.11733055114746
1693163372.8036885,655360,17.14015007019043
1693163497.0299516,657408,17.107885360717773
1693163621.3102624,659456,17.075105667114258
1693163745.5449722,661504,17.076025009155273
1693163869.8817198,663552,17.101709365844727
1693163994.073751,665600,17.101110458374023
1693164118.3498967,667648,17.094907760620117
1693164242.694047,669696,17.083724975585938
1693164366.8748515,671744,17.056175231933594
1693164491.163765,673792,17.060855865478516
1693164615.7324576,675840,17.074138641357422
1693164740.0993176,677888,17.040328979492188
1693164864.4436688,679936,17.029508590698242
1693164988.860498,681984,17.00983238220215
1693165113.1441703,684032,17.017480850219727
1693165237.5583167,686080,17.004798889160156
1693165361.8620014,688128,16.98491096496582
1693165486.1496553,690176,16.943889617919922
1693165610.4674242,692224,16.93746566772461
1693165734.7467492,694272,16.922849655151367
1693165859.0395021,696320,16.936744689941406
1693165983.3708422,698368,16.950801849365234
1693166107.9270697,700416,16.935333251953125
1693166232.2230208,702464,16.933778762817383
1693166356.6312203,704512,16.929868698120117
1693166480.950669,706560,16.9281063079834
1693166605.2653818,708608,16.86933708190918
1693166729.477609,710656,16.864015579223633
1693166854.030709,712704,16.86409568786621
1693166978.2636552,714752,16.85894012451172
1693167102.717782,716800,16.827241897583008
1693167227.1068597,718848,16.860340118408203
1693167351.3325033,720896,16.877094268798828
1693167475.5402958,722944,16.881471633911133
1693167599.867744,724992,16.894704818725586
1693167724.4728916,727040,16.913301467895508
1693167848.7715938,729088,16.907899856567383
1693167972.9965906,731136,16.898313522338867
1693168097.4295123,733184,16.901199340820312
1693168221.763675,735232,16.91095733642578
1693168346.041729,737280,16.927854537963867
1693168470.3368776,739328,16.92108154296875
1693168594.7215376,741376,16.922958374023438
1693168719.1580043,743424,16.932281494140625
1693168843.49225,745472,16.923797607421875
1693168967.9654517,747520,16.90947151184082
1693169092.3330595,749568,16.931787490844727
1693169216.6238232,751616,16.927701950073242
1693169341.028138,753664,16.963346481323242
1693169465.298884,755712,16.937257766723633
1693169589.6837204,757760,16.925647735595703
1693169714.0210981,759808,16.938785552978516
1693169838.314635,761856,16.963417053222656
1693169962.6214662,763904,16.9680118560791
1693170086.9637227,765952,16.97798728942871
1693170211.3143735,768000,17.010271072387695
1693170335.7148838,770048,17.011764526367188
1693170460.0467057,772096,16.994930267333984
1693170584.4089508,774144,17.01375961303711
1693170708.8133023,776192,17.023441314697266
1693170833.1187859,778240,17.028911590576172
1693170957.333775,780288,17.04283332824707
1693171081.5336955,782336,17.0571231842041
1693171205.7760015,784384,17.053770065307617
1693171330.0597398,786432,17.0797119140625
1693171454.4486015,788480,17.115394592285156
1693171578.7544813,790528,17.1287841796875
1693171703.1182303,792576,17.089391708374023
1693171827.3782277,794624,17.070154190063477
1693171951.6541123,796672,17.047531127929688
1693172075.9215539,798720,16.985309600830078
1693172200.504355,800768,16.850170135498047
1693172324.8793278,802816,16.84512710571289
1693172449.2203095,804864,16.83422088623047
1693172573.551252,806912,16.856441497802734
1693172697.8730328,808960,16.852018356323242
1693172823.1148858,811008,16.858842849731445
1693172947.415801,813056,16.864561080932617
1693173071.7790475,815104,16.87468910217285
1693173196.5525458,817152,16.865463256835938
1693173321.0071847,819200,16.860496520996094
1693173445.4717286,821248,16.85483741760254
1693173569.8359866,823296,16.8700008392334
1693173694.2730207,825344,16.87842559814453
1693173818.8404331,827392,16.88848114013672
1693173943.3412688,829440,16.864704132080078
1693174067.6572359,831488,16.866226196289062
1693174193.2157323,833536,16.822853088378906
1693174318.0925436,835584,16.849117279052734
1693174443.114469,837632,16.843914031982422
1693174567.447057,839680,16.86005210876465
1693174692.2584999,841728,16.865158081054688
1693174817.1799026,843776,16.71961784362793
1693174941.8371685,845824,16.709117889404297
1693175066.251403,847872,16.705184936523438
1693175190.6425807,849920,16.689632415771484
1693175315.037757,851968,16.65708351135254
1693175439.6949928,854016,16.652328491210938
1693175564.1680708,856064,16.692855834960938
1693175688.6592107,858112,16.681373596191406
1693175813.0450356,860160,16.6833438873291
1693175937.5042737,862208,16.646257400512695
1693176062.0028038,864256,16.62541389465332
1693176186.4451764,866304,16.621362686157227
1693176310.9655306,868352,16.61085319519043
1693176435.7257195,870400,16.604042053222656
1693176560.0737438,872448,16.66611099243164
1693176684.5574353,874496,16.727582931518555
1693176808.913355,876544,16.7161865234375
1693176933.4887428,878592,16.831775665283203
1693177057.9509377,880640,16.965778350830078
1693177182.3145332,882688,16.986230850219727
1693177306.6983466,884736,16.981393814086914
1693177431.3096218,886784,16.978771209716797
1693177555.8643343,888832,16.97392463684082
1693177680.1418695,890880,17.00345802307129
1693177804.5285091,892928,16.899471282958984
1693177928.8302963,894976,16.91730499267578
1693178053.1096919,897024,16.915245056152344
1693178177.6497371,899072,16.93256187438965
1693178302.1059926,901120,16.939287185668945
1693178427.3272233,903168,16.915552139282227
1693178551.7931862,905216,16.925411224365234
1693178676.1714764,907264,16.93229866027832
1693178800.7381454,909312,16.95599937438965
1693178925.15882,911360,16.964691162109375
1693179049.599498,913408,16.997177124023438
1693179174.0868204,915456,16.995866775512695
1693179298.4912052,917504,16.96208381652832
1693179422.9816284,919552,16.9639892578125
1693179547.4330745,921600,16.95619773864746
1693179671.9230359,923648,16.93288803100586
1693179796.3608742,925696,17.121936798095703
1693179921.8472853,927744,17.112491607666016
1693180046.4669423,929792,17.11669921875
1693180170.7966523,931840,17.12673568725586
1693180295.1719537,933888,17.14231300354004
1693180419.62118,935936,17.1346378326416
1693180544.1297624,937984,17.15633201599121
1693180668.577281,940032,17.161386489868164
1693180792.9934597,942080,17.193889617919922
1693180917.4165785,944128,17.203351974487305
1693181041.7201624,946176,17.181886672973633
1693181166.3120527,948224,17.18975067138672
1693181290.7370653,950272,17.166812896728516
1693181415.331251,952320,17.128145217895508
1693181539.7131648,954368,17.08002471923828
1693181664.37549,956416,17.090633392333984
1693181788.8638825,958464,17.112857818603516
1693181913.4119647,960512,17.087154388427734
1693182037.88641,962560,17.11042594909668
1693182162.5955346,964608,17.086734771728516
1693182286.9958942,966656,17.0782413482666
1693182411.7119982,968704,17.081262588500977
1693182536.1982968,970752,17.065568923950195
1693182660.6510527,972800,17.146587371826172
1693182784.7785618,974848,17.111608505249023
1693182909.312675,976896,17.076929092407227
1693183033.8858385,978944,17.02096939086914
1693183158.3376675,980992,17.00847816467285
1693183282.9240947,983040,16.9929256439209
1693183407.4086745,985088,16.96399688720703
1693183531.794432,987136,16.965303421020508
1693183656.2213306,989184,16.948579788208008
1693183780.5279994,991232,16.94550323486328
1693183905.0403461,993280,16.954696655273438
1693184029.5021994,995328,16.938453674316406
1693184153.8350656,997376,16.950529098510742
1693184278.1423817,999424,16.929702758789062
1693184402.557024,1001472,16.9401912689209
1693184526.8571525,1003520,16.908008575439453
