EpisodeNumber,FinalReward
0,0.9199999903794378
1,0.9323999965563416
2,0.9031999912112951
3,0.9207999835489318
4,0.9267999832518399
5,0.9207999835489318
6,0.915599997388199
7,0.9219999834895134
8,0.9375999827170745
9,0.9211999903200194
10,0.9107999976258725
11,0.9347999964375049
12,0.9279999831924215
13,0.9279999831924215
14,0.9255999833112583
15,0.923199983430095
16,0.9323999965563416
17,0.9195999836083502
18,0.9235999902011827
19,0.9159999837866053
20,0.916399990557693
21,0.9159999837866053
22,0.9351999828359112
23,0.9255999833112583
24,0.9347999964375049
25,0.9151999906171113
26,0.9291999831330031
27,0.9347999964375049
28,0.9183999836677685
29,-0.9995999505044892
30,0.9315999830141664
31,0.9263999968534335
32,0.9015999844996259
33,0.9283999899635091
34,0.9279999831924215
35,0.93119999661576
36,0.9179999972693622
37,0.9183999836677685
38,0.9363999827764928
39,-0.9995999505044892
40,0.9347999964375049
41,0.932799982954748
42,-0.9995999505044892
43,0.9359999963780865
44,0.9111999840242788
45,0.9287999967345968
46,0.9159999837866053
47,0.9367999895475805
48,0.9207999835489318
49,0.9243999833706766
50,0.9291999831330031
51,0.9351999828359112
52,0.9359999963780865
53,0.9159999837866053
54,0.9119999975664541
55,0.9335999964969233
56,0.9147999838460237
57,0.9127999907359481
58,0.9199999903794378
59,0.9243999833706766
60,0.9339999828953296
61,0.9287999967345968
62,0.9375999827170745
63,0.9263999968534335
64,0.9351999828359112
65,0.9347999964375049
66,0.9147999838460237
67,0.932799982954748
68,0.9139999906765297
69,0.9335999964969233
70,0.9219999834895134
71,0.9323999965563416
72,0.932799982954748
73,0.9351999828359112
74,0.9351999828359112
75,0.8511999869951978
76,0.8071999959647655
77,0.9103999908547848
78,0.9307999898446724
79,0.93119999661576
80,0.9303999830735847
81,0.9323999965563416
82,0.9199999903794378
83,0.9347999964375049
84,0.9279999831924215
85,0.9111999840242788
86,0.9371999963186681
87,0.9131999975070357
88,0.9107999976258725
89,0.9111999840242788
90,0.9315999830141664
91,0.9191999972099438
92,0.9083999977447093
93,0.9283999899635091
94,0.9227999970316887
95,0.9351999828359112
96,0.9279999831924215
97,0.9191999972099438
98,0.9303999830735847
99,0.9351999828359112
