Wall time,Step,Value
1694641322.1732895,333824,-0.4070119857788086
1694641570.7722464,337920,-0.3886660039424896
1694641695.092607,339968,-0.35650599002838135
1694641943.6995087,344064,-0.3303999900817871
1694642068.1587644,346112,-0.3563520014286041
1694642441.232407,352256,-0.3320940136909485
1694643062.974541,362496,-0.3437559902667999
1694643187.2536974,364544,-0.36232200264930725
1694643311.6205926,366592,-0.3338020145893097
1694643560.3556979,370688,-0.3327940106391907
1694643684.6710088,372736,-0.3355259895324707
1694643933.4023578,376832,-0.33857598900794983
1694644182.1287398,380928,-0.3035520017147064
1694644306.4809952,382976,-0.273391991853714
1694644430.844646,385024,-0.2978399991989136
1694644555.1801543,387072,-0.26249200105667114
1694644803.8157072,391168,-0.25738200545310974
1694644928.1630538,393216,-0.24332599341869354
1694645798.4532444,407552,-0.17527399957180023
1694646295.8616548,415744,-0.1609880030155182
1694646793.249801,423936,-0.14649200439453125
1694646917.6956787,425984,-0.14023999869823456
1694647042.035489,428032,-0.13264000415802002
1694647539.399304,436224,-0.09694399684667587
1694647912.3502991,442368,-0.11414200067520142
1694648285.371914,448512,-0.10358600318431854
1694648409.700555,450560,-0.0711200013756752
1694648782.7740922,456704,-0.08793400228023529
1694648907.1290526,458752,-0.07047399878501892
1694649155.8449557,462848,-0.06691399961709976
1694649280.2248523,464896,-0.09368199855089188
1694649404.580343,466944,-0.06258399784564972
1694649653.291214,471040,-0.07425999641418457
1694649777.64867,473088,-0.09544000029563904
1694649901.8925936,475136,-0.06036200001835823
1694650026.2444587,477184,-0.0822639986872673
1694650150.5615366,479232,-0.06160200014710426
1694650274.9485276,481280,-0.08813399821519852
1694650648.0911336,487424,-0.061507999897003174
1694651021.3461356,493568,-0.06513000279664993
1694651518.8139684,501760,-0.0922200009226799
1694651643.1973352,503808,-0.07480599731206894
1694651891.9523351,507904,-0.0737140029668808
1694652140.6753418,512000,-0.06491799652576447
1694652264.9488754,514048,-0.056157998740673065
1694652886.749045,524288,0.06996600329875946
1694653259.73325,530432,0.1253259927034378
1694653384.120118,532480,0.1416119933128357
1694653508.5340624,534528,0.1218319982290268
1694653632.9330046,536576,0.16808199882507324
1694653881.6925817,540672,0.18520799279212952
1694654379.238798,548864,0.22678199410438538
1694654627.9761117,552960,0.3049120008945465
1694654876.7242024,557056,0.29454201459884644
1694655125.411666,561152,0.2820320129394531
1694655747.3649962,571392,0.2722199857234955
1694655996.0796003,575488,0.26881998777389526
1694656493.67405,583680,0.2627519965171814
1694657117.4392593,593920,0.25146201252937317
1694657367.920728,598016,0.2889519929885864
1694657493.1296134,600064,0.2839600145816803
1694657868.708844,606208,0.3504439890384674
1694658119.2034996,610304,0.3916400074958801
1694658244.4242635,612352,0.3899399936199188
1694658369.6110759,614400,0.4547879993915558
1694658620.3211656,618496,0.47884199023246765
1694658745.6287868,620544,0.5031359791755676
1694658870.8153076,622592,0.5079879760742188
1694659371.8173633,630784,0.5371379852294922
1694659497.0076048,632832,0.5288320183753967
1694659747.4151819,636928,0.5544000267982483
1694660123.2405517,643072,0.5125859975814819
1694660623.04539,651264,0.40655601024627686
1694660747.4823604,653312,0.37847399711608887
1694660872.7349482,655360,0.3835360109806061
1694660998.005567,657408,0.3501879870891571
1694661248.5666037,661504,0.30941200256347656
1694661624.1343184,667648,0.2892000079154968
1694661749.2807653,669696,0.2785019874572754
1694661874.5963292,671744,0.26409199833869934
1694662250.2553315,677888,0.24835200607776642
1694662375.507137,679936,0.2657099962234497
1694662626.0000722,684032,0.2400279939174652
1694663377.409092,696320,0.25606000423431396
1694663627.8497877,700416,0.3215480148792267
1694664003.481381,706560,0.30417600274086
1694664128.700298,708608,0.30548200011253357
1694664378.9990633,712704,0.32624000310897827
1694664504.292959,714752,0.33180999755859375
1694665130.534708,724992,0.5133399963378906
1694665255.8469357,727040,0.5427560210227966
1694665506.5257545,731136,0.5829640030860901
1694665757.1993732,735232,0.6468759775161743
1694665882.5275269,737280,0.6508399844169617
1694666007.7121139,739328,0.6655099987983704
1694666383.660954,745472,0.6654639840126038
1694666508.9433663,747520,0.6532319784164429
1694666883.7570913,753664,0.6557000279426575
1694667008.3175762,755712,0.6302239894866943
1694667257.0702581,759808,0.6135119795799255
1694667381.5624096,761856,0.5964120030403137
1694667630.3830318,765952,0.5850160121917725
1694667879.1530051,770048,0.5517119765281677
1694668128.009781,774144,0.5642920136451721
1694668252.4091039,776192,0.5543479919433594
1694668376.765539,778240,0.566536009311676
1694668625.6228867,782336,0.5651620030403137
1694668750.0374186,784384,0.5643619894981384
1694669123.41363,790528,0.582476019859314
1694669247.7322502,792576,0.5966079831123352
1694669372.088756,794624,0.6341180205345154
1694669496.4439173,796672,0.6295400261878967
1694669745.333964,800768,0.6381499767303467
1694669869.6514826,802816,0.6565560102462769
1694669994.0323644,804864,0.6568700075149536
1694670118.489774,806912,0.6557300090789795
1694671238.4213665,825344,0.6223340034484863
1694671362.8747535,827392,0.6200540065765381
1694671611.8406117,831488,0.6342880129814148
1694671985.3799324,837632,0.6313380002975464
1694672857.6234684,851968,0.7093999981880188
1694672982.0339968,854016,0.7064359784126282
1694673479.8764627,862208,0.7288939952850342
1694673604.2484035,864256,0.7134019732475281
1694673728.5843127,866304,0.709086000919342
1694673977.3546839,870400,0.6715199947357178
1694674226.1834497,874496,0.6321799755096436
1694674723.815668,882688,0.5638819932937622
1694675843.4031718,901120,0.5654940009117126
1694675967.9491723,903168,0.5687320232391357
1694676092.3546586,905216,0.621291995048523
1694676216.86231,907264,0.6190840005874634
1694676465.9195752,911360,0.6111220121383667
1694676590.3016982,913408,0.606357991695404
1694676963.7204993,919552,0.6198679804801941
1694677337.0855844,925696,0.6532959938049316
1694678208.1562643,940032,0.7074840068817139
1694678332.5538895,942080,0.7263799905776978
1694678457.0611906,944128,0.7247639894485474
1694678581.4550579,946176,0.7214639782905579
1694678830.4531171,950272,0.7137439846992493
1694678954.9426672,952320,0.7041360139846802
1694679079.4978857,954368,0.7024160027503967
1694679328.347549,958464,0.6879559755325317
1694679452.8665826,960512,0.6767079830169678
1694679577.272049,962560,0.6490520238876343
1694679826.0629568,966656,0.6407639980316162
1694680075.0295794,970752,0.6405140161514282
1694680199.5155694,972800,0.6530280113220215
1694680697.6279135,980992,0.6567999720573425
1694681568.646894,995328,0.7201200127601624
1694681942.0014207,1001472,0.725271999835968
1694682066.345762,1003520,0.7395259737968445
1694682321.0467684,1007616,0.7282320261001587
1694682570.5283077,1011712,0.7274940013885498
1694682945.110128,1017856,0.7430899739265442
1694684318.169497,1040384,0.7759439945220947
1694684692.5271726,1046528,0.769025981426239
1694684817.2236362,1048576,0.7715060114860535
1694684941.886852,1050624,0.771452009677887
1694685191.585559,1054720,0.7788259983062744
1694685441.2854216,1058816,0.7663440108299255
1694685565.8659363,1060864,0.7651680111885071
1694685815.0312982,1064960,0.7801259756088257
1694686439.047296,1075200,0.7929080128669739
1694686564.0136585,1077248,0.7945839762687683
1694687312.9350295,1089536,0.8130639791488647
1694687561.9917326,1093632,0.8032140135765076
1694687686.8268526,1095680,0.7872539758682251
1694687811.679477,1097728,0.7880820035934448
1694687936.5979018,1099776,0.7933359742164612
1694688061.5250866,1101824,0.794372022151947
1694688186.1467364,1103872,0.7963340282440186
1694688310.8402514,1105920,0.7858480215072632
1694688435.69695,1107968,0.7839940190315247
1694688560.516942,1110016,0.7932999730110168
1694688685.4578424,1112064,0.8159139752388
1694688935.3084571,1116160,0.8134279847145081
1694689309.2157724,1122304,0.8261060118675232
1694689433.6126845,1124352,0.8245180249214172
1694689558.284479,1126400,0.8203200101852417
1694689807.6595533,1130496,0.8433300256729126
1694690306.3668008,1138688,0.8173159956932068
1694690556.258934,1142784,0.8084759712219238
1694690805.4654331,1146880,0.8027039766311646
1694691304.3481104,1155072,0.8425760269165039
1694691428.8839927,1157120,0.8360919952392578
1694691553.6409702,1159168,0.8232640027999878
1694691803.1156795,1163264,0.8200100064277649
1694692052.8413148,1167360,0.8027979731559753
1694692302.3601074,1171456,0.7620519995689392
1694692551.66931,1175552,0.7846680283546448
1694692676.21499,1177600,0.7866079807281494
1694693050.7321403,1183744,0.8223519921302795
1694693300.0111413,1187840,0.8268920183181763
1694693424.7054265,1189888,0.8253440260887146
1694693549.3337653,1191936,0.8105019927024841
1694693673.7840996,1193984,0.8129400014877319
1694693798.2484052,1196032,0.8182420134544373
1694693923.075756,1198080,0.8185880184173584
1694694172.1581876,1202176,0.8159840106964111
1694694296.782149,1204224,0.8391640186309814
1694694921.245482,1214464,0.8248199820518494
1694695045.8172529,1216512,0.8311820030212402
1694695295.4240563,1220608,0.8310700058937073
1694695420.3021894,1222656,0.8314080238342285
1694695545.304571,1224704,0.8412560224533081
1694695919.8161259,1230848,0.8252099752426147
1694696169.706746,1234944,0.8108159899711609
1694696419.3446262,1239040,0.7818260192871094
1694696668.5108542,1243136,0.7939559817314148
1694696917.9924636,1247232,0.8226339817047119
1694697167.2345715,1251328,0.7809360027313232
1694697291.7420757,1253376,0.7860239744186401
1694697416.0457473,1255424,0.7911999821662903
1694697790.4393477,1261568,0.8482919931411743
1694698289.8139424,1269760,0.8646720051765442
1694698414.5484953,1271808,0.8559039831161499
1694698664.1968105,1275904,0.8288599848747253
1694698788.9129262,1277952,0.8224319815635681
1694699038.6578405,1282048,0.8018360137939453
1694699538.9699721,1290240,0.7617560029029846
1694700166.9918382,1300480,0.7344620227813721
1694701045.9193175,1314816,0.866782009601593
1694701171.3991518,1316864,0.8572700023651123
1694701422.4179502,1320960,0.8482019901275635
1694701547.9520473,1323008,0.8464980125427246
1694701673.3713806,1325056,0.8489360213279724
1694701798.7744148,1327104,0.8286120295524597
1694701924.4050624,1329152,0.828764021396637
1694702049.8562064,1331200,0.8487319946289062
1694702301.0649307,1335296,0.7930840253829956
1694702426.7168493,1337344,0.7818379998207092
1694702928.968228,1345536,0.7490260004997253
1694703054.5236173,1347584,0.7395700216293335
1694703305.3723893,1351680,0.7855160236358643
1694703556.181666,1355776,0.8480979800224304
1694703932.619067,1361920,0.8850979804992676
1694704183.5418425,1366016,0.8773800134658813
1694704309.0737472,1368064,0.8610640168190002
1694704434.7273698,1370112,0.8621119856834412
1694704811.0589132,1376256,0.8129220008850098
1694704936.5351338,1378304,0.8093820214271545
1694705061.9875543,1380352,0.808463990688324
1694705187.4658568,1382400,0.8410159945487976
1694705313.0411775,1384448,0.8523160219192505
1694705563.8350816,1388544,0.8505340218544006
1694705689.3561797,1390592,0.8509780168533325
1694705814.6845598,1392640,0.8554239869117737
1694706065.0213478,1396736,0.9096760153770447
1694706189.6996305,1398784,0.8749200105667114
1694706314.2526472,1400832,0.86626797914505
1694706438.7934577,1402880,0.8488919734954834
1694706563.364575,1404928,0.8301640152931213
1694706687.9312134,1406976,0.8156440258026123
1694706937.1119263,1411072,0.8574879765510559
1694707061.5626822,1413120,0.8840879797935486
1694707436.8759093,1419264,0.8487340211868286
1694707938.2112532,1427456,0.8106520175933838
1694708314.2904768,1433600,0.7741379737854004
1694708439.5152528,1435648,0.8333200216293335
1694708565.1000931,1437696,0.815455973148346
1694708816.2321923,1441792,0.8450719714164734
1694708941.5781546,1443840,0.8599560260772705
1694709067.0054398,1445888,0.8294119834899902
1694709192.362148,1447936,0.8291419744491577
1694709443.0274081,1452032,0.8117640018463135
1694709568.3186703,1454080,0.8135520219802856
1694709693.6229339,1456128,0.8086140155792236
1694710194.584955,1464320,0.8620920181274414
1694710695.8228521,1472512,0.8800879716873169
1694710821.2893288,1474560,0.8784599900245667
1694711071.9269931,1478656,0.8600599765777588
1694711197.211304,1480704,0.8679440021514893
1694711322.9958034,1482752,0.8689720034599304
1694711448.5318987,1484800,0.8601679801940918
1694711573.8781505,1486848,0.8204360008239746
1694711699.249267,1488896,0.8380680084228516
1694712075.5872674,1495040,0.834663987159729
1694712201.0565772,1497088,0.8415039777755737
1694712326.5849538,1499136,0.8235819935798645
1694712952.4795127,1509376,0.7635759711265564
1694713203.069632,1513472,0.7726359963417053
1694713328.5959425,1515520,0.8117619752883911
1694713453.8736389,1517568,0.8436800241470337
1694713579.2856882,1519616,0.8066999912261963
1694713830.0872169,1523712,0.7703920006752014
1694714206.3413918,1529856,0.8043619990348816
1694714331.7782576,1531904,0.8096039891242981
1694714708.2652855,1538048,0.8511260151863098
1694714833.728443,1540096,0.8381879925727844
1694714959.226079,1542144,0.8043439984321594
1694715209.9449112,1546240,0.7977420091629028
1694715460.7926476,1550336,0.775924026966095
1694715836.9966657,1556480,0.8096320033073425
1694715962.5569468,1558528,0.7867199778556824
1694716213.383488,1562624,0.8153359889984131
1694716589.4445443,1568768,0.8146139979362488
1694716714.90906,1570816,0.8287919759750366
1694716840.3378034,1572864,0.844976007938385
1694717091.1270642,1576960,0.854416012763977
1694717216.5731456,1579008,0.8462960124015808
1694717342.0206013,1581056,0.8315640091896057
1694717593.023808,1585152,0.7976319789886475
1694717718.444892,1587200,0.7841799855232239
1694717843.9461873,1589248,0.76569002866745
1694718345.829704,1597440,0.7862160205841064
1694718471.2940671,1599488,0.7914159893989563
1694718972.928041,1607680,0.8198480010032654
1694719098.443172,1609728,0.8369799852371216
1694719349.3526254,1613824,0.8519120216369629
1694719600.1198504,1617920,0.8668720126152039
1694719850.8878188,1622016,0.8493319749832153
1694719976.1386123,1624064,0.8505719900131226
1694720101.6570907,1626112,0.8524960279464722
1694720227.125461,1628160,0.8330600261688232
1694720352.436868,1630208,0.8436819911003113
1694720477.9489193,1632256,0.8425220251083374
1694720728.9093983,1636352,0.7958319783210754
1694720979.8627791,1640448,0.8054260015487671
1694721230.8883643,1644544,0.7755320072174072
1694721607.196424,1650688,0.7115020155906677
1694721858.2505803,1654784,0.6567739844322205
1694721983.7513928,1656832,0.6356359720230103
1694722109.1779795,1658880,0.6449959874153137
1694722611.3007677,1667072,0.6329420208930969
1694722862.1281796,1671168,0.7546420097351074
1694722987.5962298,1673216,0.7796120047569275
1694723238.5065176,1677312,0.8071020245552063
1694723615.1346102,1683456,0.7643219828605652
1694723866.207549,1687552,0.7241020202636719
1694723991.649492,1689600,0.7021399736404419
1694724117.1534052,1691648,0.6962900161743164
1694724493.3236167,1697792,0.677266001701355
1694724869.9691133,1703936,0.6423979997634888
1694724995.4535246,1705984,0.6058980226516724
1694725246.4539664,1710080,0.6059100031852722
1694725497.6150024,1714176,0.6501680016517639
1694725748.6986036,1718272,0.695035994052887
1694726376.5965688,1728512,0.7982419729232788
1694726627.5500772,1732608,0.8161479830741882
1694726753.0100617,1734656,0.7875480055809021
1694726878.4538674,1736704,0.7673739790916443
1694727003.8823683,1738752,0.7626839876174927
1694727380.5655522,1744896,0.7064520120620728
1694728133.7125366,1757184,0.6353480219841003
1694728384.8548882,1761280,0.6841300129890442
1694728510.4542406,1763328,0.683754026889801
1694728636.0006828,1765376,0.6879519820213318
1694728761.5203297,1767424,0.7655879855155945
1694728887.0264974,1769472,0.7486460208892822
1694729389.2446039,1777664,0.7128520011901855
1694729640.09526,1781760,0.7219280004501343
1694729765.57661,1783808,0.7170760035514832
1694730141.8327215,1789952,0.725596010684967
1694730267.317049,1792000,0.7468240261077881
1694730392.7470336,1794048,0.7321479916572571
1694730518.2780762,1796096,0.7257320284843445
1694730643.8767338,1798144,0.7140539884567261
1694730895.0262783,1802240,0.703436017036438
1694731020.640046,1804288,0.6909040212631226
1694731146.2560108,1806336,0.6840999722480774
1694731271.796909,1808384,0.7004759907722473
1694731522.968056,1812480,0.7028579711914062
1694731899.4341972,1818624,0.7146300077438354
1694732150.4110582,1822720,0.7150059938430786
1694732276.0614913,1824768,0.6833800077438354
1694732527.0340292,1828864,0.6160920262336731
1694732652.412583,1830912,0.6362820267677307
1694733028.7786694,1837056,0.6515780091285706
1694733154.3668678,1839104,0.6821399927139282
1694733405.365441,1843200,0.6866239905357361
1694733530.860004,1845248,0.7149379849433899
1694734409.3626852,1859584,0.645143985748291
1694734535.0114734,1861632,0.6822659969329834
1694734660.4660094,1863680,0.6845279932022095
1694734785.809385,1865728,0.6751779913902283
1694734911.3348022,1867776,0.6745060086250305
1694735036.717543,1869824,0.6463559865951538
1694735162.155336,1871872,0.7199559807777405
1694735413.2125988,1875968,0.7317219972610474
1694735538.6539602,1878016,0.7507039904594421
1694735664.2168717,1880064,0.7660920023918152
1694736040.585372,1886208,0.7415860295295715
1694736166.1734076,1888256,0.7196599841117859
1694736291.6773162,1890304,0.743619978427887
1694736417.271071,1892352,0.7418360114097595
1694736668.320594,1896448,0.7314879894256592
1694737421.3860662,1908736,0.6631579995155334
1694737546.8141518,1910784,0.6561859846115112
1694737672.2636266,1912832,0.6347399950027466
1694737923.093572,1916928,0.6454640030860901
1694738425.037243,1925120,0.6002320051193237
1694738801.5989852,1931264,0.6550340056419373
1694739177.422503,1937408,0.7103040218353271
1694739676.1308784,1945600,0.7198579907417297
1694740049.9350102,1951744,0.6857460141181946
1694740174.560984,1953792,0.658378005027771
1694740299.226286,1955840,0.6850699782371521
1694740548.484534,1959936,0.7184119820594788
1694740673.1172476,1961984,0.7248640060424805
1694740797.8035617,1964032,0.7391560077667236
1694741171.7446063,1970176,0.794975996017456
1694741296.3986447,1972224,0.7948480248451233
1694741420.9233618,1974272,0.7922419905662537
1694741545.5256164,1976320,0.7828199863433838
1694741794.7935338,1980416,0.7691760063171387
1694741919.446245,1982464,0.7455779910087585
1694742168.5487459,1986560,0.7252039909362793
1694742417.6791866,1990656,0.7080519795417786
1694742542.3132722,1992704,0.7074999809265137
1694742791.5250912,1996800,0.702318012714386
1694743040.7333229,2000896,0.7113459706306458
1694743166.3711011,2002944,0.6834719777107239
1694743292.0930247,2004992,0.6912639737129211
1694743417.85473,2007040,0.6541240215301514
1694743797.8606658,2013184,0.6265419721603394
1694743922.411673,2015232,0.6008340120315552
1694744046.9980536,2017280,0.5786939859390259
1694744420.8392732,2023424,0.5321059823036194
1694744545.463926,2025472,0.5391179919242859
1694745541.9294527,2041856,0.5143960118293762
1694745915.926236,2048000,0.5451300144195557
1694746040.4945066,2050048,0.5586079955101013
1694746289.8229303,2054144,0.521619975566864
1694746539.1159742,2058240,0.522819995880127
1694746663.698576,2060288,0.5401819944381714
1694747037.5484698,2066432,0.5022600293159485
1694747162.1757574,2068480,0.48814401030540466
1694747413.3573835,2072576,0.5268679857254028
1694747539.1572073,2074624,0.5379279851913452
1694747664.736011,2076672,0.5306360125541687
1694747790.4065368,2078720,0.5721160173416138
1694748167.1963143,2084864,0.6609039902687073
1694749172.5177233,2101248,0.5449320077896118
1694749298.0462682,2103296,0.5572220087051392
1694749423.7943614,2105344,0.5630360245704651
1694749675.024035,2109440,0.5992159843444824
1694749926.4471762,2113536,0.6234340071678162
1694750052.0610788,2115584,0.7148500084877014
1694750177.7546327,2117632,0.7393739819526672
1694750429.1967812,2121728,0.7524759769439697
1694750680.5632806,2125824,0.709883987903595
1694750806.415413,2127872,0.6950039863586426
1694750932.1882124,2129920,0.7322739958763123
1694751309.2779298,2136064,0.7424359917640686
1694751434.8718925,2138112,0.7443919777870178
1694751560.6455665,2140160,0.7744240164756775
1694752188.348775,2150400,0.7466700077056885
1694752439.7743242,2154496,0.7350159883499146
1694752565.429448,2156544,0.7192540168762207
1694752816.7330227,2160640,0.6821720004081726
1694752942.402645,2162688,0.7362579703330994
1694753193.6524034,2166784,0.7172960042953491
1694753947.8623083,2179072,0.8231899738311768
1694754073.4111025,2181120,0.8564620018005371
1694754324.7093368,2185216,0.8654400110244751
1694754576.3504841,2189312,0.8542919754981995
1694755078.831553,2197504,0.8437899947166443
1694755330.1943922,2201600,0.8148400187492371
1694755581.3943462,2205696,0.8393639922142029
1694755833.2137043,2209792,0.82150799036026
1694756084.4610128,2213888,0.8256440162658691
1694756335.7533274,2217984,0.8220760226249695
1694756461.16001,2220032,0.8481839895248413
1694756586.7635846,2222080,0.8292760252952576
1694756712.2138221,2224128,0.8435279726982117
1694756837.8863645,2226176,0.8063039779663086
1694757340.425531,2234368,0.7266179919242859
1694757591.5637949,2238464,0.7398520112037659
1694757717.0932534,2240512,0.7758340239524841
1694758470.5573857,2252800,0.8703799843788147
1694758721.631932,2256896,0.8454200029373169
1694758972.8653233,2260992,0.8157640099525452
1694759098.4145417,2263040,0.8325639963150024
1694759224.1018698,2265088,0.8314099907875061
1694759978.5772593,2277376,0.8833339810371399
1694760355.5108998,2283520,0.9170839786529541
1694760607.0555117,2287616,0.8837260007858276
1694760984.4266517,2293760,0.8369240164756775
1694761361.3977494,2299904,0.9273899793624878
1694761487.1845062,2301952,0.9248380064964294
1694761738.5802763,2306048,0.8864039778709412
1694761864.3695037,2308096,0.8668100237846375
1694761989.9471667,2310144,0.8399360179901123
1694762115.7371275,2312192,0.8333200216293335
1694762367.0330002,2316288,0.8429279923439026
1694762492.6605973,2318336,0.841804027557373
1694762744.0106215,2322432,0.8889380097389221
1694762869.5915322,2324480,0.8950560092926025
1694762995.1920884,2326528,0.9176899790763855
1694763372.1530445,2332672,0.9098320007324219
1694763497.7437942,2334720,0.895799994468689
1694763749.1019552,2338816,0.9046639800071716
1694764754.59393,2355200,0.9008820056915283
1694764880.218446,2357248,0.8794000148773193
1694765005.99004,2359296,0.8707820177078247
1694765131.5499873,2361344,0.8460419774055481
1694765508.4527302,2367488,0.9346640110015869
1694765634.070392,2369536,0.938103973865509
1694765759.8075962,2371584,0.933381974697113
1694766136.5745554,2377728,0.9173039793968201
1694766262.3491852,2379776,0.9175140261650085
1694766387.7066584,2381824,0.9207580089569092
1694766764.3123622,2387968,0.9287160038948059
1694768271.833358,2412544,0.8937559723854065
1694768648.7918503,2418688,0.8831999897956848
1694768899.9339883,2422784,0.89615797996521
1694769025.6955788,2424832,0.912630021572113
1694769277.3253422,2428928,0.9131460189819336
1694769402.8220537,2430976,0.8975600004196167
1694769528.4289303,2433024,0.8910719752311707
1694769779.8531911,2437120,0.8494679927825928
1694770156.7186213,2443264,0.8817520141601562
1694770282.384338,2445312,0.896369993686676
1694770407.9796147,2447360,0.8953019976615906
1694770533.8398433,2449408,0.8820739984512329
1694770659.2483053,2451456,0.905460000038147
1694770784.8455129,2453504,0.9277179837226868
1694770910.2878494,2455552,0.931052029132843
1694771036.1403499,2457600,0.9236540198326111
1694771287.7511718,2461696,0.9154580235481262
1694771539.0796714,2465792,0.9297919869422913
1694771664.8545768,2467840,0.9258779883384705
1694771916.2919803,2471936,0.9277679920196533
1694772167.7783587,2476032,0.9009519815444946
1694772419.3244054,2480128,0.9017159938812256
1694772544.903132,2482176,0.8772580027580261
1694772670.64121,2484224,0.9014260172843933
1694772796.3600035,2486272,0.9167320132255554
1694772922.0162053,2488320,0.9279959797859192
1694773047.6866791,2490368,0.9082180261611938
1694773550.0299711,2498560,0.9265260100364685
1694774178.596187,2508800,0.904229998588562
1694774304.6104414,2510848,0.8770679831504822
1694774556.03365,2514944,0.8338320255279541
1694774681.759838,2516992,0.7971680164337158
1694774807.339706,2519040,0.7762079834938049
1694775184.251298,2525184,0.750823974609375
1694775309.8576052,2527232,0.7491000294685364
1694775435.5441968,2529280,0.7749840021133423
1694775687.0432706,2533376,0.8694639801979065
1694776064.377589,2539520,0.870639979839325
1694776441.6489065,2545664,0.914355993270874
1694776692.9274905,2549760,0.8955060243606567
1694776944.4419103,2553856,0.9085400104522705
1694777070.0962503,2555904,0.9106119871139526
1694777321.3663616,2560000,0.8882880210876465
1694777447.0916564,2562048,0.9038800001144409
1694777824.0712726,2568192,0.8873080015182495
1694777949.7677753,2570240,0.8678960204124451
1694778075.3718128,2572288,0.8701859712600708
1694778326.9777503,2576384,0.8883619904518127
1694778452.8207247,2578432,0.8804799914360046
1694778578.4673479,2580480,0.8699039816856384
1694778829.5840309,2584576,0.8706120252609253
1694778955.2610433,2586624,0.8538079857826233
1694779080.6789207,2588672,0.8740919828414917
1694779206.3246481,2590720,0.8737279772758484
1694779331.884934,2592768,0.9205639958381653
1694779457.7031722,2594816,0.9106420278549194
1694780085.9004862,2605056,0.8836939930915833
1694780211.3392184,2607104,0.915690004825592
1694780462.5943935,2611200,0.9428979754447937
1694780964.8737385,2619392,0.943481981754303
1694781090.5910523,2621440,0.9446439743041992
1694781341.9679296,2625536,0.9270960092544556
1694781844.1294158,2633728,0.9458119869232178
1694782095.6430666,2637824,0.9233620166778564
1694782346.8814003,2641920,0.879148006439209
1694782598.3807263,2646016,0.9103000164031982
1694782724.1878324,2648064,0.9290800094604492
1694782849.5692468,2650112,0.9395719766616821
