episode,finalReward
05-11-03.yaml,[-0.9999971]
05-12-01.yaml,[-0.9999971]
05-12-02.yaml,[-0.9999971]
05-12-03.yaml,[-0.9999971]
05-13-01.yaml,[-0.9999971]
05-13-02.yaml,[-0.9999971]
05-13-03.yaml,[-0.9999971]
05-14-01.yaml,[-0.9999971]
05-14-02.yaml,[-0.9999971]
05-14-03.yaml,[-0.9999971]
05-15-01.yaml,[-1.0000069]
05-15-02.yaml,[-1.0000069]
05-15-03.yaml,[-1.0000069]
05-16-01.yaml,[-0.9999971]
05-16-02.yaml,[-0.9999971]
05-16-03.yaml,[-0.9999971]
05-17-01.yaml,[-0.9999971]
05-17-02.yaml,[-0.9999971]
05-17-03.yaml,[-0.9999971]
05-18-01.yaml,[-0.9999971]
05-18-02.yaml,[-0.9999971]
05-18-03.yaml,[-0.9999971]
05-19-01.yaml,[-0.9999971]
05-19-02.yaml,[-0.9999971]
05-19-03.yaml,[-0.9999971]
05-20-01.yaml,[-0.9999971]
05-20-02.yaml,[-0.9999971]
05-20-03.yaml,[0.6261996]
05-21-01.yaml,[-0.9999971]
05-21-02.yaml,[0.61659956]
05-21-03.yaml,[-0.9999971]
05-22-01.yaml,[1.8475982]
05-22-02.yaml,[1.8487982]
05-22-03.yaml,[1.8487982]
05-23-01.yaml,[-1.0000069]
05-23-02.yaml,[-1.0000069]
05-23-03.yaml,[-1.0000069]
05-24-01.yaml,[0.85962397]
05-24-02.yaml,[0.85962397]
05-24-03.yaml,[0.85962397]
05-25-01.yaml,[-1.0000069]
05-25-02.yaml,[-1.0000069]
05-25-03.yaml,[-1.0000069]
05-26-01.yaml,[0.9286347]
05-26-02.yaml,[0.9286347]
05-26-03.yaml,[0.9286347]
05-27-01.yaml,[-1.0001872]
05-27-02.yaml,[-1.0001872]
05-27-03.yaml,[-1.0001872]
05-28-01.yaml,[0.9308346]
05-28-02.yaml,[0.9308346]
05-28-03.yaml,[0.9308346]
05-29-01.yaml,[-1.0001872]
05-29-02.yaml,[-1.0001872]
05-29-03.yaml,[-1.0001872]
05-30-01.yaml,[-1.0001872]
05-30-02.yaml,[-1.0001872]
05-30-03.yaml,[-1.0001872]
06-01-01.yaml,[0.8958]
